timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.23,0.69,0.72,7.51,-2.75,4.46
10,0.21,0.69,0.70,6.29,-3.42,4.09
20,0.21,0.69,0.68,5.00,-3.54,3.72
30,0.21,0.69,0.65,4.15,-3.30,3.42
40,0.25,0.68,0.63,1.83,-1.65,2.87
50,0.23,0.68,0.63,0.61,0.31,2.81
60,0.24,0.68,0.63,-0.06,2.32,2.62
70,0.25,0.67,0.63,-0.49,3.85,2.50
80,0.27,0.66,0.64,-0.67,4.76,2.38
90,0.29,0.65,0.66,-0.73,2.93,2.69
100,0.29,0.64,0.66,-1.04,1.22,3.05
110,0.27,0.64,0.65,-1.16,-0.43,3.36
120,0.24,0.65,0.64,-1.34,-1.59,3.72
130,0.22,0.66,0.63,-1.28,-1.22,3.91
140,0.20,0.67,0.61,-1.46,3.23,4.15
150,0.20,0.67,0.62,-1.71,5.80,4.58
160,0.22,0.66,0.63,-1.89,8.06,4.64
170,0.23,0.65,0.64,-2.20,9.09,4.46
180,0.24,0.64,0.65,-2.87,8.48,4.46
200,0.24,0.65,0.67,-4.33,3.91,3.36
210,0.24,0.66,0.68,-4.09,2.56,2.56
220,0.24,0.69,0.68,-4.03,0.61,1.95
230,0.23,0.70,0.68,-3.66,-3.05,0.55
240,0.21,0.71,0.68,-2.38,-3.60,0.00
250,0.21,0.70,0.68,-1.89,-3.60,-0.31
260,0.21,0.70,0.68,-1.46,-2.32,-0.61
270,0.22,0.69,0.68,-1.04,-0.37,-0.98
280,0.22,0.69,0.68,-1.10,3.42,-1.34
290,0.23,0.70,0.69,-0.85,5.37,-1.28
300,0.24,0.69,0.70,-0.55,6.65,-1.10
310,0.26,0.70,0.70,-0.18,7.08,-0.61
320,0.27,0.71,0.69,0.24,6.16,0.18
330,0.27,0.73,0.69,1.65,1.95,1.77
340,0.26,0.75,0.70,2.62,-0.73,2.81
350,0.25,0.76,0.70,3.48,-2.87,3.91
360,0.26,0.77,0.70,4.52,-4.82,5.13
370,0.25,0.77,0.70,5.62,-7.20,6.23
380,0.22,0.78,0.70,7.69,-13.00,8.30
390,0.15,0.82,0.69,9.16,-14.83,9.34
400,0.13,0.86,0.69,10.19,-15.44,10.19
410,0.10,0.92,0.68,11.60,-14.89,10.99
420,0.09,0.99,0.67,13.37,-13.67,11.47
430,0.08,1.13,0.69,17.27,-11.47,13.18
440,0.07,1.22,0.68,19.23,-11.96,13.98
450,0.02,1.35,0.66,20.32,-14.10,15.01
460,-0.02,1.50,0.62,21.36,-16.91,16.11
470,-0.04,1.68,0.56,21.24,-21.36,16.42
480,-0.15,2.01,0.36,22.09,-35.52,17.09
490,-0.18,2.16,0.26,20.87,-42.05,16.54
500,-0.17,2.31,0.26,12.33,-48.52,14.83
510,-0.17,2.48,0.25,2.87,-53.89,13.00
520,-0.13,2.70,0.21,-1.89,-57.19,10.68
530,-0.07,2.86,0.05,25.09,-56.46,-4.27
540,-0.04,2.52,-0.17,56.58,-56.40,-4.52
550,-0.13,2.29,-0.44,74.52,-64.88,2.20
560,-0.32,2.09,-0.76,87.95,-82.09,8.36
570,-0.64,1.87,-1.08,108.15,-135.13,-3.54
590,-1.06,1.06,-1.15,185.55,-149.72,-38.15
600,-1.03,0.53,-0.66,239.20,-151.25,-62.62
610,-0.99,-0.06,-0.04,295.72,-144.96,-83.92
620,-0.87,-0.69,0.49,430.24,-141.36,-98.75
630,-1.08,-2.57,1.10,501.95,-131.96,-100.77
640,-1.52,-3.72,1.63,557.80,-97.60,-108.22
650,-0.54,-4.00,1.12,609.19,-35.03,-122.38
660,1.55,-4.00,0.53,530.27,17.21,-157.29
670,2.69,-4.00,-0.25,192.08,70.56,-314.39
680,1.40,-2.86,0.59,87.52,111.63,-208.62
690,1.79,-1.72,0.28,-2.44,139.65,-45.47
700,1.55,-1.40,0.29,-50.84,117.98,98.82
710,1.12,-2.28,0.57,-67.75,73.30,200.81
720,0.63,-2.83,0.68,-166.99,35.22,233.22
730,-0.41,-1.99,0.75,-217.59,26.92,197.69
740,-0.73,-1.54,0.82,-241.88,32.41,185.79
750,-0.82,-1.30,0.88,-242.19,63.90,183.41
760,-0.74,-1.11,0.92,-229.98,115.42,175.48
770,-0.43,-0.55,0.79,-193.12,213.01,178.41
780,0.63,-0.41,0.64,-169.49,210.75,175.35
790,0.87,-0.48,0.65,-153.44,153.87,164.86
800,0.53,-0.38,0.68,-155.21,78.25,144.35
810,0.19,-0.14,0.70,-162.90,26.86,112.92
820,-0.25,0.73,0.79,-176.09,-3.30,57.68
830,-0.30,1.04,0.83,-167.48,0.31,38.51
840,-0.32,1.16,0.88,-149.90,8.79,26.73
850,-0.30,1.22,0.86,-132.87,21.61,25.70
860,-0.29,1.26,0.86,-117.31,34.55,28.02
870,-0.10,1.29,0.73,-98.02,52.92,1.28
880,-0.08,1.32,0.70,-91.80,54.02,-6.35
890,-0.04,1.26,0.64,-81.48,56.70,-6.23
900,-0.02,1.18,0.60,-73.36,59.02,-11.11
910,-0.01,1.24,0.62,-71.04,62.13,-24.90
920,0.26,1.32,0.61,-62.62,74.83,-33.63
930,0.31,1.33,0.66,-58.72,71.04,-38.09
940,0.30,1.30,0.72,-53.59,64.51,-38.64
950,0.29,1.25,0.81,-48.03,56.03,-37.41
960,0.27,1.24,0.89,-43.40,45.65,-33.69
980,0.15,1.06,0.96,-20.69,22.77,-22.22
990,0.14,1.01,0.96,-15.81,19.35,-15.08
1000,0.14,0.97,0.94,-12.39,17.21,-9.34
1010,0.17,0.92,0.92,-9.58,16.91,-2.81
1020,0.29,0.87,0.87,-9.95,15.20,-1.10
1030,0.35,0.85,0.87,-11.84,10.19,-0.49
1040,0.39,0.81,0.86,-13.06,3.05,0.24
1050,0.38,0.78,0.84,-14.40,-5.00,0.85
1060,0.35,0.75,0.83,-18.49,-16.66,-0.12
1070,0.25,0.68,0.78,-20.94,-18.62,-0.79
1080,0.21,0.67,0.74,-23.50,-17.15,-1.28
1090,0.19,0.66,0.71,-26.12,-12.70,-1.89
1100,0.18,0.67,0.67,-28.44,-6.96,-2.75
1110,0.17,0.68,0.62,-31.25,7.69,-3.42
1120,0.21,0.72,0.56,-31.13,15.93,-2.69
1130,0.27,0.72,0.55,-28.99,22.22,-1.34
1140,0.31,0.70,0.55,-25.27,22.77,-0.31
1150,0.37,0.68,0.55,-22.16,18.07,-0.79
