timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.31,0.64,0.69,1.10,2.87,-0.55
10,0.31,0.63,0.70,0.79,3.17,-0.24
30,0.30,0.64,0.70,-0.18,4.64,-0.55
40,0.30,0.65,0.69,-0.61,5.43,-0.61
50,0.31,0.66,0.68,-0.73,5.80,-0.73
60,0.32,0.66,0.67,-0.67,5.86,-0.92
70,0.34,0.65,0.67,-0.61,5.19,-0.85
80,0.33,0.65,0.67,-0.55,4.39,-0.49
90,0.33,0.65,0.67,-0.67,3.66,-0.06
100,0.33,0.64,0.67,-0.67,2.81,0.12
110,0.32,0.65,0.67,-1.77,3.05,0.79
120,0.32,0.67,0.65,-2.38,3.60,1.10
130,0.33,0.67,0.64,-2.69,4.70,1.10
140,0.34,0.66,0.64,-3.30,5.07,1.28
150,0.34,0.66,0.64,-3.91,5.13,1.22
160,0.35,0.66,0.65,-4.09,4.46,0.98
170,0.36,0.65,0.65,-3.91,3.42,1.04
180,0.35,0.65,0.65,-3.60,2.32,1.04
190,0.35,0.66,0.65,-3.54,1.40,1.04
200,0.35,0.66,0.65,-3.23,0.73,0.79
210,0.35,0.67,0.65,-2.38,0.00,0.49
220,0.34,0.67,0.66,-1.83,0.24,0.43
230,0.34,0.66,0.67,-1.04,0.92,0.18
240,0.34,0.66,0.67,-0.55,0.98,0.12
250,0.34,0.66,0.68,-0.12,0.55,0.12
260,0.33,0.66,0.68,1.46,-0.06,0.73
270,0.32,0.66,0.68,2.20,-0.67,1.28
280,0.31,0.66,0.69,3.17,-1.16,1.83
290,0.31,0.67,0.68,3.97,-1.53,2.38
300,0.30,0.69,0.68,5.00,-2.20,2.87
310,0.29,0.71,0.70,7.93,-4.03,4.33
320,0.29,0.73,0.70,9.52,-5.00,4.70
330,0.28,0.74,0.70,11.66,-6.35,5.43
340,0.28,0.76,0.71,13.73,-7.87,6.35
350,0.26,0.78,0.72,15.93,-9.77,7.08
360,0.23,0.83,0.74,19.29,-14.10,8.42
370,0.21,0.87,0.75,20.81,-16.05,8.85
380,0.20,0.91,0.76,22.28,-17.21,9.58
390,0.21,0.95,0.77,23.19,-17.76,10.19
400,0.22,1.00,0.76,23.13,-18.55,10.25
420,0.21,1.18,0.73,23.01,-28.56,9.52
430,0.24,1.28,0.73,21.42,-34.36,8.73
440,0.24,1.39,0.71,20.57,-43.03,7.69
450,0.18,1.52,0.70,19.78,-62.62,8.79
460,0.05,1.77,0.56,14.53,-70.13,9.64
470,-0.01,1.95,0.40,5.31,-77.33,7.26
480,-0.02,2.09,0.21,-9.09,-83.07,0.61
490,-0.06,2.42,0.04,-34.00,-87.22,-7.08
500,-0.07,2.87,-0.12,-44.37,-89.72,-23.50
510,-0.06,3.04,-0.36,-14.53,-94.79,-32.35
520,-0.17,2.84,-0.48,21.73,-102.36,-31.68
530,-0.31,2.68,-0.63,54.50,-110.05,-22.28
540,-0.38,2.46,-0.79,86.61,-122.31,-16.11
550,-0.43,2.13,-0.90,162.23,-161.38,-32.78
560,-0.68,1.16,-0.85,200.26,-183.90,-47.73
570,-0.83,0.73,-0.68,237.43,-204.77,-63.54
580,-0.91,0.22,-0.23,280.52,-225.10,-78.37
590,-0.89,-0.30,0.55,333.25,-237.06,-90.09
600,-0.72,-0.79,0.71,502.87,-242.49,-113.10
610,-0.76,-2.66,0.41,583.31,-242.25,-122.31
620,-0.90,-3.23,0.45,627.01,-215.70,-118.16
630,-0.17,-4.00,0.47,662.84,-156.80,-92.71
640,1.67,-4.00,0.25,577.76,-90.33,-63.11
650,0.65,-3.77,1.28,171.57,-22.52,-225.46
660,0.94,-2.39,1.09,48.10,50.72,-185.61
670,1.10,-1.46,0.88,-37.35,108.03,-71.90
680,1.44,-0.84,0.66,-111.76,122.13,41.93
690,0.75,-1.13,0.57,-144.65,97.47,131.47
700,0.08,-2.13,0.51,-188.29,112.00,239.75
710,-0.06,-2.11,0.54,-218.57,132.20,257.87
720,-0.28,-2.01,0.63,-233.15,141.54,257.63
730,-0.44,-1.84,0.66,-237.67,148.99,255.49
740,-0.51,-1.55,0.59,-232.60,160.22,246.22
760,0.21,-0.85,0.43,-166.99,166.93,219.24
770,0.19,-0.85,0.41,-153.93,112.49,206.73
780,-0.13,-0.71,0.41,-152.83,61.34,180.48
790,-0.39,-0.51,0.43,-151.92,30.94,113.65
810,-0.52,0.29,0.63,-151.86,30.09,69.89
820,-0.44,0.52,0.65,-150.02,33.20,51.15
830,-0.42,0.76,0.66,-146.67,34.61,34.30
840,-0.40,0.98,0.73,-140.20,41.87,4.82
850,-0.49,1.17,0.90,-106.87,54.02,-5.98
860,-0.36,1.00,0.91,-82.76,70.92,4.46
870,-0.27,0.97,0.87,-70.50,82.76,9.16
880,-0.06,0.96,0.85,-64.09,91.25,4.21
890,0.11,0.91,0.83,-58.59,81.97,-9.58
900,0.21,1.01,0.85,-60.30,72.69,-18.37
910,0.26,1.06,0.86,-59.39,66.59,-26.49
920,0.28,1.05,0.86,-54.81,62.56,-33.57
930,0.23,1.02,0.85,-49.19,57.62,-37.41
940,0.21,1.01,0.86,-40.95,49.87,-36.99
950,0.21,1.04,0.95,-36.99,48.34,-35.83
960,0.23,1.04,0.96,-32.59,47.91,-32.96
970,0.24,1.05,0.96,-27.89,46.75,-28.56
980,0.24,1.04,0.99,-22.71,45.23,-24.11
990,0.25,0.93,1.00,-13.55,42.11,-14.34
1000,0.28,0.88,0.99,-11.60,38.33,-10.56
1010,0.32,0.85,0.97,-10.86,33.57,-7.63
1020,0.35,0.82,0.94,-10.25,28.69,-5.62
1030,0.35,0.80,0.91,-10.13,24.35,-3.60
1040,0.32,0.77,0.88,-9.95,18.13,2.38
1050,0.32,0.75,0.86,-9.77,15.93,5.86
1060,0.34,0.72,0.83,-9.34,14.53,9.22
1070,0.35,0.68,0.80,-9.16,12.45,12.45
1080,0.33,0.64,0.78,-9.40,9.46,13.79
1090,0.27,0.59,0.74,-13.06,2.38,7.69
1100,0.25,0.60,0.72,-15.62,1.59,4.33
1110,0.24,0.61,0.73,-17.58,3.36,1.16
1120,0.27,0.60,0.73,-18.86,6.16,-1.83
1130,0.29,0.60,0.73,-19.53,9.03,-4.21
1140,0.32,0.61,0.71,-20.20,10.62,-5.62
1150,0.32,0.62,0.69,-19.35,8.18,-5.55
