timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.36,0.60,0.70,0.31,-3.78,3.05
10,0.35,0.59,0.69,-0.06,-4.27,3.30
30,0.32,0.62,0.66,-1.53,-3.42,3.54
40,0.32,0.63,0.65,-1.95,-2.01,3.42
50,0.33,0.63,0.65,-2.01,-0.55,3.30
60,0.33,0.63,0.65,-2.20,0.61,2.81
70,0.34,0.62,0.64,-2.32,1.16,2.69
80,0.34,0.62,0.64,-2.26,0.92,2.50
90,0.33,0.61,0.64,-2.20,0.37,2.14
100,0.33,0.61,0.64,-2.08,0.37,1.77
110,0.32,0.62,0.64,-1.77,0.37,0.98
120,0.33,0.63,0.66,-1.46,1.59,0.49
130,0.34,0.62,0.66,-1.04,2.87,0.37
140,0.34,0.63,0.66,-0.92,3.72,0.31
150,0.35,0.63,0.66,-0.55,4.15,0.31
160,0.36,0.62,0.67,-0.12,4.27,0.43
170,0.36,0.62,0.67,0.00,3.78,0.73
180,0.36,0.62,0.67,0.24,3.36,0.85
190,0.35,0.63,0.67,-0.06,3.05,0.92
200,0.35,0.64,0.67,-0.12,3.11,1.04
210,0.35,0.65,0.67,0.43,3.48,1.59
220,0.35,0.65,0.66,0.67,3.72,2.20
230,0.36,0.66,0.66,0.61,3.91,2.87
240,0.37,0.67,0.66,0.67,3.91,3.36
250,0.37,0.68,0.66,0.92,3.72,4.09
260,0.37,0.69,0.65,1.16,2.62,5.92
270,0.35,0.69,0.65,1.46,2.01,7.14
280,0.34,0.69,0.64,1.46,1.59,8.00
290,0.32,0.70,0.63,1.71,1.16,8.54
300,0.31,0.72,0.62,1.65,1.22,8.79
310,0.32,0.75,0.62,2.01,1.28,8.18
320,0.33,0.76,0.61,2.14,0.92,7.45
330,0.33,0.77,0.61,2.69,0.37,6.77
340,0.33,0.78,0.61,3.72,-0.37,6.35
350,0.34,0.78,0.61,4.76,-1.04,6.23
360,0.34,0.78,0.64,7.14,-3.42,6.35
370,0.33,0.80,0.66,8.61,-4.46,6.71
380,0.33,0.82,0.68,10.07,-5.25,7.08
390,0.32,0.84,0.69,11.41,-6.90,7.57
400,0.31,0.87,0.69,13.49,-8.97,11.17
420,0.26,1.00,0.68,18.19,-15.20,16.42
430,0.23,1.05,0.69,19.71,-17.09,18.98
440,0.20,1.11,0.70,20.81,-18.98,21.36
450,0.16,1.19,0.70,21.18,-20.87,23.32
460,0.09,1.33,0.65,20.14,-24.66,22.89
470,0.06,1.38,0.59,19.90,-26.12,21.73
480,0.06,1.40,0.52,20.87,-27.77,20.39
490,0.07,1.42,0.48,21.67,-31.43,18.01
500,0.09,1.44,0.45,23.68,-46.51,11.35
510,0.08,1.46,0.39,30.09,-56.95,8.67
520,0.03,1.48,0.37,34.97,-66.10,7.51
530,-0.01,1.47,0.35,43.64,-72.39,6.16
