timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.35,0.57,0.70,-14.40,-0.49,-0.79
10,0.33,0.60,0.69,-1.71,-1.71,-1.22
20,0.33,0.60,0.68,-2.99,-2.62,-1.65
30,0.34,0.60,0.67,-4.09,-3.17,-2.01
40,0.34,0.60,0.67,-5.00,-3.60,-2.26
50,0.34,0.61,0.67,-6.84,-4.52,-2.56
60,0.33,0.61,0.68,-7.39,-4.76,-2.38
70,0.34,0.61,0.68,-7.75,-5.07,-2.32
80,0.34,0.61,0.68,-8.06,-5.80,-2.32
90,0.33,0.62,0.68,-8.24,-6.77,-2.32
100,0.32,0.63,0.68,-8.00,-7.57,-2.32
110,0.32,0.67,0.67,-8.06,-7.69,-2.87
120,0.32,0.69,0.67,-7.87,-7.57,-3.54
130,0.33,0.70,0.68,-7.39,-7.14,-4.33
140,0.33,0.70,0.68,-6.65,-6.90,-5.00
150,0.33,0.69,0.71,-5.37,-6.90,-5.92
160,0.32,0.67,0.73,-4.70,-6.71,-6.16
170,0.31,0.66,0.74,-3.85,-5.74,-5.80
180,0.30,0.65,0.75,-2.93,-5.13,-5.43
190,0.30,0.64,0.76,-2.20,-4.58,-5.00
200,0.29,0.63,0.75,-0.85,-3.66,-3.17
210,0.28,0.63,0.75,-0.37,-3.23,-2.08
220,0.27,0.63,0.75,-0.49,-2.75,-1.34
230,0.27,0.63,0.74,-0.49,-2.87,-0.67
240,0.26,0.63,0.73,-0.49,-2.93,0.12
250,0.26,0.61,0.71,-0.79,-3.30,0.49
260,0.25,0.60,0.70,-1.34,-3.97,0.43
270,0.24,0.60,0.68,-1.83,-4.46,-0.18
280,0.21,0.61,0.67,-2.32,-4.39,-1.16
290,0.21,0.62,0.66,-2.87,-3.30,-2.56
300,0.22,0.63,0.62,-3.23,0.31,-4.94
310,0.23,0.63,0.61,-2.93,1.89,-5.74
320,0.24,0.62,0.62,-2.50,3.17,-6.65
330,0.26,0.62,0.63,-1.65,3.97,-7.26
340,0.27,0.61,0.64,-0.61,4.21,-7.63
360,0.29,0.60,0.69,2.99,2.50,-6.59
370,0.30,0.61,0.70,3.97,1.95,-5.62
380,0.30,0.63,0.71,4.94,1.40,-4.76
390,0.29,0.66,0.72,5.98,1.77,-1.22
400,0.27,0.74,0.76,8.18,1.16,1.16
410,0.25,0.79,0.80,9.28,-0.43,3.60
420,0.24,0.83,0.82,10.56,-2.26,6.29
430,0.24,0.88,0.84,11.90,-4.09,8.67
440,0.23,0.94,0.85,12.76,-11.35,12.33
450,0.18,1.11,0.82,12.70,-15.75,13.85
460,0.15,1.21,0.79,12.27,-19.29,15.01
470,0.13,1.31,0.76,12.57,-21.42,15.81
480,0.13,1.39,0.72,13.79,-22.58,15.93
490,0.14,1.47,0.66,17.64,-25.39,15.26
500,0.12,1.62,0.54,19.17,-26.25,15.01
510,0.12,1.70,0.48,20.39,-24.84,14.28
520,0.15,1.77,0.41,21.12,-23.50,11.41
530,0.21,1.85,0.31,18.13,-26.49,5.55
540,0.21,1.97,0.12,4.09,-50.54,-7.81
550,0.11,2.17,0.09,-0.12,-68.73,-15.56
560,-0.03,2.40,0.04,-3.54,-86.36,-24.66
570,-0.16,2.57,-0.03,7.02,-98.63,-34.12
580,-0.31,2.63,-0.13,27.89,-112.73,-43.21
590,-0.55,2.51,-0.36,85.08,-145.75,-40.04
600,-0.59,2.31,-0.42,114.87,-159.00,-37.66
610,-0.59,1.96,-0.44,149.48,-172.36,-40.95
620,-0.60,1.46,-0.37,188.66,-186.16,-52.31
630,-0.64,0.92,-0.25,224.85,-201.66,-71.11
640,-0.81,-0.06,0.02,291.32,-229.25,-109.68
650,-0.76,-0.44,-0.01,333.62,-236.15,-115.66
660,-0.68,-0.99,-0.10,396.55,-235.29,-109.50
670,-0.72,-2.06,-0.10,475.16,-217.96,-95.40
680,-0.66,-2.51,0.09,541.14,-184.27,-83.62
690,0.36,-4.00,0.34,615.36,-45.78,-91.67
700,1.70,-4.00,0.68,423.89,4.15,-98.45
710,1.27,-4.00,1.63,232.54,43.88,-210.39
720,1.50,-3.13,1.76,142.40,68.73,-224.85
730,1.91,-1.86,1.34,69.95,1.83,-21.73
750,-0.23,-1.06,0.31,-82.64,-57.92,108.03
760,-0.66,-1.27,0.22,-107.36,-16.05,151.92
770,-0.59,-1.51,0.19,-127.32,62.62,188.60
780,-0.12,-1.64,0.22,-163.45,167.60,218.75
790,0.28,-1.69,0.46,-183.84,157.96,222.47
800,0.07,-1.78,0.62,-195.98,128.48,217.53
810,-0.31,-1.58,0.73,-212.95,107.24,208.01
820,-0.35,-1.23,0.77,-218.08,109.68,195.31
830,-0.19,-0.99,0.78,-179.08,120.42,190.67
840,0.16,-0.88,0.67,-163.57,104.31,190.37
850,0.02,-0.73,0.62,-160.46,74.77,181.52
860,-0.09,-0.53,0.58,-159.18,51.03,161.01
870,-0.27,-0.32,0.59,-158.14,38.27,135.86
880,-0.33,-0.07,0.63,-159.24,40.47,110.53
890,-0.30,0.56,0.70,-153.02,42.72,103.70
900,-0.36,0.68,0.79,-138.85,44.49,94.36
910,-0.35,0.73,0.86,-125.67,47.06,82.34
920,-0.37,0.83,0.91,-117.07,51.51,69.27
930,-0.47,0.86,0.91,-99.79,60.61,50.78
940,-0.48,0.96,0.88,-96.25,68.18,42.97
950,-0.31,1.09,0.84,-94.12,78.00,36.99
960,-0.16,1.12,0.81,-90.88,85.57,30.94
970,0.02,1.23,0.80,-87.89,91.25,12.88
980,0.20,1.23,0.80,-71.53,102.05,-0.79
990,0.17,1.18,0.84,-65.06,98.14,-7.32
1000,0.16,1.11,0.86,-59.69,93.02,-14.34
1010,0.15,1.09,0.89,-56.52,87.46,-19.96
1020,0.12,1.16,0.90,-56.09,79.65,-22.09
1030,0.23,1.27,0.99,-52.49,65.73,-22.95
1040,0.31,1.25,1.01,-46.57,59.75,-20.14
1050,0.33,1.19,1.04,-38.45,50.90,-15.69
1060,0.32,1.11,1.06,-30.58,40.53,-10.38
1070,0.32,1.01,1.07,-24.23,31.92,-5.25
1080,0.24,0.87,1.00,-18.43,18.13,3.23
1090,0.23,0.83,0.96,-18.62,14.04,6.16
1100,0.26,0.81,0.92,-20.51,12.08,7.57
