timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.35,0.62,0.66,5.49,2.87,0.43
10,0.35,0.61,0.67,4.94,2.50,0.67
20,0.35,0.61,0.67,3.97,2.20,0.61
30,0.35,0.61,0.67,2.99,1.89,0.55
40,0.35,0.61,0.67,1.89,1.71,0.67
50,0.34,0.61,0.67,-0.49,2.32,0.92
60,0.35,0.62,0.68,-1.77,2.81,0.92
70,0.36,0.62,0.68,-2.99,2.75,0.73
80,0.36,0.62,0.68,-3.91,2.14,0.73
90,0.35,0.62,0.67,-4.58,1.22,0.73
100,0.35,0.66,0.66,-5.43,-0.79,0.06
110,0.34,0.64,0.66,-5.80,-1.28,-0.43
120,0.33,0.65,0.65,-5.98,-1.22,-1.16
130,0.33,0.66,0.65,-6.16,-0.79,-2.26
140,0.33,0.68,0.64,-6.16,0.37,-3.42
150,0.37,0.68,0.65,-5.31,2.93,-5.00
160,0.35,0.67,0.66,-4.88,4.21,-5.37
170,0.34,0.66,0.67,-4.46,5.07,-5.68
180,0.34,0.65,0.68,-3.85,5.74,-5.62
190,0.34,0.64,0.69,-3.17,6.41,-5.25
200,0.35,0.64,0.70,-1.89,6.10,-3.78
210,0.35,0.64,0.70,-1.10,5.31,-2.81
220,0.34,0.64,0.71,-0.31,4.46,-1.46
230,0.34,0.64,0.71,0.49,3.30,0.06
240,0.33,0.64,0.72,1.04,2.01,1.16
250,0.32,0.64,0.71,1.95,-0.79,2.99
260,0.32,0.64,0.70,2.26,-2.14,3.30
270,0.31,0.64,0.70,2.32,-2.87,3.48
280,0.31,0.64,0.70,2.20,-2.75,3.11
290,0.32,0.63,0.70,2.01,-2.50,2.01
300,0.32,0.61,0.70,1.28,-1.77,1.34
310,0.33,0.61,0.70,1.04,-1.46,0.49
320,0.33,0.60,0.70,0.61,-1.46,-0.12
330,0.33,0.60,0.69,0.31,-1.59,-0.67
340,0.33,0.60,0.69,-0.24,-0.67,-1.71
350,0.33,0.61,0.68,-1.16,0.31,-1.95
360,0.34,0.62,0.68,-1.59,1.46,-2.44
370,0.35,0.63,0.68,-1.77,2.38,-2.44
380,0.36,0.63,0.68,-1.83,2.81,-2.01
390,0.36,0.63,0.69,-1.46,2.26,-1.22
400,0.36,0.64,0.69,-1.34,1.46,-0.43
410,0.35,0.66,0.68,-0.73,0.85,0.24
420,0.34,0.68,0.68,0.18,0.73,0.98
430,0.34,0.70,0.67,0.92,0.73,1.46
440,0.34,0.72,0.67,3.30,0.98,2.87
450,0.33,0.76,0.67,4.70,0.61,3.78
460,0.33,0.77,0.67,6.16,0.06,4.82
470,0.32,0.80,0.68,7.45,-0.98,5.92
480,0.30,0.82,0.68,8.97,-2.99,6.96
490,0.28,0.87,0.67,11.41,-6.47,9.52
500,0.25,0.88,0.67,12.15,-8.48,10.44
510,0.24,0.92,0.68,13.06,-10.50,11.47
520,0.24,0.97,0.68,14.59,-12.51,13.06
530,0.24,1.02,0.69,15.93,-15.08,14.59
540,0.23,1.16,0.73,16.85,-22.03,17.27
550,0.23,1.24,0.75,17.21,-26.67,18.68
560,0.24,1.31,0.76,18.13,-31.68,20.08
570,0.25,1.37,0.75,19.17,-38.09,21.06
580,0.21,1.43,0.70,20.75,-46.33,22.28
590,-0.00,1.60,0.48,22.28,-65.49,22.46
600,-0.12,1.70,0.35,22.95,-72.20,20.75
610,-0.21,1.83,0.22,21.12,-76.29,16.85
620,-0.28,1.97,0.09,16.85,-80.63,9.58
630,-0.32,2.06,0.01,9.40,-87.83,-14.04
650,-0.37,2.46,-0.25,-3.60,-103.64,-17.40
660,-0.34,2.40,-0.35,20.32,-107.18,-26.61
670,-0.32,2.24,-0.41,52.19,-114.14,-35.83
680,-0.37,2.00,-0.50,85.27,-140.26,-42.11
700,-0.57,0.96,-0.45,180.66,-158.94,-59.57
710,-0.65,0.59,-0.28,218.20,-170.23,-75.62
720,-0.72,0.16,0.02,263.31,-180.24,-90.21
730,-0.67,-0.29,0.32,380.19,-181.15,-107.48
740,-0.70,-1.85,0.62,443.66,-171.94,-110.23
750,-0.74,-2.85,0.80,487.12,-150.09,-104.80
760,-0.50,-3.22,0.76,509.09,-111.21,-102.05
770,0.35,-4.00,0.35,551.09,-59.14,-132.02
780,1.12,-4.00,0.18,340.94,14.22,-182.19
790,1.11,-3.70,1.01,201.66,82.28,-224.55
800,1.45,-2.36,1.22,110.66,132.39,-206.91
810,1.83,-1.03,1.37,26.25,135.68,-125.85
820,1.76,-0.57,1.02,-20.08,70.74,-16.42
830,0.45,-0.98,1.06,-69.40,-25.15,161.87
840,-0.39,-1.94,0.79,-101.99,13.98,183.04
850,-0.25,-2.00,0.67,-144.04,65.86,185.73
860,-0.16,-1.85,0.68,-183.41,99.91,185.73
870,-0.21,-1.76,0.70,-206.42,115.78,183.84
880,-0.30,-1.46,0.72,-218.14,150.21,186.40
890,-0.07,-1.16,0.73,-211.49,166.08,185.06
900,-0.07,-0.93,0.76,-196.04,170.78,179.02
910,0.06,-0.78,0.75,-174.99,169.31,168.70
920,0.20,-0.65,0.70,-157.71,153.02,160.58
930,0.25,-0.37,0.66,-146.85,78.37,146.85
940,0.06,-0.19,0.68,-149.11,38.51,134.16
950,-0.14,0.12,0.73,-155.76,11.96,113.28
960,-0.31,0.55,0.78,-164.37,-0.55,87.10
970,-0.41,0.94,0.84,-163.45,-1.46,57.37
980,-0.39,1.29,0.93,-124.15,15.26,26.31
990,-0.40,1.25,0.91,-100.52,23.13,17.58
1000,-0.38,1.18,0.86,-82.76,31.92,11.84
1010,-0.32,1.13,0.77,-71.04,43.82,4.94
1020,-0.17,1.14,0.69,-66.47,57.25,-4.39
1040,0.37,1.18,0.62,-59.08,69.70,-29.60
1050,0.41,1.14,0.66,-56.64,58.90,-34.30
1060,0.41,1.11,0.71,-54.99,47.00,-38.82
1070,0.43,1.11,0.78,-52.86,21.85,-38.21
1080,0.36,1.07,0.92,-43.27,26.55,-37.41
1090,0.37,1.10,0.96,-37.54,25.63,-35.22
1100,0.34,1.08,0.96,-28.69,24.72,-24.35
1110,0.32,1.02,0.94,-20.45,24.54,-15.08
1120,0.32,0.96,0.91,-14.65,21.97,-2.14
1130,0.33,0.86,0.87,-8.79,19.96,1.89
1140,0.35,0.80,0.87,-7.93,17.76,4.94
1150,0.35,0.75,0.86,-8.30,14.89,7.57
