timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.23,0.64,0.63,3.66,3.60,8.61
10,0.24,0.63,0.63,2.75,4.88,8.48
30,0.23,0.60,0.60,0.98,6.29,8.54
40,0.23,0.60,0.59,0.61,6.35,8.24
50,0.22,0.61,0.59,0.00,5.98,7.57
60,0.22,0.62,0.58,-0.18,6.04,6.23
70,0.19,0.62,0.58,0.18,6.65,5.49
80,0.19,0.63,0.58,0.37,7.51,4.76
90,0.20,0.63,0.59,0.55,8.79,4.15
100,0.21,0.63,0.59,0.67,9.95,3.23
110,0.23,0.64,0.60,0.61,9.34,1.28
120,0.28,0.65,0.63,0.24,7.93,0.31
130,0.29,0.67,0.65,-0.31,5.55,-0.92
140,0.29,0.68,0.66,-0.31,2.87,-1.95
150,0.27,0.68,0.68,-0.37,0.55,-2.81
160,0.26,0.69,0.70,-0.24,-0.73,-3.54
170,0.24,0.70,0.73,-0.12,0.67,-3.23
180,0.23,0.70,0.73,-0.31,3.17,-2.56
190,0.24,0.71,0.73,-0.31,6.35,-2.20
200,0.25,0.72,0.72,-0.24,9.16,-2.20
210,0.26,0.73,0.75,0.12,11.66,-2.44
220,0.29,0.74,0.77,0.24,11.47,-2.32
230,0.29,0.73,0.78,0.61,11.05,-1.83
240,0.29,0.72,0.79,0.98,10.44,-0.92
250,0.28,0.71,0.79,1.10,9.58,0.55
260,0.23,0.70,0.78,1.04,8.42,4.52
270,0.24,0.70,0.77,0.85,8.48,6.35
280,0.25,0.69,0.76,0.73,8.12,8.00
290,0.25,0.68,0.76,0.49,6.90,9.64
300,0.24,0.67,0.76,-0.12,4.70,10.86
310,0.26,0.63,0.77,-0.92,-1.16,11.47
320,0.25,0.61,0.77,-1.40,-4.27,11.05
330,0.24,0.59,0.77,-2.08,-7.39,10.25
340,0.22,0.56,0.78,-2.44,-9.70,9.28
350,0.22,0.54,0.78,-2.87,-10.99,8.00
360,0.19,0.52,0.77,-4.21,-9.58,5.19
370,0.19,0.52,0.76,-4.64,-7.63,3.60
380,0.19,0.53,0.75,-5.13,-5.49,2.14
390,0.20,0.53,0.75,-5.13,-3.11,0.85
400,0.21,0.53,0.74,-5.19,14.59,-0.24
420,0.20,0.58,0.74,-4.76,-0.12,-0.12
430,0.20,0.61,0.74,-3.85,-1.22,0.37
440,0.19,0.63,0.73,-2.56,-2.81,1.10
450,0.18,0.67,0.73,14.77,-6.35,3.17
460,0.15,0.76,0.72,3.23,-8.24,4.21
470,0.13,0.78,0.72,6.35,-10.07,5.62
