timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.50,0.84,-0.12,-2.69,-6.29,1.89
10,0.50,0.86,-0.13,-4.21,-5.37,1.59
20,0.52,0.86,-0.14,-5.80,-4.21,0.37
30,0.54,0.86,-0.15,-8.42,-1.40,-3.05
40,0.50,0.86,-0.13,-9.34,0.43,-3.60
50,0.49,0.87,-0.11,-10.07,4.03,-3.42
60,0.50,0.89,-0.08,-10.31,8.97,-2.75
70,0.52,0.91,-0.06,-9.77,12.57,-1.83
80,0.52,0.91,-0.05,-6.59,15.69,0.98
90,0.56,0.91,-0.06,-5.13,15.44,2.20
100,0.58,0.90,-0.06,-3.54,13.18,3.17
110,0.58,0.89,-0.07,-1.53,10.13,3.97
120,0.58,0.88,-0.07,-0.18,6.41,4.52
130,0.58,0.88,-0.08,2.99,-0.24,4.33
140,0.57,0.85,-0.09,4.46,-2.81,4.03
150,0.56,0.83,-0.09,5.31,-4.88,3.60
160,0.55,0.81,-0.09,5.92,-5.86,3.48
170,0.54,0.79,-0.09,6.16,-6.41,3.66
180,0.53,0.77,-0.09,5.86,-4.76,3.85
190,0.52,0.75,-0.09,5.00,-3.78,3.66
200,0.52,0.74,-0.09,3.91,-2.56,3.48
210,0.53,0.74,-0.10,2.69,-1.10,3.23
220,0.52,0.74,-0.11,1.34,-0.06,2.93
230,0.52,0.75,-0.11,-1.95,1.89,2.56
240,0.52,0.76,-0.10,-3.36,2.81,2.44
250,0.51,0.76,-0.10,-4.21,3.60,2.26
260,0.50,0.76,-0.09,-4.52,4.46,2.08
270,0.49,0.75,-0.09,-4.76,5.55,1.59
280,0.48,0.74,-0.07,-4.58,7.45,-0.06
290,0.48,0.73,-0.05,-4.46,8.18,-1.34
300,0.49,0.72,-0.04,-4.27,8.18,-2.99
310,0.49,0.71,-0.03,-4.27,7.26,-4.64
320,0.51,0.70,-0.02,-4.27,5.55,-7.93
340,0.48,0.66,0.01,-5.68,-2.14,-11.66
350,0.47,0.64,0.03,-5.55,-3.23,-13.92
360,0.45,0.60,0.05,-5.49,-3.23,-16.85
370,0.41,0.56,0.09,-4.94,-2.56,-25.57
380,0.39,0.47,0.16,-3.48,2.44,-31.56
390,0.39,0.42,0.19,-3.85,4.21,-38.33
400,0.38,0.38,0.21,-4.46,4.64,-45.90
410,0.38,0.33,0.23,-5.74,5.07,-52.61
420,0.38,0.29,0.24,-7.81,3.72,-64.70
430,0.43,0.24,0.25,-14.71,-0.31,-70.25
440,0.40,0.21,0.26,-19.41,-6.59,-75.32
450,0.34,0.20,0.28,-25.76,-11.66,-79.22
460,0.29,0.19,0.28,-31.43,-14.22,-82.89
470,0.23,0.20,0.26,-43.27,-12.94,-98.69
480,-0.02,0.29,0.13,-48.03,-6.23,-101.20
490,-0.13,0.31,0.06,-51.45,7.20,-101.07
500,-0.26,0.35,-0.02,-57.19,25.02,-112.85
510,-0.32,0.47,-0.14,-63.84,46.39,-122.01
520,-0.31,0.58,-0.23,-70.37,93.93,-130.98
530,-0.15,0.63,-0.42,-71.72,109.01,-135.44
540,0.03,0.64,-0.54,-74.71,113.83,-140.50
550,0.10,0.74,-0.66,-80.63,109.74,-147.77
560,0.07,0.86,-0.75,-86.91,108.15,-148.07
570,0.11,0.99,-0.89,-82.95,108.52,-134.03
580,0.23,0.98,-0.96,-76.66,106.99,-129.21
590,0.21,1.01,-1.04,-70.98,105.65,-122.25
600,0.17,1.06,-1.13,-64.51,108.09,-115.54
610,0.19,1.11,-1.23,-55.36,117.00,-112.37
620,0.30,1.25,-1.39,-33.69,148.56,-114.56
630,0.35,1.38,-1.47,-21.48,164.92,-113.83
640,0.43,1.44,-1.54,-6.41,180.05,-106.93
650,0.56,1.45,-1.63,7.57,193.91,-104.92
660,0.71,1.49,-1.70,15.14,203.37,-118.10
670,0.95,1.71,-1.89,40.28,203.74,-115.91
680,1.02,1.65,-1.92,61.10,198.00,-109.99
690,1.08,1.61,-1.91,78.67,189.58,-105.22
700,1.19,1.51,-1.92,95.95,179.99,-100.46
710,1.27,1.44,-1.84,113.10,168.82,-79.90
730,1.80,1.11,-2.03,159.24,122.01,-65.43
740,2.01,0.98,-2.23,170.78,95.52,-47.36
750,2.11,0.86,-2.37,180.91,64.33,-26.86
760,2.13,0.74,-2.46,190.86,26.00,5.19
770,2.10,0.55,-2.60,207.15,27.77,17.94
780,2.21,0.53,-2.67,215.70,39.49,30.40
790,2.36,0.43,-2.69,229.13,51.88,42.97
800,2.49,0.30,-2.71,244.02,61.10,60.36
810,2.64,0.19,-2.62,275.45,58.35,101.14
820,2.66,-0.11,-2.39,290.10,42.42,119.38
830,2.54,-0.26,-2.24,298.46,20.87,136.66
840,2.28,-0.38,-2.07,302.00,-1.46,150.02
850,1.90,-0.49,-1.88,302.19,-17.94,159.97
860,1.62,-0.51,-1.67,296.75,-20.45,168.70
870,1.29,-0.57,-1.23,295.47,-13.67,169.62
880,1.14,-0.64,-1.05,293.27,-8.24,173.28
890,0.97,-0.70,-0.85,289.06,-5.49,178.10
900,0.81,-0.76,-0.67,283.26,-4.52,180.60
910,0.63,-0.82,-0.35,263.92,-5.00,175.78
920,0.30,-0.91,-0.19,250.79,-4.64,166.87
930,0.15,-1.00,-0.06,235.53,-4.82,151.73
940,0.06,-1.03,0.09,213.68,-5.74,131.16
950,-0.03,-1.06,0.19,187.13,-7.57,104.80
960,-0.10,-0.93,0.44,127.87,-13.85,51.03
970,-0.26,-0.86,0.59,103.88,-16.97,24.35
980,-0.33,-0.80,0.70,82.58,-18.37,2.44
990,-0.42,-0.65,0.77,63.96,-18.31,-4.52
1000,-0.45,-0.45,0.77,52.98,-13.92,6.77
1010,-0.40,-0.53,0.81,55.73,0.12,54.63
1020,-0.34,-0.66,0.80,46.69,-2.69,56.27
1030,-0.33,-0.69,0.75,25.27,-14.22,35.77
1040,-0.31,-0.58,0.71,-3.48,-24.54,6.10
1050,-0.23,-0.45,0.66,-30.09,-31.98,-22.83
1060,-0.05,-0.22,0.55,-71.04,-44.80,-71.41
1070,0.07,-0.11,0.49,-87.71,-51.88,-84.59
1080,0.19,-0.02,0.41,-101.32,-59.57,-94.42
1090,0.29,0.07,0.30,-113.77,-69.03,-102.54
1100,0.37,0.17,0.14,-124.88,-79.96,-111.45
1120,0.40,0.47,-0.31,-144.84,-90.33,-111.69
1130,0.41,0.55,-0.44,-147.40,-81.97,-112.37
1140,0.46,0.61,-0.55,-149.11,-67.63,-113.40
1150,0.58,0.66,-0.62,-149.48,-35.10,-116.09
