timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.33,0.86,0.16,3.66,-5.49,2.69
10,0.34,0.86,0.15,2.99,-2.08,1.28
20,0.36,0.85,0.16,2.14,1.40,0.43
30,0.38,0.84,0.17,1.16,3.60,0.00
40,0.41,0.86,0.20,-0.79,4.09,-0.12
50,0.42,0.87,0.20,-1.59,3.05,0.18
60,0.42,0.88,0.19,-1.65,1.65,0.85
70,0.41,0.88,0.18,-1.40,0.31,1.77
80,0.40,0.88,0.17,-1.10,-0.24,2.69
90,0.38,0.87,0.17,-0.67,0.37,3.72
100,0.38,0.86,0.18,-0.24,1.40,3.72
110,0.37,0.86,0.19,-0.06,2.38,3.54
120,0.36,0.88,0.19,-0.49,3.42,2.93
130,0.37,0.90,0.19,-0.67,4.82,0.61
150,0.40,0.88,0.17,1.28,5.98,0.37
160,0.40,0.88,0.17,1.22,5.19,0.67
170,0.40,0.87,0.18,1.04,4.15,0.85
180,0.40,0.86,0.20,1.10,2.93,1.40
190,0.38,0.85,0.20,2.08,2.56,1.28
200,0.37,0.85,0.20,2.50,2.50,0.67
210,0.37,0.85,0.18,3.30,2.75,-0.24
220,0.37,0.85,0.17,3.54,3.23,-1.28
230,0.36,0.87,0.16,2.38,5.31,-3.85
240,0.38,0.89,0.15,2.08,6.71,-4.82
250,0.39,0.88,0.16,1.89,7.69,-5.13
260,0.42,0.86,0.18,1.71,8.24,-5.00
270,0.43,0.85,0.19,0.79,7.81,-4.46
280,0.43,0.84,0.21,-0.67,4.82,-3.30
290,0.41,0.82,0.23,-0.92,2.81,-2.69
300,0.40,0.81,0.23,-1.28,1.34,-2.44
310,0.38,0.80,0.22,-1.71,0.61,-2.50
320,0.36,0.79,0.22,-2.08,0.61,-3.05
330,0.34,0.75,0.22,-2.75,2.08,-5.31
340,0.32,0.77,0.22,-2.99,3.17,-6.71
350,0.31,0.74,0.22,-2.99,3.91,-8.85
360,0.30,0.72,0.22,-2.81,4.70,-11.11
370,0.29,0.67,0.22,-2.08,5.62,-13.31
380,0.22,0.56,0.21,1.04,9.52,-18.86
390,0.14,0.50,0.20,2.69,14.53,-23.44
400,0.10,0.44,0.21,4.76,21.85,-28.93
410,0.08,0.37,0.24,7.02,30.82,-35.95
420,0.07,0.32,0.26,8.42,40.16,-44.86
430,0.07,0.25,0.26,11.29,51.88,-61.77
440,0.00,0.21,0.25,13.49,55.48,-68.79
450,0.01,0.14,0.26,15.26,62.62,-76.11
460,0.03,0.10,0.23,17.09,69.58,-83.44
470,0.02,0.03,0.22,16.36,75.87,-106.63
480,-0.06,-0.10,0.23,6.35,93.75,-109.92
490,-0.01,-0.09,0.25,-1.71,109.38,-118.77
