timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.66,0.73,0.12,11.84,3.91,-2.32
10,0.68,0.73,0.12,11.11,1.95,-3.60
20,0.69,0.73,0.11,10.68,-2.62,-4.82
30,0.70,0.72,0.11,10.74,-4.52,-4.94
40,0.70,0.72,0.11,10.25,-5.00,-5.00
50,0.72,0.72,0.12,10.13,-5.07,-5.07
60,0.75,0.71,0.13,10.31,-5.37,-4.94
70,0.77,0.71,0.17,10.62,-8.24,-3.78
80,0.79,0.70,0.18,10.56,-11.11,-2.93
90,0.79,0.70,0.18,10.44,-14.53,-1.59
100,0.78,0.69,0.18,10.50,-18.55,0.18
110,0.76,0.69,0.18,10.19,-22.58,2.38
120,0.71,0.70,0.19,8.79,-27.89,7.32
130,0.67,0.71,0.19,8.18,-29.48,9.70
140,0.64,0.72,0.19,7.26,-29.54,11.66
150,0.61,0.73,0.18,6.35,-28.75,13.18
160,0.59,0.75,0.17,5.07,-27.83,14.04
170,0.58,0.77,0.13,2.69,-27.04,15.08
180,0.59,0.76,0.11,1.34,-27.16,15.14
190,0.58,0.75,0.10,-0.06,-27.40,14.71
200,0.56,0.73,0.09,-1.89,-27.47,13.61
210,0.55,0.72,0.09,-3.85,-26.61,10.74
230,0.51,0.71,0.09,-7.26,-16.60,9.64
240,0.51,0.70,0.10,-7.81,-12.08,9.40
250,0.52,0.70,0.11,-8.00,-8.61,9.22
260,0.53,0.70,0.11,-7.93,-6.71,9.28
270,0.53,0.71,0.12,-7.02,-5.25,9.28
280,0.53,0.71,0.12,-6.23,-5.07,8.91
290,0.53,0.71,0.12,-5.07,-5.19,8.18
300,0.52,0.71,0.11,-3.85,-5.37,7.39
310,0.52,0.72,0.12,-2.32,-5.43,4.64
320,0.52,0.75,0.11,-1.65,-5.19,3.42
330,0.53,0.75,0.11,-0.67,-5.00,2.44
340,0.53,0.74,0.11,0.00,-4.64,1.89
350,0.53,0.73,0.12,0.24,-4.21,1.59
360,0.53,0.72,0.12,-0.98,-3.05,1.04
370,0.52,0.71,0.14,-1.53,-1.89,0.24
380,0.52,0.70,0.15,-1.89,-0.85,-0.61
390,0.52,0.68,0.16,-2.44,0.12,-1.77
400,0.52,0.67,0.17,-3.05,0.61,-3.05
410,0.52,0.66,0.21,-3.30,0.31,-5.92
420,0.50,0.60,0.20,-2.75,-0.43,-7.81
430,0.48,0.57,0.21,-1.95,-0.67,-10.25
440,0.44,0.52,0.23,-0.06,0.31,-13.55
450,0.39,0.47,0.25,1.16,3.36,-17.64
460,0.36,0.35,0.28,3.54,13.12,-29.11
470,0.30,0.29,0.29,4.46,18.49,-35.28
480,0.29,0.23,0.30,4.70,24.17,-41.26
490,0.27,0.16,0.32,4.27,29.17,-47.85
500,0.26,0.11,0.33,2.14,32.96,-54.63
510,0.28,0.05,0.31,-5.37,40.22,-70.62
520,0.29,0.02,0.29,-8.61,45.47,-76.05
530,0.27,-0.00,0.29,-14.04,50.84,-83.92
