timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.44,1.00,0.15,-10.25,-6.35,15.01
10,0.46,1.01,0.12,-7.63,-10.07,17.09
20,0.52,1.01,0.10,-6.41,-14.34,17.64
30,0.54,0.99,0.08,-4.82,-20.14,18.43
40,0.55,0.94,0.08,-3.17,-25.76,18.86
50,0.54,0.90,0.09,-2.75,-30.27,19.17
60,0.51,0.85,0.12,-3.36,-31.43,19.04
70,0.50,0.83,0.14,-3.17,-28.38,18.55
80,0.49,0.80,0.15,-2.26,-24.23,18.01
90,0.48,0.78,0.15,-1.89,-19.35,17.09
100,0.47,0.76,0.15,-2.08,-14.71,15.75
110,0.46,0.77,0.14,-4.21,-7.08,12.51
120,0.47,0.77,0.15,-4.52,-5.00,11.29
130,0.48,0.76,0.15,-4.82,-3.11,10.56
140,0.49,0.75,0.16,-5.37,-1.65,9.70
150,0.50,0.74,0.17,-6.04,-1.95,8.18
160,0.48,0.71,0.20,-6.90,-3.85,5.25
170,0.47,0.70,0.21,-7.20,-4.46,4.15
180,0.45,0.69,0.20,-7.51,-4.46,2.69
190,0.45,0.69,0.20,-7.87,-3.85,1.22
200,0.45,0.70,0.21,-8.18,-2.81,-2.20
220,0.48,0.74,0.22,-8.73,1.28,-5.07
230,0.50,0.74,0.23,-8.61,2.20,-5.55
240,0.51,0.75,0.23,-8.54,1.89,-5.98
250,0.51,0.75,0.24,-8.36,0.24,-6.90
260,0.51,0.75,0.24,-7.32,0.12,-7.02
270,0.50,0.74,0.24,-6.65,0.06,-7.08
280,0.48,0.74,0.23,-5.98,-0.12,-7.63
290,0.47,0.74,0.22,-5.43,0.12,-8.48
300,0.46,0.74,0.19,-3.72,2.99,-10.99
310,0.46,0.75,0.17,-3.30,5.80,-12.27
320,0.48,0.76,0.17,-2.99,8.54,-14.28
330,0.50,0.76,0.17,-2.50,10.50,-16.05
340,0.52,0.75,0.17,-1.89,11.47,-17.27
350,0.53,0.74,0.18,-1.22,11.23,-18.86
360,0.55,0.72,0.19,-1.04,10.07,-19.47
370,0.54,0.69,0.20,-0.43,8.61,-20.08
380,0.53,0.65,0.21,1.16,6.71,-20.39
390,0.49,0.61,0.23,2.14,5.19,-21.06
400,0.44,0.57,0.26,4.70,5.13,-24.35
410,0.27,0.48,0.27,5.98,9.40,-27.34
420,0.20,0.41,0.26,7.63,17.52,-31.56
430,0.14,0.34,0.26,8.97,27.71,-36.99
440,0.12,0.27,0.26,9.22,38.70,-43.33
