timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.56,0.84,0.07,5.25,-3.78,-0.37
10,0.57,0.83,0.08,5.37,-4.70,0.79
20,0.57,0.83,0.09,5.55,-5.86,1.65
30,0.56,0.83,0.09,5.68,-7.75,2.87
50,0.48,0.82,0.05,4.76,-6.10,1.46
60,0.48,0.81,0.04,4.58,-3.78,0.67
70,0.49,0.80,0.05,4.09,-0.92,0.49
80,0.50,0.79,0.05,3.17,2.20,-0.12
90,0.51,0.79,0.06,1.22,2.50,-0.49
100,0.52,0.80,0.06,0.18,1.95,-0.61
110,0.51,0.81,0.05,-0.85,0.92,-0.85
120,0.50,0.82,0.04,-1.59,-0.37,-1.16
130,0.50,0.82,0.02,-2.14,-1.71,-1.34
140,0.47,0.80,0.01,-2.01,-0.98,-1.04
150,0.47,0.79,0.02,-2.26,0.55,-0.61
160,0.48,0.79,0.03,-2.50,2.20,-0.67
170,0.49,0.79,0.04,-2.44,3.66,-0.79
180,0.50,0.78,0.05,-1.77,4.88,-0.92
190,0.50,0.79,0.06,-1.89,4.33,-1.16
200,0.51,0.80,0.05,-2.26,3.17,-1.83
210,0.51,0.81,0.04,-2.56,1.77,-2.44
220,0.51,0.81,0.04,-2.44,0.61,-2.75
230,0.50,0.80,0.04,-2.50,-0.92,-2.87
240,0.51,0.79,0.05,-2.75,-0.98,-3.17
250,0.51,0.79,0.06,-2.81,-0.79,-3.42
260,0.51,0.79,0.07,-3.23,-0.49,-3.54
270,0.50,0.79,0.07,-3.42,0.00,-3.78
280,0.50,0.80,0.05,-3.85,2.38,-4.94
290,0.52,0.81,0.05,-3.97,3.36,-5.07
300,0.52,0.80,0.05,-4.15,3.97,-4.94
310,0.52,0.80,0.06,-4.39,4.27,-4.82
320,0.52,0.79,0.06,-4.64,4.15,-4.58
330,0.50,0.77,0.07,-4.58,3.54,-4.39
340,0.48,0.75,0.08,-4.39,3.54,-4.39
350,0.46,0.73,0.09,-4.21,4.09,-5.00
360,0.44,0.70,0.10,-4.03,4.39,-6.16
370,0.41,0.68,0.11,-3.60,5.37,-8.36
380,0.35,0.61,0.15,-2.69,7.93,-15.56
390,0.31,0.56,0.16,-1.65,10.31,-20.14
400,0.29,0.51,0.18,-0.61,12.76,-25.33
410,0.27,0.46,0.20,0.43,14.89,-31.25
420,0.24,0.41,0.21,0.85,16.30,-42.79
440,0.14,0.29,0.25,-1.16,26.73,-56.40
450,0.14,0.28,0.25,-3.36,30.46,-63.54
460,0.11,0.25,0.25,-4.94,32.90,-70.80
470,0.04,0.23,0.25,-7.08,43.15,-87.71
480,0.03,0.22,0.18,-12.21,48.89,-100.46
490,0.01,0.26,0.18,-16.91,55.24,-110.23
500,0.01,0.38,0.17,-21.91,62.93,-118.96
510,-0.07,0.39,0.11,-24.72,71.96,-120.18
520,-0.07,0.46,0.03,-36.19,101.50,-142.88
530,-0.19,0.92,-0.27,-49.68,118.53,-153.75
540,-0.15,1.20,-0.42,-59.63,134.83,-164.67
550,-0.03,1.35,-0.56,-59.63,148.62,-175.17
560,0.01,1.38,-0.70,-53.47,163.02,-180.97
570,0.17,1.47,-0.87,-29.48,193.42,-128.05
580,0.64,1.14,-1.00,-20.87,192.87,-114.93
590,0.78,1.19,-0.95,-25.57,183.84,-122.99
600,0.80,1.41,-0.92,-29.85,172.42,-113.16
610,0.74,1.42,-0.89,-18.43,165.77,-87.10
620,0.68,1.32,-0.88,12.76,174.32,-55.54
630,0.78,1.18,-0.94,23.32,178.22,-45.41
640,0.76,1.15,-0.99,30.03,176.76,-35.95
650,0.71,1.14,-1.03,36.01,176.21,-27.34
660,0.66,1.13,-1.04,44.07,178.28,-21.00
670,0.64,1.09,-1.03,59.75,181.70,-9.89
680,0.58,1.11,-1.02,63.90,182.25,-5.86
690,0.61,1.12,-1.03,67.81,182.31,-3.72
700,0.71,1.14,-1.08,69.95,179.87,-2.38
710,0.81,1.17,-1.16,70.56,175.66,-1.16
720,0.99,1.42,-1.55,68.24,161.87,0.79
730,1.10,1.59,-1.81,69.89,156.01,1.77
740,1.24,1.72,-2.07,76.54,153.69,3.48
750,1.36,1.77,-2.33,88.75,153.63,7.57
760,1.59,1.75,-2.55,103.09,155.64,15.14
770,2.22,1.86,-2.70,141.48,156.37,32.47
780,2.53,1.76,-2.67,174.50,149.48,45.29
790,2.78,1.58,-2.62,208.74,132.26,62.19
800,2.92,1.31,-2.62,240.11,105.96,81.36
810,2.84,1.02,-2.66,266.24,73.00,125.24
830,2.14,0.25,-2.51,316.71,3.91,155.82
840,1.87,0.03,-2.22,330.14,-0.31,167.66
850,1.58,-0.19,-1.79,342.47,1.77,178.47
860,1.32,-0.44,-1.35,353.15,12.94,191.22
870,0.77,-0.84,-0.70,353.45,13.61,191.83
880,0.49,-0.96,-0.41,338.32,11.35,189.09
890,0.21,-1.04,-0.21,316.53,9.40,178.65
900,-0.02,-1.16,-0.02,293.03,8.73,164.79
910,-0.19,-1.29,0.17,234.62,14.89,122.68
920,-0.19,-1.52,0.38,201.11,17.94,94.85
930,-0.16,-1.66,0.47,162.23,13.31,60.49
940,-0.23,-1.62,0.53,112.85,2.62,24.90
950,-0.21,-1.43,0.56,62.68,-7.39,-10.44
960,-0.25,-1.29,0.56,-17.46,-28.20,-103.88
970,-0.35,-0.76,0.54,-47.24,-30.94,-125.98
980,-0.38,-0.22,0.49,-60.73,-22.71,-110.84
990,-0.22,0.04,0.48,-45.96,-5.25,-64.51
1000,-0.05,-0.23,0.46,-12.27,5.19,-28.93
1010,0.04,-0.50,0.40,-10.56,-8.97,-30.76
1020,0.13,-0.33,0.31,-35.46,-16.48,-41.56
1030,0.17,-0.07,0.23,-61.04,-18.49,-54.02
1040,0.21,0.13,0.13,-81.24,-16.05,-64.39
1050,0.23,0.29,0.04,-95.58,-10.62,-69.15
1060,0.27,0.51,-0.09,-111.27,2.75,-70.98
1070,0.46,0.57,-0.14,-114.87,8.73,-70.98
1080,0.57,0.58,-0.21,-117.25,10.25,-70.01
1090,0.66,0.59,-0.28,-118.77,5.86,-68.12
1100,0.70,0.61,-0.36,-121.28,-3.60,-66.28
1110,0.67,0.69,-0.52,-128.48,-28.87,-70.01
1120,0.64,0.72,-0.59,-130.80,-37.54,-75.50
1130,0.62,0.80,-0.64,-133.42,-40.71,-81.42
1140,0.62,0.88,-0.69,-135.56,-39.49,-87.52
1150,0.67,0.96,-0.73,-135.68,-36.13,-93.57
