timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.44,0.70,0.64,-4.82,7.63,-6.23
10,0.47,0.72,0.65,-4.33,7.08,-6.71
20,0.48,0.73,0.65,-3.91,6.41,-6.71
30,0.50,0.73,0.66,-3.36,5.98,-6.59
40,0.50,0.73,0.67,-2.93,5.43,-6.16
50,0.49,0.74,0.66,-3.11,4.64,-5.25
60,0.49,0.74,0.65,-3.30,4.64,-4.82
70,0.49,0.75,0.64,-3.23,5.13,-3.85
80,0.50,0.76,0.62,-3.17,5.55,-2.69
90,0.50,0.76,0.60,-2.62,6.04,-1.46
100,0.51,0.75,0.57,-2.20,4.39,0.85
110,0.50,0.74,0.55,-1.89,2.87,2.14
120,0.50,0.73,0.54,-1.46,1.46,3.54
130,0.48,0.72,0.53,-0.49,0.73,4.70
140,0.46,0.71,0.51,0.18,0.67,6.29
160,0.44,0.68,0.48,1.46,3.85,5.92
170,0.44,0.67,0.47,2.32,5.00,5.80
180,0.45,0.65,0.47,3.05,5.68,5.74
190,0.45,0.64,0.47,3.85,6.04,5.13
200,0.44,0.62,0.47,4.76,5.80,4.70
210,0.44,0.61,0.48,5.07,5.68,4.27
220,0.43,0.60,0.48,5.31,5.55,3.66
230,0.43,0.60,0.49,5.25,5.68,2.75
240,0.43,0.59,0.49,5.43,6.04,0.37
250,0.43,0.60,0.48,5.31,6.10,-0.73
260,0.44,0.59,0.49,5.13,6.16,-1.83
270,0.44,0.58,0.49,4.76,6.16,-2.81
280,0.44,0.58,0.50,4.15,6.29,-3.72
290,0.44,0.59,0.51,2.14,7.75,-5.49
300,0.45,0.61,0.53,1.10,8.61,-5.92
310,0.45,0.61,0.53,0.12,9.22,-6.41
320,0.45,0.62,0.53,-0.85,9.52,-6.47
330,0.45,0.62,0.54,-1.77,9.46,-6.71
340,0.44,0.63,0.56,-3.60,8.54,-7.81
350,0.43,0.62,0.58,-3.54,7.39,-8.73
360,0.42,0.61,0.61,-3.30,5.37,-10.19
370,0.41,0.59,0.65,-2.56,2.56,-11.84
380,0.36,0.57,0.70,-1.40,-0.55,-13.67
390,0.32,0.50,0.87,1.71,-3.91,-18.01
