timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.58,0.79,0.38,-5.74,7.02,-3.23
10,0.59,0.80,0.39,-5.37,6.23,-3.78
20,0.61,0.80,0.40,-3.85,4.21,-3.48
30,0.60,0.80,0.40,-3.17,2.87,-3.11
40,0.60,0.80,0.39,-2.14,1.71,-2.56
50,0.59,0.80,0.39,-1.10,0.55,-1.65
60,0.58,0.79,0.38,-0.12,-0.49,-0.73
70,0.58,0.78,0.37,1.04,-2.44,1.46
80,0.56,0.75,0.36,1.16,-3.54,2.38
90,0.56,0.74,0.36,1.46,-3.78,3.11
100,0.55,0.73,0.35,1.40,-4.03,3.66
110,0.53,0.73,0.35,1.28,-4.27,3.97
120,0.51,0.73,0.32,0.55,-3.60,3.78
130,0.51,0.72,0.31,0.12,-2.87,3.66
140,0.50,0.72,0.30,-0.43,-2.26,3.54
150,0.49,0.71,0.30,-0.92,-1.89,3.23
160,0.48,0.71,0.29,-1.46,-1.59,2.56
170,0.49,0.71,0.28,-2.14,0.18,1.28
180,0.49,0.72,0.28,-2.50,1.04,0.49
190,0.49,0.72,0.28,-2.81,2.14,-0.24
200,0.50,0.73,0.29,-2.99,3.48,-0.79
210,0.51,0.73,0.29,-3.05,3.97,-1.40
220,0.52,0.73,0.31,-3.11,3.85,-1.95
230,0.53,0.73,0.32,-3.36,3.42,-2.08
240,0.54,0.73,0.33,-3.30,3.05,-2.20
250,0.55,0.75,0.34,-3.66,2.75,-2.32
260,0.55,0.76,0.34,-4.21,2.26,-2.38
270,0.55,0.80,0.34,-4.64,0.92,-2.08
280,0.56,0.80,0.33,-4.70,0.61,-1.65
290,0.57,0.80,0.33,-4.82,0.24,-0.67
300,0.58,0.80,0.33,-5.25,-0.24,0.61
310,0.56,0.80,0.34,-6.16,-1.22,3.42
330,0.52,0.82,0.32,-8.24,1.53,5.92
340,0.52,0.81,0.31,-8.61,3.97,7.02
350,0.50,0.81,0.30,-9.34,5.86,7.75
360,0.50,0.80,0.29,-9.28,9.52,9.77
370,0.50,0.77,0.26,-9.46,10.38,10.25
380,0.50,0.73,0.24,-8.97,10.62,10.56
390,0.47,0.68,0.24,-7.51,10.74,10.01
400,0.46,0.64,0.27,-5.74,10.80,8.73
410,0.44,0.59,0.32,-1.28,8.97,2.81
420,0.36,0.52,0.46,2.56,9.64,-1.04
430,0.36,0.48,0.55,7.45,10.80,-5.74
440,0.36,0.45,0.67,12.39,11.90,-11.11
450,0.41,0.42,0.80,17.46,12.45,-17.46
460,0.50,0.37,0.93,28.99,0.67,-29.42
470,0.65,0.28,1.22,32.29,-9.70,-33.20
480,0.70,0.23,1.31,33.20,-22.95,-38.82
490,0.71,0.23,1.36,30.21,-35.83,-47.00
500,0.72,0.22,1.34,26.73,-45.90,-57.56
510,0.69,0.19,1.22,19.41,-56.64,-78.25
520,0.60,0.16,1.15,13.00,-56.58,-88.20
530,0.56,0.18,1.08,4.52,-55.05,-100.34
540,0.55,0.20,1.01,-3.91,-52.19,-112.79
550,0.56,0.23,0.98,-11.78,-47.24,-124.39
560,0.73,0.35,0.85,-30.88,-37.78,-149.72
570,0.78,0.43,0.78,-38.94,-37.96,-165.10
580,0.84,0.51,0.69,-44.74,-40.47,-179.20
590,0.92,0.59,0.59,-48.46,-44.01,-190.49
600,1.04,0.68,0.45,-50.11,-49.07,-199.22
610,1.28,0.84,0.22,-48.89,-64.45,-209.11
620,1.41,0.94,0.14,-46.51,-78.19,-209.84
630,1.53,1.00,0.09,-42.72,-95.03,-204.71
640,1.61,1.08,0.07,-40.53,-111.33,-198.97
650,1.67,1.17,0.06,-39.98,-125.73,-197.33
660,1.66,1.45,-0.06,-37.05,-154.66,-183.35
670,1.57,1.56,-0.14,-33.33,-165.71,-171.69
680,1.49,1.66,-0.23,-31.07,-171.45,-159.97
690,1.44,1.79,-0.35,-30.52,-170.96,-147.40
700,1.36,1.91,-0.52,-28.69,-167.97,-119.81
720,1.19,2.16,-0.88,-9.46,-138.06,-88.93
730,1.28,2.21,-0.93,3.17,-121.34,-65.80
740,1.35,2.25,-0.98,20.45,-109.50,-40.53
750,1.44,2.29,-1.00,69.82,-86.91,19.29
760,1.56,2.09,-1.02,89.23,-80.51,49.62
