timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.02,0.94,-0.02,-3.11,7.26,-11.17
10,0.02,0.95,-0.04,-3.97,11.54,-12.82
20,0.03,0.95,-0.05,-4.58,16.36,-15.20
30,0.04,0.94,-0.06,-5.00,20.26,-16.97
40,0.08,0.94,-0.05,-5.07,23.44,-17.09
50,0.18,0.93,-0.01,-4.94,24.11,-16.54
60,0.15,0.94,0.00,-5.92,19.41,-15.20
70,0.10,0.95,0.01,-6.71,15.01,-14.65
80,0.05,0.95,-0.01,-6.29,14.77,-15.38
90,0.06,0.94,-0.01,-5.07,18.74,-17.40
100,0.01,0.95,-0.01,-6.10,25.51,-20.14
110,-0.00,0.96,-0.00,-6.10,30.70,-21.55
120,0.05,0.96,0.00,-5.00,38.57,-23.38
130,0.13,0.94,-0.01,-3.48,45.53,-24.96
140,0.18,0.91,-0.01,-2.75,47.85,-23.01
160,0.17,0.92,-0.09,-12.39,30.64,-19.47
170,0.17,0.92,-0.09,-14.34,25.94,-18.37
180,0.18,0.93,-0.08,-15.93,23.25,-18.13
190,0.21,0.94,-0.06,-17.03,18.13,-18.19
200,0.22,0.96,-0.00,-18.62,14.47,-18.19
210,0.20,0.97,0.00,-18.13,11.35,-17.76
220,0.23,0.97,-0.01,-16.72,10.07,-17.76
230,0.22,0.96,-0.02,-15.69,8.18,-18.86
240,0.20,0.97,-0.03,-15.81,4.33,-19.10
250,0.22,0.98,-0.05,-15.62,3.66,-19.29
260,0.26,0.98,-0.06,-15.20,2.14,-19.29
270,0.31,0.97,-0.06,-14.65,-0.61,-18.80
280,0.32,0.97,-0.06,-15.75,-5.07,-17.70
290,0.31,0.99,-0.06,-17.33,-16.48,-15.01
300,0.30,1.02,-0.09,-16.60,-20.63,-13.79
310,0.27,1.02,-0.10,-15.69,-23.68,-12.63
320,0.25,1.02,-0.11,-14.83,-25.39,-11.54
330,0.24,1.02,-0.12,-13.31,-25.15,-10.80
340,0.23,1.02,-0.12,-8.61,-22.40,-9.34
350,0.25,1.01,-0.10,-6.53,-20.87,-8.36
360,0.27,1.02,-0.10,-4.82,-19.96,-7.32
370,0.28,1.00,-0.09,-2.26,-20.08,-6.10
380,0.29,0.99,-0.09,0.18,-20.63,-5.37
390,0.29,0.98,-0.09,2.81,-22.64,-3.78
400,0.29,0.97,-0.08,3.72,-24.72,-2.62
410,0.25,0.97,-0.07,4.33,-26.67,-1.59
420,0.22,0.97,-0.06,4.76,-27.40,-0.61
430,0.20,0.98,-0.06,5.13,-26.67,0.06
440,0.15,0.99,-0.07,6.23,-20.63,1.04
450,0.14,0.99,-0.07,6.71,-15.50,1.16
460,0.16,0.98,-0.08,7.57,-9.89,1.46
470,0.19,0.98,-0.07,7.87,-5.55,2.62
480,0.21,0.97,-0.05,7.69,-3.54,4.27
490,0.19,0.96,-0.04,7.57,-2.56,7.57
500,0.17,0.96,-0.04,8.06,-1.53,8.79
510,0.17,0.96,-0.05,8.79,0.43,9.46
520,0.15,0.95,-0.06,9.64,2.99,9.77
530,0.13,0.94,-0.06,10.38,6.29,9.46
550,0.17,0.95,-0.04,10.93,15.99,9.28
560,0.18,0.94,-0.03,11.41,16.85,9.34
570,0.18,0.94,-0.01,11.66,16.60,9.09
580,0.18,0.94,-0.01,11.41,15.44,7.87
590,0.14,0.93,-0.03,11.47,15.50,6.96
600,0.14,0.94,-0.02,11.41,16.91,5.62
