timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.23,0.93,0.14,-1.59,8.36,-0.31
10,0.23,0.93,0.13,-0.49,6.84,-1.28
20,0.23,0.93,0.12,0.06,6.47,-2.08
30,0.24,0.93,0.13,0.55,6.35,-2.56
40,0.25,0.93,0.13,1.10,5.80,-2.99
50,0.25,0.94,0.13,2.32,5.37,-3.60
60,0.25,0.93,0.14,4.70,4.52,-4.52
70,0.27,0.92,0.15,5.55,4.58,-4.64
80,0.26,0.93,0.15,6.29,4.88,-4.76
90,0.27,0.92,0.14,7.20,6.23,-4.82
100,0.27,0.92,0.14,7.87,8.00,-4.70
110,0.27,0.92,0.14,8.12,10.74,-4.15
120,0.30,0.91,0.15,8.06,11.17,-2.99
130,0.30,0.90,0.15,7.93,10.62,-1.53
140,0.29,0.90,0.15,7.75,9.46,-0.12
150,0.29,0.90,0.14,7.20,8.85,0.85
160,0.30,0.91,0.13,5.80,7.45,2.50
170,0.29,0.91,0.13,4.64,6.71,3.17
180,0.30,0.91,0.12,3.36,6.16,3.42
190,0.31,0.92,0.12,2.08,6.04,3.30
200,0.30,0.93,0.11,0.67,6.16,2.81
210,0.31,0.94,0.10,-2.38,7.08,0.85
220,0.30,0.94,0.10,-3.66,7.81,-0.43
230,0.30,0.94,0.10,-4.52,8.54,-1.53
240,0.30,0.93,0.10,-5.31,9.77,-2.56
250,0.29,0.93,0.10,-6.10,10.93,-3.17
260,0.27,0.94,0.10,-6.47,12.88,-4.27
270,0.26,0.94,0.10,-6.04,13.92,-4.21
280,0.26,0.95,0.09,-5.31,14.95,-4.09
290,0.25,0.96,0.09,-4.58,15.75,-4.09
300,0.24,0.97,0.09,-3.72,16.30,-4.76
320,0.26,0.97,0.11,0.55,16.17,-5.19
330,0.28,0.96,0.12,2.08,14.59,-5.13
340,0.29,0.96,0.12,3.17,11.90,-5.13
350,0.28,0.95,0.12,3.91,7.39,-4.94
360,0.28,0.94,0.12,4.70,6.65,-4.76
370,0.28,0.93,0.12,4.64,6.90,-4.58
380,0.28,0.92,0.12,4.21,7.69,-4.82
390,0.29,0.91,0.12,3.66,8.61,-4.94
400,0.30,0.91,0.12,2.38,9.16,-4.94
410,0.30,0.90,0.12,1.95,8.79,-5.07
420,0.30,0.90,0.12,1.40,8.18,-5.13
430,0.31,0.89,0.12,0.92,7.20,-5.19
440,0.31,0.89,0.11,0.37,6.10,-5.25
450,0.30,0.89,0.10,0.24,4.82,-5.55
460,0.28,0.89,0.09,-0.12,4.76,-5.80
470,0.28,0.89,0.09,-0.18,5.19,-6.04
480,0.28,0.89,0.08,-0.06,6.04,-6.53
490,0.28,0.90,0.08,0.12,6.41,-6.90
500,0.29,0.90,0.08,0.00,5.68,-7.57
510,0.31,0.91,0.09,-0.12,4.76,-7.69
520,0.31,0.92,0.09,0.06,3.23,-7.69
530,0.32,0.91,0.08,0.49,1.89,-7.93
540,0.32,0.92,0.08,0.43,0.73,-8.12
550,0.31,0.92,0.09,0.18,-0.79,-8.42
560,0.32,0.92,0.09,0.43,-0.67,-8.79
570,0.33,0.91,0.09,0.24,-0.55,-8.79
580,0.34,0.91,0.09,0.12,-0.61,-9.03
590,0.34,0.90,0.09,0.06,-0.55,-9.03
600,0.37,0.90,0.09,-0.24,-0.49,-8.61
610,0.39,0.90,0.10,-0.73,-0.92,-7.87
620,0.40,0.91,0.09,-0.98,-1.95,-6.90
630,0.41,0.91,0.09,-0.98,-3.66,-6.16
640,0.42,0.91,0.10,-0.79,-5.25,-5.43
650,0.42,0.92,0.09,-0.06,-8.54,-4.70
660,0.41,0.92,0.10,0.24,-9.83,-4.33
670,0.41,0.92,0.11,0.24,-10.80,-4.21
680,0.42,0.92,0.11,0.24,-11.96,-4.27
690,0.43,0.93,0.12,0.00,-12.94,-4.58
710,0.40,0.95,0.12,-0.43,-15.20,-5.25
720,0.38,0.95,0.12,-0.37,-14.04,-5.92
730,0.36,0.95,0.12,-0.06,-12.02,-6.84
740,0.36,0.94,0.13,0.00,-7.20,-8.61
750,0.37,0.93,0.16,0.92,-6.29,-8.79
760,0.36,0.92,0.17,1.40,-6.71,-8.36
770,0.34,0.92,0.18,2.26,-7.57,-7.93
780,0.33,0.92,0.18,3.17,-8.85,-7.63
790,0.33,0.92,0.19,4.88,-11.54,-6.35
800,0.33,0.91,0.18,5.62,-13.12,-5.98
810,0.34,0.90,0.18,6.16,-14.71,-5.74
820,0.35,0.89,0.18,6.41,-15.87,-5.49
830,0.37,0.88,0.19,6.35,-16.48,-5.49
840,0.39,0.87,0.18,5.80,-17.15,-6.10
850,0.41,0.86,0.18,5.31,-17.27,-6.77
860,0.43,0.86,0.18,4.52,-17.27,-7.20
870,0.43,0.86,0.18,3.97,-17.64,-7.57
880,0.43,0.86,0.18,3.66,-18.37,-7.87
890,0.43,0.86,0.18,3.23,-18.68,-9.40
900,0.46,0.85,0.20,3.36,-18.62,-9.64
910,0.47,0.85,0.20,3.78,-19.29,-9.28
920,0.47,0.85,0.20,4.09,-20.39,-8.91
930,0.46,0.84,0.20,4.33,-21.12,-8.54
940,0.43,0.85,0.20,4.82,-20.14,-8.91
950,0.39,0.85,0.20,5.00,-17.76,-9.46
960,0.39,0.85,0.21,5.55,-14.71,-10.13
970,0.40,0.85,0.22,5.98,-12.21,-10.62
980,0.40,0.85,0.23,5.98,-11.29,-10.99
990,0.41,0.85,0.25,5.98,-12.94,-11.05
1000,0.40,0.84,0.26,6.10,-14.77,-10.74
1010,0.41,0.84,0.27,6.29,-16.48,-10.50
1020,0.40,0.83,0.27,6.41,-17.76,-10.50
1030,0.41,0.83,0.27,6.41,-18.62,-10.68
1040,0.41,0.81,0.27,6.41,-18.80,-10.31
1050,0.40,0.81,0.27,5.98,-17.70,-10.25
1060,0.40,0.81,0.26,5.49,-16.11,-10.19
1070,0.40,0.81,0.26,5.13,-14.04,-10.31
