timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.21,1.02,-0.05,3.91,15.87,2.87
10,0.22,1.02,-0.06,4.46,13.43,3.48
20,0.22,1.02,-0.06,4.33,9.03,4.58
30,0.22,1.01,-0.06,3.78,6.71,5.13
40,0.22,1.00,-0.06,3.60,4.76,5.43
50,0.21,0.99,-0.05,3.30,3.36,5.86
60,0.20,0.98,-0.04,2.99,3.05,5.92
70,0.16,0.98,-0.03,3.17,3.91,5.07
80,0.14,0.99,-0.02,3.17,6.41,4.39
90,0.14,0.99,-0.02,3.72,9.64,3.85
100,0.15,0.99,-0.02,4.39,12.76,3.72
110,0.16,0.99,-0.01,5.19,14.59,5.80
130,0.20,0.97,0.03,6.35,12.15,9.70
140,0.19,0.95,0.04,6.35,9.28,11.78
150,0.18,0.94,0.04,6.41,6.35,13.24
160,0.18,0.94,0.04,5.62,1.46,14.53
170,0.16,0.92,0.02,3.78,0.18,14.28
180,0.15,0.92,0.02,2.50,-0.55,14.04
190,0.15,0.91,0.01,1.16,-0.67,13.67
200,0.14,0.91,0.01,0.12,-0.55,13.37
210,0.13,0.92,0.01,-2.01,1.34,12.27
220,0.12,0.92,-0.00,-2.50,2.75,11.96
230,0.12,0.92,-0.01,-3.05,4.27,11.78
240,0.12,0.93,-0.02,-3.72,5.80,11.29
250,0.12,0.94,-0.02,-4.15,6.47,10.62
260,0.12,0.95,-0.03,-4.70,6.35,9.46
270,0.11,0.97,-0.04,-4.70,6.04,8.73
280,0.10,0.98,-0.05,-4.82,5.49,8.06
290,0.10,0.99,-0.06,-4.64,5.19,7.14
300,0.09,0.99,-0.06,-4.39,5.00,6.47
310,0.09,0.99,-0.07,-3.17,5.31,5.19
320,0.09,0.99,-0.06,-2.50,5.55,4.64
330,0.10,0.98,-0.06,-1.59,5.43,4.21
340,0.10,0.98,-0.05,-0.73,4.88,3.91
350,0.10,0.98,-0.05,0.06,4.09,3.91
360,0.10,0.98,-0.04,1.89,1.95,4.82
370,0.09,0.97,-0.04,2.69,1.34,5.19
380,0.09,0.96,-0.05,2.87,1.16,5.49
390,0.09,0.96,-0.06,3.11,0.98,5.62
400,0.08,0.95,-0.06,3.17,1.34,5.49
410,0.08,0.95,-0.06,2.08,3.05,4.70
420,0.07,0.95,-0.06,1.53,4.15,4.46
430,0.07,0.95,-0.05,0.98,5.13,4.33
440,0.06,0.96,-0.05,0.43,6.65,4.21
450,0.06,0.96,-0.05,0.18,7.75,4.52
460,0.05,0.96,-0.05,-0.37,8.91,5.07
470,0.05,0.95,-0.05,-0.24,9.52,4.94
480,0.05,0.95,-0.05,-0.43,9.70,4.88
490,0.05,0.94,-0.05,-0.43,9.89,4.58
500,0.04,0.95,-0.04,-0.67,9.83,3.23
520,0.04,0.97,-0.06,-1.34,9.34,0.92
530,0.04,0.97,-0.07,-1.16,9.58,0.18
540,0.05,0.98,-0.07,-1.22,9.83,-0.79
550,0.06,0.98,-0.06,-1.16,9.46,-1.40
560,0.09,0.98,-0.03,-0.85,8.67,-1.28
570,0.10,0.98,-0.02,-0.18,7.63,-0.92
580,0.11,0.97,-0.02,0.31,6.10,-0.37
590,0.12,0.97,-0.02,0.73,4.58,0.49
600,0.12,0.98,-0.03,0.55,2.26,1.65
610,0.12,0.97,-0.05,0.18,1.95,2.20
620,0.12,0.96,-0.05,-0.31,2.14,2.81
630,0.13,0.96,-0.05,-1.34,2.81,3.48
640,0.14,0.96,-0.04,-2.26,3.11,3.85
650,0.15,0.96,-0.03,-3.48,2.93,4.52
660,0.16,0.97,-0.01,-3.97,2.81,4.64
670,0.16,0.97,0.00,-4.27,2.62,4.64
680,0.17,0.98,0.00,-4.39,2.20,4.33
690,0.17,0.99,-0.00,-4.46,1.53,3.66
700,0.16,1.00,-0.00,-4.52,0.18,1.77
710,0.17,0.99,0.00,-4.58,-0.55,0.85
720,0.16,1.00,0.01,-4.46,-1.04,-0.06
730,0.16,0.99,0.02,-4.27,-1.71,-1.22
740,0.16,0.99,0.03,-4.09,-2.08,-2.20
750,0.16,0.98,0.04,-3.11,-3.30,-2.99
760,0.16,0.97,0.05,-2.81,-4.21,-2.75
770,0.17,0.96,0.05,-2.01,-5.13,-2.56
780,0.18,0.95,0.05,-1.59,-6.16,-2.26
790,0.18,0.95,0.04,-1.77,-7.51,-2.26
800,0.20,0.93,0.04,-2.56,-9.70,-2.44
810,0.21,0.92,0.04,-3.54,-10.62,-3.30
820,0.22,0.92,0.04,-4.46,-11.72,-4.15
830,0.24,0.92,0.04,-5.19,-12.70,-4.94
840,0.26,0.92,0.04,-5.98,-13.98,-5.49
850,0.28,0.93,0.05,-7.08,-17.94,-5.98
860,0.29,0.93,0.05,-7.08,-19.84,-6.35
870,0.31,0.94,0.05,-6.96,-21.67,-6.29
880,0.31,0.95,0.05,-7.08,-24.23,-6.16
890,0.30,0.96,0.05,-6.84,-26.73,-7.02
910,0.28,0.99,0.06,-5.19,-26.49,-9.09
920,0.28,0.99,0.07,-4.70,-25.09,-10.07
930,0.29,1.00,0.07,-4.46,-24.35,-10.62
940,0.31,0.99,0.08,-4.33,-24.72,-10.01
950,0.32,0.99,0.10,-4.52,-26.79,-8.61
960,0.32,0.98,0.10,-4.82,-29.05,-7.14
970,0.31,0.98,0.10,-5.07,-30.82,-5.80
980,0.30,0.97,0.10,-5.37,-32.17,-4.94
990,0.28,0.97,0.10,-5.98,-33.51,-2.69
1000,0.26,0.96,0.09,-6.04,-32.78,-2.26
1010,0.25,0.95,0.08,-6.16,-31.37,-2.20
1020,0.25,0.95,0.08,-6.04,-29.72,-2.08
1030,0.25,0.94,0.08,-5.92,-28.20,-2.14
1040,0.26,0.94,0.08,-5.37,-25.76,-2.44
1050,0.28,0.93,0.08,-4.94,-25.33,-2.44
1060,0.28,0.93,0.09,-4.46,-25.51,-2.32
1070,0.27,0.93,0.09,-3.85,-26.06,-2.26
