timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.03,0.94,0.02,4.27,-1.71,7.39
10,0.03,0.94,0.01,4.33,1.16,6.65
20,0.03,0.93,0.02,4.46,6.41,5.49
30,0.06,0.93,0.04,4.82,8.06,4.94
40,0.07,0.92,0.06,5.37,8.67,4.58
50,0.10,0.92,0.07,6.23,8.24,4.27
60,0.13,0.91,0.09,7.08,6.23,4.03
70,0.13,0.91,0.10,7.93,0.00,2.56
80,0.11,0.93,0.10,7.87,-2.93,1.10
90,0.10,0.94,0.09,7.51,-5.19,-0.06
100,0.10,0.95,0.08,7.14,-7.02,-0.92
110,0.09,0.96,0.09,6.77,-9.09,-2.32
120,0.08,0.98,0.09,6.59,-10.13,-4.27
130,0.07,1.00,0.08,6.41,-8.91,-4.94
140,0.05,1.01,0.08,6.41,-7.63,-5.49
150,0.04,1.01,0.08,7.08,-5.43,-5.80
160,0.06,1.01,0.08,7.39,-1.83,-6.10
170,0.10,1.02,0.09,6.77,2.87,-6.90
180,0.11,1.02,0.10,6.29,3.54,-6.77
190,0.12,1.02,0.09,5.55,3.42,-6.53
200,0.13,1.02,0.08,4.70,2.62,-6.23
210,0.13,1.01,0.06,3.60,1.53,-5.74
220,0.09,0.99,0.03,1.95,-0.31,-4.27
230,0.05,0.98,0.02,1.28,0.79,-3.11
240,0.04,0.97,0.01,1.16,4.03,-1.83
250,0.03,0.95,0.01,1.65,8.00,-0.92
260,0.04,0.94,0.00,2.26,12.57,-0.67
280,0.07,0.94,-0.00,4.03,22.46,-2.14
290,0.09,0.94,0.00,4.27,23.56,-3.11
300,0.11,0.95,0.01,4.94,22.89,-3.66
310,0.13,0.95,0.02,5.19,18.01,-3.85
320,0.12,0.96,0.03,5.86,14.47,-3.60
330,0.11,0.96,0.03,5.80,11.47,-3.48
340,0.09,0.96,0.02,5.49,9.46,-3.36
350,0.07,0.96,0.01,4.82,8.85,-3.23
360,0.07,0.96,0.01,3.30,10.44,-2.93
370,0.05,0.97,0.01,2.38,12.02,-3.17
380,0.06,0.96,0.00,1.83,14.28,-3.36
390,0.07,0.96,-0.00,1.40,16.72,-3.36
400,0.07,0.96,-0.01,0.85,18.74,-3.54
410,0.07,0.96,-0.03,-0.06,21.91,-3.66
420,0.08,0.95,-0.04,-0.24,23.38,-3.66
430,0.08,0.95,-0.05,-0.24,24.66,-3.54
440,0.08,0.95,-0.06,-0.12,25.51,-3.48
450,0.08,0.95,-0.07,0.06,26.00,-3.30
460,0.09,0.95,-0.09,0.67,27.04,-2.87
470,0.09,0.96,-0.09,1.22,26.98,-2.62
480,0.09,0.96,-0.09,1.71,26.73,-2.69
490,0.09,0.96,-0.09,2.01,27.16,-2.56
500,0.10,0.97,-0.10,2.26,27.28,-2.69
510,0.10,0.98,-0.10,3.72,27.10,-3.42
