timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.28,0.92,0.11,1.77,-2.20,-9.34
20,0.29,0.93,0.11,5.49,-3.85,-9.40
30,0.29,0.94,0.10,6.84,-4.09,-9.40
40,0.30,0.94,0.09,7.26,-4.15,-9.64
50,0.30,0.95,0.09,7.14,-4.70,-9.70
60,0.31,0.97,0.10,7.69,-4.76,-9.64
70,0.31,0.97,0.11,8.18,-4.94,-9.40
80,0.31,0.97,0.12,8.67,-5.19,-9.03
90,0.30,0.98,0.13,9.40,-5.31,-8.61
100,0.29,0.99,0.12,10.86,-4.58,-8.36
110,0.30,1.00,0.12,11.35,-3.60,-8.00
120,0.30,1.00,0.12,11.66,-2.93,-7.14
130,0.31,1.00,0.12,11.41,-2.93,-6.10
140,0.31,0.99,0.13,11.11,-3.60,-5.19
150,0.31,0.98,0.14,10.31,-4.82,-2.62
160,0.29,0.96,0.14,9.83,-5.31,-0.79
170,0.28,0.95,0.14,9.40,-5.49,0.55
180,0.26,0.94,0.13,8.97,-5.13,1.53
190,0.25,0.93,0.13,8.18,-4.33,2.20
200,0.25,0.92,0.11,6.35,-0.98,2.01
210,0.25,0.91,0.12,5.31,0.55,1.77
220,0.25,0.90,0.12,4.58,1.59,1.40
230,0.25,0.90,0.12,4.27,2.20,0.73
240,0.25,0.90,0.12,4.27,2.56,0.12
250,0.25,0.90,0.13,4.82,1.95,-0.79
260,0.24,0.90,0.13,5.49,1.16,-1.22
270,0.24,0.91,0.13,6.16,0.43,-1.59
280,0.24,0.91,0.13,7.02,0.12,-2.14
290,0.25,0.91,0.14,7.26,0.00,-2.44
300,0.26,0.91,0.15,7.57,-0.49,-2.75
310,0.26,0.91,0.14,7.45,-0.43,-2.75
320,0.26,0.91,0.14,7.02,-0.06,-2.56
330,0.26,0.91,0.14,6.35,0.92,-2.62
340,0.27,0.91,0.14,5.68,2.20,-2.75
350,0.27,0.92,0.15,4.33,4.76,-2.38
360,0.28,0.92,0.16,4.27,5.92,-2.08
370,0.29,0.92,0.16,3.97,6.90,-1.40
380,0.30,0.92,0.17,3.85,7.32,-0.49
390,0.31,0.92,0.17,3.72,6.90,1.65
410,0.29,0.94,0.16,3.48,3.97,3.36
420,0.27,0.94,0.15,3.60,4.15,4.03
430,0.25,0.94,0.13,3.91,5.55,4.27
440,0.24,0.93,0.12,3.72,11.96,3.85
450,0.25,0.93,0.13,3.48,15.69,3.97
460,0.27,0.93,0.13,3.36,18.55,4.70
470,0.28,0.93,0.14,3.66,19.65,5.55
480,0.29,0.92,0.14,4.21,19.84,6.65
490,0.28,0.92,0.13,5.68,19.47,8.36
500,0.23,0.92,0.12,6.59,20.14,8.91
510,0.22,0.92,0.12,7.39,21.73,9.34
520,0.22,0.92,0.11,8.12,24.17,9.70
530,0.22,0.92,0.11,8.97,26.06,10.13
540,0.23,0.92,0.12,10.25,29.11,10.93
550,0.24,0.92,0.13,10.80,29.48,11.72
560,0.22,0.92,0.13,11.41,29.42,12.51
570,0.21,0.92,0.13,11.54,30.09,13.12
580,0.20,0.92,0.12,11.72,31.49,13.55
590,0.19,0.92,0.10,11.84,35.77,13.31
600,0.20,0.92,0.10,11.84,38.57,12.63
610,0.22,0.92,0.09,11.29,41.26,11.84
620,0.22,0.92,0.09,10.99,43.03,11.35
630,0.22,0.92,0.09,10.80,44.62,10.38
640,0.23,0.93,0.08,10.68,47.00,8.42
650,0.21,0.93,0.06,11.41,48.83,7.32
660,0.22,0.93,0.05,11.66,50.96,6.10
670,0.22,0.94,0.05,11.96,52.98,5.37
680,0.24,0.93,0.06,12.21,54.32,5.19
690,0.26,0.94,0.08,12.21,54.08,6.23
700,0.25,0.94,0.08,12.57,52.98,7.20
710,0.23,0.95,0.07,13.18,52.00,8.48
720,0.21,0.95,0.06,13.43,52.12,9.64
730,0.18,0.96,0.04,13.31,52.98,10.01
740,0.16,0.96,0.02,12.45,58.11,9.95
750,0.17,0.97,0.02,11.66,61.16,9.34
760,0.18,0.97,0.04,11.17,63.42,8.42
770,0.19,0.97,0.05,10.68,65.06,7.08
780,0.20,0.99,0.06,10.19,65.55,4.46
800,0.18,1.01,0.03,10.62,62.93,2.08
810,0.17,1.01,0.02,10.99,62.99,0.98
820,0.16,1.01,0.00,11.05,63.90,0.31
830,0.15,1.00,-0.00,10.68,66.89,1.40
840,0.17,1.00,-0.01,9.52,67.99,3.17
850,0.18,1.00,-0.01,8.91,68.54,5.49
860,0.18,0.99,-0.01,8.61,68.05,8.18
870,0.18,0.98,-0.01,8.36,66.89,10.44
880,0.18,0.98,-0.00,8.00,64.09,13.18
890,0.15,0.98,-0.00,7.63,62.87,13.49
900,0.15,0.98,-0.01,7.39,62.38,13.18
910,0.14,0.98,-0.02,6.71,62.62,12.57
920,0.14,0.98,-0.03,5.68,62.93,11.47
930,0.13,0.98,-0.04,4.15,63.48,9.34
940,0.12,0.99,-0.05,3.23,64.27,8.24
950,0.12,0.99,-0.05,2.50,65.00,6.96
960,0.12,1.00,-0.04,1.95,65.80,5.80
970,0.12,1.00,-0.04,1.77,66.28,5.00
980,0.12,1.01,-0.04,1.59,66.65,3.78
990,0.15,1.02,-0.04,1.65,65.80,3.42
1000,0.16,1.02,-0.04,1.77,63.90,3.23
1010,0.17,1.02,-0.03,2.38,61.22,3.42
1020,0.19,1.01,-0.02,2.93,57.98,4.03
1030,0.19,1.00,0.01,4.15,51.51,5.86
1040,0.20,0.99,0.02,4.46,48.58,6.77
1050,0.21,0.99,0.03,4.88,45.84,8.06
1060,0.21,0.98,0.03,5.31,43.21,9.28
1070,0.21,0.98,0.03,5.25,40.65,10.44
1080,0.20,0.97,0.01,4.39,37.35,11.78
1090,0.20,0.96,0.01,3.72,36.50,12.39
1100,0.19,0.95,0.01,3.11,36.32,12.88
1110,0.19,0.94,0.02,2.38,36.87,12.94
1120,0.19,0.94,0.03,1.83,37.66,12.94
1130,0.19,0.93,0.05,1.40,39.00,13.00
1140,0.20,0.93,0.05,1.28,38.45,12.88
1150,0.19,0.92,0.04,1.34,37.29,12.94
