timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.28,-0.96,0.22,-29.66,24.29,-2.32
10,0.27,-0.96,0.21,-32.96,26.98,-3.91
20,0.26,-0.96,0.21,-36.01,31.37,-5.31
30,0.28,-0.95,0.24,-40.22,42.18,-7.20
40,0.30,-0.94,0.26,-41.44,47.12,-7.87
50,0.30,-0.92,0.28,-42.36,51.09,-8.24
60,0.32,-0.91,0.28,-42.42,54.63,-8.00
70,0.33,-0.90,0.28,-41.99,57.80,-7.08
90,0.37,-0.86,0.28,-38.21,57.98,-5.43
100,0.38,-0.86,0.29,-36.93,55.91,-5.13
110,0.39,-0.86,0.29,-35.52,53.65,-4.70
120,0.39,-0.86,0.29,-34.30,48.34,-3.42
130,0.38,-0.85,0.30,-33.20,46.14,-2.87
140,0.37,-0.85,0.30,-32.53,44.56,-2.32
150,0.36,-0.85,0.31,-32.23,43.82,-1.71
160,0.36,-0.85,0.32,-31.80,43.15,-0.98
170,0.36,-0.84,0.32,-31.86,43.33,0.43
180,0.35,-0.84,0.31,-32.04,44.37,0.67
190,0.36,-0.84,0.31,-32.04,45.72,0.98
200,0.37,-0.84,0.31,-31.92,46.81,1.16
210,0.38,-0.85,0.31,-31.74,47.67,1.16
220,0.39,-0.85,0.33,-30.82,48.28,0.61
230,0.40,-0.84,0.36,-30.09,47.73,0.61
240,0.42,-0.83,0.37,-29.30,47.06,0.79
250,0.42,-0.83,0.37,-28.32,45.59,1.16
260,0.42,-0.83,0.37,-27.40,43.70,1.46
270,0.42,-0.82,0.36,-25.94,41.50,2.01
280,0.42,-0.81,0.36,-25.33,41.44,2.01
290,0.42,-0.81,0.36,-25.15,41.69,1.40
300,0.43,-0.80,0.36,-24.96,41.38,0.98
310,0.43,-0.80,0.36,-24.54,41.02,0.55
320,0.43,-0.80,0.37,-24.29,40.28,-0.43
330,0.44,-0.81,0.37,-23.99,39.73,-0.73
340,0.45,-0.82,0.37,-23.56,39.18,-1.04
350,0.45,-0.83,0.37,-23.32,38.51,-1.34
360,0.45,-0.83,0.36,-23.38,37.78,-1.83
370,0.44,-0.81,0.34,-23.07,37.17,-2.50
380,0.44,-0.80,0.34,-22.46,37.35,-2.44
390,0.45,-0.80,0.34,-21.67,37.66,-2.56
400,0.46,-0.81,0.35,-20.75,37.72,-2.44
410,0.46,-0.82,0.35,-19.90,37.11,-2.44
420,0.46,-0.83,0.36,-18.43,36.50,-2.69
430,0.47,-0.83,0.35,-18.07,36.38,-2.75
440,0.47,-0.83,0.35,-17.70,36.13,-3.05
450,0.47,-0.82,0.34,-17.64,36.07,-3.42
460,0.47,-0.81,0.33,-17.58,35.89,-4.03
480,0.47,-0.79,0.33,-15.99,35.22,-4.15
490,0.47,-0.78,0.33,-15.14,34.55,-4.09
500,0.48,-0.78,0.33,-14.22,33.63,-3.97
510,0.47,-0.79,0.34,-13.18,31.86,-3.72
520,0.47,-0.80,0.34,-11.11,31.13,-3.66
530,0.46,-0.80,0.34,-10.07,30.52,-3.66
540,0.46,-0.81,0.34,-9.34,30.27,-3.54
550,0.46,-0.81,0.34,-8.91,30.15,-3.72
560,0.46,-0.81,0.34,-8.30,29.97,-3.91
570,0.46,-0.80,0.33,-8.12,29.85,-4.03
580,0.47,-0.80,0.34,-7.75,29.60,-4.03
590,0.47,-0.80,0.34,-7.20,29.11,-4.03
600,0.47,-0.80,0.34,-6.65,28.38,-3.97
610,0.47,-0.80,0.34,-5.55,27.10,-3.97
620,0.47,-0.81,0.35,-5.13,26.73,-4.09
630,0.47,-0.81,0.34,-4.82,26.25,-4.39
640,0.47,-0.81,0.34,-4.52,26.00,-4.58
650,0.47,-0.81,0.34,-4.15,25.76,-4.82
660,0.47,-0.80,0.33,-3.42,24.84,-5.07
670,0.47,-0.80,0.33,-2.93,24.17,-5.07
680,0.47,-0.81,0.33,-2.44,23.86,-5.07
690,0.48,-0.83,0.33,-1.95,23.74,-5.07
700,0.48,-0.85,0.34,-1.65,23.50,-5.07
710,0.48,-0.88,0.35,-1.34,23.32,-5.31
720,0.48,-0.89,0.35,-1.65,23.44,-5.55
730,0.48,-0.89,0.34,-2.38,23.74,-5.80
740,0.48,-0.88,0.33,-3.60,24.11,-6.04
750,0.48,-0.87,0.32,-4.58,24.72,-5.98
760,0.48,-0.84,0.31,-5.43,26.31,-5.31
770,0.47,-0.82,0.30,-5.74,26.79,-4.94
780,0.47,-0.81,0.30,-5.86,27.16,-4.33
790,0.47,-0.81,0.30,-5.68,27.34,-3.66
800,0.47,-0.81,0.29,-5.62,27.47,-2.87
810,0.47,-0.84,0.29,-5.00,27.28,-2.38
820,0.47,-0.85,0.28,-4.94,27.40,-2.81
830,0.46,-0.86,0.28,-5.19,27.16,-3.42
840,0.46,-0.87,0.27,-5.62,26.92,-4.15
850,0.45,-0.88,0.27,-6.23,27.53,-5.19
870,0.46,-0.86,0.25,-7.87,31.25,-6.16
880,0.46,-0.85,0.24,-8.12,32.35,-6.47
890,0.47,-0.84,0.24,-8.18,33.02,-6.77
900,0.47,-0.83,0.24,-8.12,33.45,-6.96
910,0.48,-0.84,0.24,-7.26,33.02,-6.96
920,0.49,-0.84,0.25,-6.84,31.98,-6.90
930,0.48,-0.85,0.24,-6.65,30.94,-6.65
940,0.48,-0.85,0.24,-6.77,30.03,-6.59
950,0.48,-0.86,0.24,-7.02,29.60,-6.29
960,0.48,-0.87,0.23,-7.51,30.09,-6.10
970,0.48,-0.87,0.23,-8.12,30.70,-6.10
980,0.48,-0.87,0.23,-8.67,31.56,-6.04
990,0.49,-0.87,0.23,-9.40,32.71,-5.37
1000,0.49,-0.86,0.22,-10.44,34.00,-4.88
1010,0.50,-0.86,0.22,-10.62,34.24,-4.46
1020,0.50,-0.86,0.22,-10.74,34.42,-3.85
1030,0.50,-0.87,0.22,-10.44,34.55,-3.30
1040,0.50,-0.87,0.22,-10.31,34.67,-2.62
1050,0.50,-0.88,0.22,-10.38,35.22,-1.59
1060,0.49,-0.88,0.22,-10.56,35.95,-1.22
1070,0.49,-0.88,0.21,-10.62,36.38,-0.92
1080,0.49,-0.87,0.21,-10.56,36.68,-0.79
1090,0.49,-0.87,0.21,-10.62,36.80,-0.67
1100,0.50,-0.86,0.21,-10.62,36.32,-0.79
1110,0.50,-0.86,0.21,-10.50,35.58,-0.85
1120,0.50,-0.87,0.22,-10.25,34.91,-1.10
1130,0.49,-0.87,0.21,-10.44,34.48,-1.16
1140,0.50,-0.87,0.21,-10.50,34.18,-1.46
1150,0.50,-0.87,0.21,-10.93,33.94,-1.83
