timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.41,-0.92,0.20,0.43,5.62,4.09
10,0.41,-0.91,0.20,-0.24,7.02,4.46
20,0.41,-0.91,0.19,-0.61,8.54,4.58
30,0.41,-0.90,0.19,-0.92,9.70,4.70
40,0.42,-0.90,0.20,-0.92,10.68,4.88
50,0.43,-0.91,0.20,-0.92,10.50,4.64
60,0.42,-0.91,0.20,-0.98,10.07,4.33
70,0.43,-0.92,0.20,-1.28,9.09,3.85
80,0.42,-0.93,0.19,-1.71,8.12,3.42
90,0.42,-0.94,0.19,-2.99,7.75,2.14
100,0.41,-0.94,0.19,-3.97,8.36,1.53
110,0.41,-0.94,0.19,-4.82,9.46,1.04
120,0.41,-0.94,0.19,-5.62,11.17,0.49
130,0.40,-0.93,0.18,-6.59,13.37,0.18
140,0.42,-0.92,0.18,-8.12,18.07,0.24
150,0.42,-0.92,0.18,-8.61,20.02,0.55
160,0.43,-0.91,0.18,-9.03,21.61,0.92
170,0.43,-0.91,0.18,-9.28,22.77,1.46
180,0.43,-0.91,0.18,-9.58,23.50,2.38
200,0.43,-0.90,0.18,-9.83,25.21,2.62
210,0.43,-0.89,0.17,-9.64,25.51,2.75
220,0.40,-0.89,0.18,-9.70,26.86,2.87
230,0.41,-0.89,0.17,-9.70,31.37,2.26
240,0.42,-0.89,0.17,-9.64,32.41,2.26
250,0.43,-0.89,0.17,-9.77,33.14,1.95
260,0.44,-0.89,0.17,-9.89,34.00,1.59
270,0.45,-0.89,0.17,-9.89,34.24,1.28
280,0.46,-0.89,0.17,-9.77,32.04,0.43
290,0.48,-0.89,0.18,-9.89,30.03,-0.06
300,0.48,-0.89,0.18,-9.83,27.89,-0.61
310,0.48,-0.89,0.19,-9.83,25.82,-1.04
320,0.48,-0.89,0.19,-10.01,23.93,-1.28
330,0.47,-0.89,0.19,-10.68,22.09,-1.95
340,0.47,-0.88,0.19,-10.68,22.40,-2.14
350,0.48,-0.88,0.19,-10.74,22.77,-2.14
360,0.47,-0.88,0.19,-10.93,23.01,-2.14
370,0.48,-0.87,0.19,-11.23,23.50,-2.26
380,0.48,-0.88,0.20,-11.72,24.05,-1.83
390,0.50,-0.88,0.20,-11.96,24.23,-1.46
400,0.50,-0.87,0.20,-12.45,24.23,-1.28
410,0.50,-0.87,0.21,-12.82,23.80,-1.04
420,0.50,-0.88,0.21,-13.43,23.38,-0.92
430,0.49,-0.88,0.21,-14.83,22.71,-1.16
440,0.49,-0.88,0.20,-15.08,22.64,-1.22
450,0.49,-0.88,0.20,-16.11,22.83,-1.34
460,0.50,-0.88,0.20,-16.48,23.19,-1.40
470,0.50,-0.88,0.20,-16.97,23.44,-1.53
480,0.50,-0.89,0.21,-17.76,23.68,-1.71
490,0.50,-0.88,0.21,-18.13,24.05,-1.34
500,0.51,-0.88,0.20,-18.37,24.41,-1.10
510,0.51,-0.89,0.20,-18.37,24.96,-0.92
520,0.50,-0.88,0.20,-18.43,24.66,-0.85
540,0.51,-0.88,0.19,-17.82,23.13,-0.49
550,0.51,-0.88,0.20,-17.15,22.71,-0.31
560,0.51,-0.88,0.20,-16.60,22.03,-0.24
570,0.51,-0.87,0.20,-16.30,21.30,-0.18
