timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
770,0.58,-0.80,0.13,28.50,-30.70,5.68
780,0.58,-0.81,0.13,29.54,-33.08,4.88
790,0.57,-0.82,0.12,31.62,-34.55,4.64
800,0.57,-0.82,0.12,32.47,-35.77,4.33
810,0.57,-0.83,0.12,33.45,-36.99,3.85
820,0.57,-0.83,0.12,34.18,-38.02,3.54
830,0.56,-0.83,0.12,35.52,-39.92,2.62
840,0.56,-0.84,0.11,36.07,-40.53,2.26
850,0.56,-0.85,0.11,36.62,-40.95,1.89
860,0.56,-0.85,0.11,37.41,-41.69,1.40
870,0.56,-0.85,0.11,37.78,-42.54,1.04
880,0.56,-0.86,0.11,38.94,-44.68,0.06
890,0.56,-0.86,0.10,39.61,-45.90,-0.12
900,0.56,-0.86,0.10,40.34,-47.42,-0.18
910,0.56,-0.86,0.11,41.08,-49.01,-0.31
920,0.56,-0.86,0.11,41.87,-50.72,-0.43
930,0.56,-0.86,0.11,42.85,-53.96,-1.16
940,0.56,-0.87,0.12,43.27,-55.60,-1.53
950,0.56,-0.87,0.12,43.27,-57.25,-2.26
960,0.55,-0.88,0.12,43.03,-58.84,-2.87
970,0.55,-0.88,0.12,42.54,-60.00,-3.36
980,0.54,-0.88,0.12,40.95,-60.61,-4.52
990,0.54,-0.88,0.13,39.86,-60.73,-4.70
1000,0.54,-0.88,0.13,38.70,-60.67,-4.64
1010,0.53,-0.88,0.13,37.54,-60.42,-4.64
1020,0.53,-0.87,0.12,36.38,-59.69,-4.52
1030,0.52,-0.87,0.12,33.81,-57.01,-4.21
1040,0.51,-0.87,0.12,32.65,-55.36,-3.97
1050,0.51,-0.87,0.12,31.37,-53.71,-3.78
1060,0.51,-0.86,0.12,30.58,-51.70,-3.60
1070,0.52,-0.86,0.11,29.85,-50.23,-3.36
1080,0.52,-0.86,0.11,28.50,-48.89,-2.69
1090,0.52,-0.86,0.11,28.20,-48.58,-2.20
1100,0.52,-0.86,0.11,27.89,-48.52,-1.77
1110,0.53,-0.87,0.11,27.83,-48.52,-1.16
1120,0.52,-0.87,0.11,27.47,-48.89,-0.43
1140,0.51,-0.87,0.10,26.61,-49.74,0.55
1150,0.51,-0.87,0.11,26.31,-49.38,0.92
