timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.41,-0.90,0.12,4.27,-6.71,1.10
10,0.38,-0.88,0.11,4.76,-7.20,0.12
20,0.41,-0.92,0.12,5.74,-6.53,-1.22
30,0.44,-0.91,0.12,6.35,-6.65,-1.83
40,0.42,-0.93,0.12,8.48,-10.99,-0.55
50,0.43,-0.93,0.12,9.40,-12.45,-0.61
60,0.43,-0.93,0.12,9.64,-13.79,-1.46
70,0.42,-0.92,0.12,10.13,-15.20,-1.83
80,0.42,-0.92,0.12,10.99,-16.36,-1.65
90,0.42,-0.92,0.12,12.33,-17.52,-1.53
100,0.41,-0.92,0.12,13.00,-18.13,-1.59
110,0.41,-0.91,0.13,13.55,-18.55,-1.65
120,0.41,-0.91,0.13,14.22,-18.68,-1.46
130,0.41,-0.91,0.13,14.89,-18.92,-1.28
150,0.40,-0.92,0.14,16.42,-18.80,-0.67
160,0.40,-0.93,0.15,16.54,-18.74,-0.79
170,0.40,-0.93,0.15,16.17,-18.80,-0.73
180,0.39,-0.93,0.16,15.99,-17.52,-0.37
190,0.39,-0.92,0.16,15.38,-16.72,-0.31
200,0.39,-0.92,0.16,14.89,-16.05,-0.24
210,0.38,-0.92,0.16,14.34,-15.44,-0.12
220,0.38,-0.91,0.16,13.85,-14.65,-0.24
230,0.38,-0.91,0.16,12.94,-13.18,0.37
240,0.39,-0.90,0.16,12.82,-12.63,0.55
250,0.39,-0.90,0.16,12.45,-12.45,0.92
260,0.39,-0.91,0.16,12.45,-12.51,0.85
270,0.40,-0.91,0.16,12.45,-12.51,0.67
280,0.39,-0.92,0.17,12.08,-13.61,0.18
290,0.39,-0.93,0.17,12.02,-13.92,-0.06
300,0.39,-0.94,0.17,11.84,-14.16,-0.43
310,0.39,-0.94,0.17,11.54,-14.28,-0.79
320,0.39,-0.95,0.17,11.29,-14.22,-1.16
330,0.39,-0.95,0.17,10.44,-13.98,-1.71
340,0.40,-0.94,0.17,10.01,-13.79,-2.01
350,0.40,-0.94,0.17,9.52,-13.79,-2.01
360,0.40,-0.94,0.17,8.91,-13.73,-1.83
370,0.40,-0.93,0.17,8.67,-13.79,-1.22
380,0.40,-0.92,0.17,7.87,-14.10,-0.18
390,0.39,-0.92,0.17,7.75,-14.22,0.31
400,0.40,-0.93,0.17,7.63,-14.34,0.73
410,0.39,-0.93,0.17,7.39,-14.65,1.22
420,0.39,-0.94,0.18,7.08,-14.95,1.46
430,0.39,-0.95,0.18,6.10,-15.14,1.16
440,0.39,-0.95,0.17,5.55,-15.20,0.98
450,0.39,-0.96,0.17,4.94,-15.44,0.61
460,0.39,-0.96,0.17,4.15,-15.38,0.00
470,0.40,-0.96,0.17,3.66,-15.32,-0.37
480,0.40,-0.95,0.16,2.26,-15.20,-0.85
490,0.40,-0.95,0.16,1.95,-15.26,-0.79
500,0.40,-0.95,0.16,1.71,-15.20,-0.67
510,0.40,-0.94,0.16,1.53,-15.14,-0.31
520,0.41,-0.94,0.16,1.59,-31.01,0.55
540,0.39,-0.92,0.16,2.50,-17.40,1.77
550,0.40,-0.93,0.17,2.81,-17.40,2.08
560,0.41,-0.94,0.17,3.11,-17.46,2.32
570,0.41,-0.94,0.17,3.17,-20.20,2.69
580,0.40,-0.93,0.17,2.81,-20.94,2.75
590,0.40,-0.93,0.17,2.50,-21.85,2.62
600,0.40,-0.94,0.18,2.08,-22.95,2.56
610,0.39,-0.94,0.18,1.65,-23.68,2.62
620,0.39,-0.94,0.18,0.00,-23.99,3.11
630,0.39,-0.92,0.18,-0.61,-23.74,3.48
640,0.39,-0.93,0.18,-1.04,-23.68,3.60
650,0.38,-0.93,0.19,-1.53,-23.62,3.97
660,0.39,-0.93,0.19,-2.26,-23.32,4.39
670,0.39,-0.93,0.19,-3.11,-23.25,4.58
680,0.40,-0.97,0.19,-3.66,-23.32,4.58
690,0.40,-0.99,0.19,-3.85,-23.13,4.46
700,0.40,-1.02,0.19,-4.39,-22.64,4.03
710,0.40,-1.03,0.19,-4.94,-22.28,3.85
720,0.39,-1.04,0.19,-6.65,-20.51,3.36
730,0.39,-1.02,0.19,-7.57,-18.92,3.42
740,0.39,-0.99,0.19,-8.18,-17.27,4.03
750,0.38,-0.97,0.19,-8.42,-15.93,4.88
760,0.38,-0.94,0.19,-8.36,-14.53,6.04
770,0.37,-0.89,0.19,-7.75,-11.96,8.91
780,0.37,-0.87,0.19,-6.96,-11.05,10.38
790,0.37,-0.86,0.20,-5.62,-10.44,11.72
800,0.37,-0.87,0.21,-4.58,-10.68,12.82
810,0.37,-0.87,0.22,-3.60,-11.60,13.49
820,0.37,-0.89,0.24,-2.32,-14.40,13.73
830,0.36,-0.90,0.25,-1.89,-15.62,13.06
840,0.35,-0.91,0.25,-2.08,-16.60,12.02
850,0.34,-0.91,0.24,-2.69,-17.15,10.68
860,0.34,-0.91,0.24,-3.54,-16.85,9.09
870,0.33,-0.91,0.23,-5.13,-14.77,6.10
880,0.33,-0.90,0.23,-5.92,-12.45,4.94
890,0.33,-0.89,0.23,-6.53,-10.01,3.85
900,0.34,-0.88,0.23,-6.96,-7.69,3.17
910,0.35,-0.88,0.23,-6.96,-5.92,2.56
930,0.38,-0.87,0.26,-5.62,-4.58,2.75
940,0.39,-0.87,0.26,-4.88,-5.07,2.99
950,0.40,-0.88,0.26,-3.97,-6.29,3.30
960,0.40,-0.88,0.26,-3.30,-9.77,3.48
970,0.39,-0.89,0.26,-2.14,-11.47,3.48
980,0.38,-0.89,0.26,-1.53,-12.63,3.36
990,0.37,-0.89,0.26,-1.34,-13.18,3.42
1000,0.38,-0.89,0.26,-1.28,-13.49,3.30
