timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.42,-0.92,0.20,6.16,35.22,7.02
10,0.42,-0.92,0.19,6.90,31.07,6.77
20,0.41,-0.92,0.18,7.45,26.31,6.41
30,0.39,-0.92,0.18,7.75,21.79,6.47
40,0.38,-0.93,0.17,7.63,15.87,6.10
50,0.36,-0.94,0.16,7.45,14.59,5.68
60,0.34,-0.96,0.16,7.08,14.04,5.19
70,0.34,-0.98,0.16,6.53,14.34,4.33
80,0.33,-1.01,0.17,5.92,15.56,3.23
90,0.34,-1.05,0.18,3.30,18.74,0.73
100,0.34,-1.06,0.17,1.83,20.57,-0.43
110,0.34,-1.06,0.17,0.18,22.16,-1.46
120,0.34,-1.05,0.16,-1.71,23.80,-2.32
130,0.34,-1.02,0.15,-2.93,25.33,-2.93
140,0.35,-0.98,0.15,-4.15,27.65,-2.38
150,0.35,-0.96,0.15,-3.91,28.20,-1.77
160,0.35,-0.96,0.16,-3.23,28.50,-1.16
170,0.35,-0.97,0.16,-2.50,28.50,-0.43
180,0.35,-0.97,0.17,-1.77,28.32,0.61
200,0.34,-0.97,0.18,-2.44,26.18,0.43
210,0.34,-0.97,0.17,-3.17,25.82,-0.18
220,0.33,-0.95,0.16,-4.09,25.82,-0.98
230,0.33,-0.94,0.16,-4.82,26.92,-2.75
240,0.33,-0.92,0.15,-6.29,27.59,-3.72
250,0.33,-0.93,0.15,-7.08,28.87,-4.58
260,0.34,-0.93,0.15,-7.75,30.09,-5.07
270,0.34,-0.92,0.15,-8.48,31.07,-5.43
280,0.35,-0.93,0.15,-9.83,32.23,-6.53
290,0.36,-0.93,0.14,-10.38,32.53,-7.20
300,0.37,-0.93,0.14,-10.86,32.47,-7.93
310,0.37,-0.93,0.14,-11.47,32.29,-8.48
320,0.38,-0.93,0.13,-11.90,32.23,-8.91
330,0.38,-0.94,0.13,-12.88,32.47,-9.46
340,0.39,-0.93,0.12,-13.49,32.53,-9.70
350,0.39,-0.93,0.11,-13.73,33.02,-9.58
360,0.39,-0.94,0.11,-13.73,33.45,-9.22
370,0.40,-0.94,0.11,-13.79,33.81,-8.85
380,0.39,-0.94,0.11,-13.73,34.42,-7.87
390,0.40,-0.94,0.11,-13.61,34.61,-7.51
400,0.40,-0.94,0.11,-13.55,34.91,-7.20
410,0.40,-0.94,0.11,-13.49,34.97,-6.84
420,0.40,-0.94,0.11,-13.24,34.91,-6.84
430,0.40,-0.95,0.11,-13.00,34.73,-7.02
440,0.40,-0.96,0.11,-12.88,34.67,-7.26
450,0.39,-0.96,0.11,-13.18,34.97,-7.51
460,0.39,-0.96,0.11,-13.73,35.40,-7.75
470,0.39,-0.94,0.11,-14.28,36.01,-7.75
480,0.39,-0.92,0.10,-14.47,37.23,-7.57
490,0.39,-0.91,0.10,-14.16,37.60,-7.26
500,0.40,-0.91,0.11,-13.55,37.11,-6.96
510,0.40,-0.91,0.11,-12.88,36.38,-6.71
520,0.40,-0.92,0.12,-12.21,35.40,-6.47
530,0.39,-0.94,0.13,-11.05,32.41,-6.35
540,0.39,-0.95,0.13,-11.05,31.49,-6.53
550,0.38,-0.95,0.13,-11.17,30.94,-6.77
560,0.38,-0.95,0.12,-11.66,30.88,-7.26
570,0.38,-0.95,0.12,-12.45,31.19,-8.00
590,0.38,-0.94,0.13,-13.85,33.02,-8.42
600,0.39,-0.94,0.13,-14.10,33.20,-8.42
610,0.39,-0.94,0.14,-14.22,33.08,-8.24
620,0.39,-0.94,0.14,-14.47,31.98,-8.12
630,0.40,-0.95,0.14,-14.53,31.07,-8.12
640,0.39,-0.95,0.14,-14.89,30.33,-8.12
650,0.39,-0.95,0.14,-15.38,29.91,-8.18
660,0.38,-0.95,0.14,-15.87,29.72,-8.18
670,0.38,-0.94,0.14,-17.40,30.46,-7.93
680,0.37,-0.93,0.14,-18.01,31.13,-7.87
690,0.37,-0.92,0.14,-18.62,31.86,-7.87
700,0.37,-0.92,0.14,-19.29,32.47,-7.81
710,0.38,-0.93,0.14,-20.14,33.39,-7.93
720,0.38,-0.94,0.15,-22.03,34.61,-8.24
730,0.38,-0.96,0.15,-22.95,35.03,-8.30
740,0.38,-0.97,0.16,-24.29,35.64,-8.54
750,0.38,-0.98,0.16,-25.51,36.32,-8.48
760,0.39,-0.98,0.17,-26.79,36.93,-8.36
770,0.39,-0.98,0.16,-28.69,38.09,-7.69
780,0.38,-0.97,0.16,-29.60,38.64,-7.20
790,0.38,-0.97,0.16,-30.21,39.49,-6.84
800,0.38,-0.98,0.16,-30.46,40.16,-6.29
810,0.38,-1.00,0.16,-30.46,40.83,-6.04
820,0.38,-1.02,0.18,-30.94,42.48,-6.29
830,0.39,-1.02,0.18,-31.37,42.85,-6.59
840,0.39,-1.01,0.18,-31.86,42.85,-6.90
850,0.38,-1.00,0.19,-32.17,42.85,-6.77
860,0.38,-0.99,0.19,-31.98,42.72,-6.41
870,0.37,-0.94,0.19,-31.74,42.42,-5.25
880,0.36,-0.91,0.20,-30.88,42.24,-4.64
890,0.36,-0.90,0.21,-29.91,41.63,-3.60
900,0.36,-0.89,0.22,-28.81,40.53,-2.56
910,0.35,-0.89,0.23,-27.95,38.94,-1.71
920,0.34,-0.90,0.26,-27.04,35.89,-0.79
930,0.33,-0.90,0.27,-27.40,34.48,-0.79
940,0.32,-0.91,0.27,-28.14,33.39,-0.98
950,0.30,-0.92,0.28,-29.36,33.26,-1.46
960,0.28,-0.92,0.28,-31.13,34.79,-2.81
980,0.28,-0.96,0.27,-37.90,46.51,-4.15
990,0.30,-0.96,0.27,-40.28,51.09,-4.76
1000,0.33,-0.96,0.28,-42.30,54.50,-5.13
1010,0.35,-0.95,0.28,-43.82,56.21,-5.19
1020,0.37,-0.92,0.29,-44.07,54.99,-5.13
1030,0.37,-0.91,0.29,-43.52,52.73,-4.82
1040,0.37,-0.90,0.30,-42.30,49.80,-4.09
1050,0.37,-0.90,0.30,-40.83,46.63,-3.23
1060,0.36,-0.90,0.30,-37.66,41.69,-1.95
1070,0.34,-0.93,0.30,-36.01,40.65,-1.34
1080,0.34,-0.94,0.30,-35.22,39.86,-1.10
1090,0.34,-0.94,0.30,-34.79,39.37,-0.85
1100,0.33,-0.94,0.30,-34.73,39.06,-0.73
1110,0.33,-0.93,0.30,-35.16,39.12,-0.31
1120,0.32,-0.91,0.30,-35.28,39.49,0.31
1130,0.31,-0.89,0.29,-35.77,39.79,0.67
1140,0.31,-0.87,0.29,-35.95,40.47,1.28
1150,0.30,-0.86,0.28,-35.83,41.14,1.77
