timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.47,0.89,0.30,-0.79,2.38,-4.76
10,0.47,0.89,0.30,-0.43,1.65,-2.81
20,0.47,0.86,0.29,-1.10,-1.65,1.89
30,0.44,0.88,0.30,0.12,-2.20,3.05
40,0.43,0.88,0.29,0.12,-3.42,3.91
50,0.42,0.88,0.27,0.49,-4.33,5.31
60,0.41,0.87,0.25,1.34,-4.52,6.04
70,0.39,0.87,0.24,1.28,-3.48,6.71
80,0.39,0.86,0.22,1.34,-2.26,6.53
90,0.38,0.84,0.22,1.04,-1.04,6.10
100,0.38,0.83,0.22,0.55,-0.12,5.49
110,0.39,0.82,0.22,0.49,0.85,4.64
120,0.39,0.82,0.23,0.37,1.95,3.11
130,0.40,0.82,0.23,0.43,1.95,2.56
140,0.41,0.81,0.22,0.61,1.59,2.20
150,0.40,0.81,0.22,0.49,1.16,1.89
160,0.40,0.81,0.22,0.55,0.98,1.83
170,0.40,0.82,0.23,0.18,0.92,1.04
180,0.40,0.81,0.23,0.31,1.46,0.73
190,0.40,0.80,0.24,0.37,2.26,0.49
200,0.41,0.80,0.24,0.18,3.54,0.12
210,0.42,0.80,0.25,-0.24,4.76,-0.37
220,0.42,0.80,0.26,-1.10,7.02,-1.28
230,0.43,0.80,0.26,-1.40,7.93,-1.71
240,0.42,0.81,0.26,-2.08,8.73,-2.08
250,0.42,0.82,0.26,-2.93,9.52,-2.75
260,0.43,0.83,0.26,-3.23,10.25,-3.36
270,0.44,0.83,0.27,-3.54,10.19,-3.60
280,0.44,0.82,0.28,-3.78,9.28,-3.72
290,0.43,0.83,0.28,-4.09,8.06,-3.72
300,0.43,0.83,0.28,-4.15,7.20,-3.66
310,0.42,0.83,0.28,-3.78,6.59,-4.09
330,0.40,0.84,0.27,-2.93,5.98,-5.00
340,0.40,0.83,0.27,-2.81,5.25,-5.31
350,0.40,0.82,0.28,-2.87,4.09,-5.74
360,0.40,0.80,0.30,-2.50,0.18,-7.02
370,0.38,0.73,0.34,-0.61,-1.59,-8.30
380,0.36,0.67,0.39,1.53,-2.93,-10.25
390,0.32,0.63,0.46,3.36,-4.03,-13.55
400,0.28,0.60,0.53,4.82,-4.27,-18.13
410,0.26,0.57,0.61,11.41,-0.73,-29.36
420,0.34,0.50,0.77,15.87,-1.53,-35.64
