timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.60,0.75,0.37,-6.65,7.69,1.89
10,0.60,0.75,0.37,-5.37,5.62,1.22
20,0.59,0.75,0.36,-4.58,4.21,1.16
30,0.59,0.75,0.36,-3.36,2.93,1.65
40,0.58,0.75,0.35,-2.20,1.77,2.32
50,0.56,0.75,0.35,-1.34,0.92,2.99
60,0.55,0.75,0.33,0.12,0.37,4.09
70,0.53,0.74,0.33,0.55,0.67,4.52
80,0.52,0.73,0.32,0.98,1.16,4.64
90,0.51,0.73,0.32,0.73,1.77,4.46
100,0.50,0.73,0.32,0.12,2.32,4.09
110,0.53,0.72,0.32,-0.79,3.91,3.60
120,0.49,0.72,0.32,-1.65,4.39,3.30
130,0.49,0.73,0.32,-2.01,4.88,2.69
140,0.49,0.74,0.32,-2.75,5.74,2.14
150,0.50,0.75,0.31,-3.23,6.65,1.46
160,0.51,0.75,0.31,-3.72,7.39,-0.06
170,0.52,0.75,0.31,-3.54,7.39,-0.67
180,0.54,0.74,0.32,-3.17,7.57,-1.22
190,0.55,0.74,0.33,-2.99,7.39,-1.46
200,0.56,0.75,0.34,-2.87,6.90,-1.71
220,0.57,0.75,0.34,-1.59,4.64,-1.34
230,0.57,0.76,0.34,-1.40,4.27,-0.98
240,0.58,0.76,0.34,-1.40,4.33,-0.43
250,0.58,0.75,0.34,-1.10,4.64,0.37
270,0.58,0.74,0.36,-1.59,3.54,0.98
280,0.58,0.74,0.36,-1.53,2.75,1.10
290,0.56,0.74,0.36,-1.46,1.34,0.92
300,0.55,0.74,0.35,-1.40,-0.67,0.98
310,0.51,0.74,0.32,-1.65,-0.67,0.67
320,0.51,0.75,0.32,-2.08,0.06,0.55
330,0.52,0.75,0.32,-2.01,1.22,0.37
340,0.54,0.74,0.31,-2.14,2.08,0.37
350,0.55,0.73,0.31,-2.32,2.50,0.12
360,0.55,0.72,0.32,-2.50,2.20,-0.06
370,0.55,0.72,0.31,-2.69,1.89,0.18
380,0.55,0.72,0.31,-2.81,1.95,-0.06
390,0.56,0.72,0.30,-3.23,1.95,-0.24
400,0.57,0.73,0.30,-3.85,1.59,-0.61
410,0.58,0.73,0.30,-3.91,0.98,-0.61
420,0.58,0.73,0.31,-4.03,0.37,-0.37
430,0.56,0.73,0.31,-4.15,0.31,-0.18
440,0.55,0.73,0.31,-4.27,0.85,0.06
450,0.55,0.74,0.32,-4.15,3.60,0.61
460,0.56,0.74,0.32,-4.03,4.27,0.98
470,0.57,0.75,0.33,-4.03,4.03,1.04
480,0.57,0.76,0.34,-3.85,3.36,1.16
490,0.58,0.76,0.35,-3.60,2.14,1.34
500,0.56,0.76,0.35,-3.17,-1.40,1.34
510,0.55,0.76,0.35,-3.23,-2.62,1.28
520,0.55,0.75,0.35,-3.23,-3.17,1.16
530,0.55,0.75,0.35,-3.17,-3.36,0.79
540,0.55,0.74,0.35,-3.23,-3.54,0.61
550,0.55,0.72,0.34,-3.78,-2.93,-0.24
560,0.56,0.71,0.34,-3.91,-3.05,-0.73
570,0.58,0.69,0.34,-3.85,-3.91,-1.40
580,0.58,0.66,0.36,-3.23,-5.13,-2.14
590,0.57,0.63,0.38,-2.50,-7.02,-3.36
610,0.56,0.53,0.51,3.23,-16.11,-12.02
620,0.57,0.49,0.53,6.47,-19.84,-17.27
630,0.55,0.42,0.57,12.21,-24.35,-23.19
640,0.52,0.35,0.61,17.94,-44.01,-36.62
660,0.55,0.09,0.84,32.53,-34.73,-52.86
670,0.56,0.01,0.94,35.58,-37.05,-63.84
680,0.57,-0.04,1.04,36.99,-40.53,-75.07
690,0.61,-0.07,1.14,36.56,-52.98,-97.47
700,0.67,-0.06,1.27,31.98,-60.91,-109.07
710,0.66,-0.05,1.26,28.14,-68.85,-121.22
720,0.61,-0.04,1.21,23.74,-75.99,-134.77
730,0.52,-0.02,1.13,19.47,-80.02,-149.29
740,0.49,-0.01,1.05,7.14,-77.88,-174.93
750,0.47,-0.02,0.95,-3.05,-70.62,-184.94
760,0.53,-0.01,0.90,-14.47,-61.95,-196.04
770,0.63,0.03,0.84,-28.14,-53.77,-208.37
780,0.75,0.07,0.80,-42.48,-47.06,-220.83
790,0.86,0.13,0.77,-71.66,-43.95,-243.59
800,1.11,0.32,0.68,-82.34,-49.74,-252.14
810,1.22,0.42,0.61,-91.61,-59.63,-256.29
820,1.37,0.53,0.54,-98.39,-72.08,-256.16
830,1.51,0.63,0.45,-102.05,-87.10,-252.87
840,1.63,0.87,0.20,-106.69,-123.23,-239.87
850,1.85,0.98,0.10,-105.29,-141.11,-230.10
860,1.90,1.07,0.02,-103.15,-156.80,-219.42
