timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.47,0.67,0.62,-1.77,10.50,-4.82
10,0.48,0.67,0.63,-1.53,11.90,-3.66
20,0.49,0.66,0.63,-1.04,12.82,-1.89
30,0.51,0.66,0.65,-0.12,11.41,2.01
40,0.51,0.65,0.66,0.73,9.09,4.15
50,0.50,0.65,0.66,1.59,6.41,6.41
60,0.48,0.64,0.65,2.50,3.36,8.18
70,0.46,0.64,0.64,2.99,1.16,10.25
90,0.42,0.65,0.60,3.66,-1.34,10.38
100,0.42,0.64,0.60,3.54,-1.10,9.70
110,0.42,0.63,0.60,3.42,-1.40,8.67
120,0.42,0.62,0.60,2.99,-2.01,7.39
130,0.41,0.61,0.60,2.20,-1.71,6.90
140,0.41,0.61,0.60,1.89,-1.40,6.29
150,0.41,0.61,0.59,1.34,-0.98,5.43
160,0.41,0.61,0.59,0.73,-0.85,4.46
170,0.42,0.62,0.58,-0.49,-0.12,2.87
180,0.42,0.62,0.57,-0.79,0.00,1.89
190,0.42,0.62,0.58,-1.10,-0.37,0.92
200,0.43,0.62,0.58,-1.46,-0.85,-0.06
210,0.44,0.61,0.59,-1.71,-1.46,-0.73
220,0.44,0.60,0.59,-2.56,-2.99,-1.34
230,0.44,0.61,0.60,-3.23,-3.48,-1.83
240,0.43,0.61,0.59,-3.91,-3.60,-2.08
250,0.42,0.62,0.58,-4.39,-3.42,-1.83
260,0.42,0.62,0.58,-4.88,-2.56,-1.40
270,0.41,0.63,0.58,-6.04,-0.12,-0.55
280,0.42,0.65,0.60,-6.53,0.92,-0.79
290,0.43,0.65,0.61,-6.59,1.40,-1.16
300,0.43,0.66,0.61,-6.84,1.46,-2.01
310,0.44,0.68,0.61,-7.14,1.71,-3.30
320,0.44,0.68,0.60,-7.45,2.44,-5.25
330,0.43,0.66,0.60,-7.02,3.60,-5.43
340,0.43,0.65,0.60,-7.26,5.13,-5.31
350,0.43,0.65,0.60,-7.57,7.20,-5.19
360,0.43,0.65,0.61,-7.87,8.73,-4.88
370,0.43,0.65,0.61,-6.96,10.62,-3.23
380,0.42,0.64,0.61,-6.23,10.01,-2.62
390,0.42,0.64,0.62,-5.37,8.12,-1.95
400,0.42,0.62,0.64,-4.58,5.74,-1.22
410,0.41,0.60,0.65,-3.66,2.62,-0.98
420,0.40,0.51,0.67,0.43,-5.49,-2.44
430,0.36,0.45,0.68,2.75,-9.89,-3.78
440,0.33,0.40,0.71,4.52,-13.85,-5.55
450,0.29,0.35,0.75,5.55,-17.58,-8.36
460,0.24,0.29,0.78,5.55,-20.81,-15.93
480,0.10,0.18,0.85,-0.31,-20.57,-26.98
490,0.07,0.13,0.87,-2.87,-17.09,-33.87
500,0.05,0.09,0.91,-6.04,-11.54,-41.63
510,0.03,0.06,0.97,-10.68,-3.72,-58.23
520,0.04,0.04,1.08,-20.94,-2.08,-64.70
530,0.05,0.04,1.13,-25.39,-2.32,-70.68
540,0.07,0.06,1.16,-29.60,-5.80,-76.54
550,0.10,0.10,1.18,-34.30,-13.06,-82.52
560,0.11,0.16,1.16,-43.21,-31.74,-96.31
570,0.05,0.32,1.11,-45.53,-38.94,-102.54
580,0.02,0.39,1.07,-45.59,-43.33,-108.34
590,0.03,0.45,1.05,-44.68,-45.72,-114.26
600,0.11,0.51,1.04,-43.33,-47.79,-120.36
610,0.24,0.57,1.03,-39.18,-54.81,-131.53
620,0.59,0.73,0.97,-38.09,-63.29,-137.88
630,0.69,0.89,0.95,-36.19,-78.37,-138.92
640,0.81,0.96,0.93,-30.09,-97.11,-138.12
650,0.83,1.01,0.89,-23.07,-114.75,-141.60
