timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.47,0.68,0.58,-0.49,2.81,0.73
10,0.46,0.69,0.58,-0.37,3.23,1.53
20,0.44,0.69,0.57,0.12,3.60,2.14
30,0.43,0.69,0.56,0.37,3.97,2.44
40,0.43,0.69,0.56,0.73,3.97,2.69
50,0.42,0.70,0.55,1.04,3.91,3.36
60,0.41,0.69,0.55,1.65,2.44,3.36
70,0.40,0.69,0.55,1.83,2.44,2.56
80,0.39,0.69,0.54,2.32,2.93,1.28
90,0.39,0.69,0.54,2.93,3.48,-0.06
100,0.39,0.68,0.54,3.30,4.58,-1.16
110,0.43,0.66,0.54,3.05,6.96,-2.62
120,0.41,0.65,0.55,2.69,7.75,-3.17
130,0.41,0.65,0.55,2.26,8.85,-3.30
140,0.42,0.64,0.55,1.71,9.77,-3.05
150,0.43,0.64,0.55,1.28,10.80,-2.56
160,0.44,0.63,0.56,0.98,11.23,-2.01
170,0.44,0.62,0.56,0.73,10.38,-1.83
180,0.45,0.61,0.57,0.49,9.34,-2.20
190,0.46,0.59,0.58,0.37,7.69,-2.75
200,0.46,0.57,0.60,0.67,5.86,-3.78
210,0.45,0.49,0.64,2.01,0.37,-6.23
220,0.43,0.46,0.66,3.05,-2.44,-8.42
230,0.41,0.42,0.69,3.78,-4.58,-11.29
240,0.40,0.40,0.72,3.85,-5.43,-14.47
250,0.39,0.38,0.74,3.36,-5.07,-20.02
270,0.44,0.31,0.78,1.16,-1.95,-27.71
280,0.47,0.28,0.80,0.00,-3.42,-31.56
290,0.47,0.25,0.82,-0.92,-6.84,-35.40
300,0.46,0.23,0.85,-2.69,-17.33,-44.37
310,0.44,0.21,0.90,-5.00,-22.22,-49.19
320,0.41,0.19,0.93,-5.00,-26.37,-53.41
330,0.37,0.17,0.96,-5.07,-27.83,-57.37
340,0.35,0.16,0.98,-4.64,-26.06,-61.65
350,0.35,0.15,1.01,-3.30,-20.32,-73.55
360,0.41,0.14,1.06,-3.85,-19.53,-80.08
370,0.45,0.16,1.09,-4.64,-21.42,-86.18
380,0.49,0.18,1.11,-5.43,-25.45,-91.55
390,0.53,0.20,1.13,-5.62,-31.37,-96.44
400,0.54,0.21,1.11,-5.92,-47.24,-106.63
410,0.52,0.25,1.05,-6.65,-54.38,-112.18
420,0.50,0.28,1.00,-8.48,-58.41,-117.74
430,0.50,0.31,0.95,-10.74,-59.88,-122.92
440,0.52,0.33,0.89,-12.51,-60.24,-127.62
450,0.57,0.36,0.81,-17.82,-54.32,-130.80
460,0.81,0.42,0.77,-19.71,-54.02,-133.24
470,0.86,0.46,0.75,-24.54,-59.81,-137.94
480,0.94,0.59,0.69,-28.50,-66.71,-140.87
490,0.94,0.66,0.63,-29.85,-73.85,-143.07
500,0.90,0.84,0.51,-32.10,-83.07,-138.31
510,0.87,0.93,0.46,-31.74,-81.12,-132.93
520,0.91,1.00,0.41,-28.63,-76.54,-130.86
530,0.99,1.04,0.34,-26.00,-71.41,-133.85
540,1.08,1.15,0.22,-26.12,-66.77,-139.10
550,1.27,1.33,0.13,-26.06,-49.56,-133.54
560,1.51,1.41,0.10,-25.76,-41.63,-128.48
570,1.73,1.49,0.12,-25.82,-39.00,-120.97
580,1.85,1.62,0.20,-27.77,-43.09,-110.78
590,1.93,1.76,0.20,-27.10,-51.57,-64.76
600,1.84,2.02,0.11,-14.04,-67.02,-54.32
610,1.74,2.12,0.00,-3.05,-66.59,-29.66
620,1.65,2.14,-0.10,9.95,-59.94,-6.77
630,1.57,2.15,-0.22,21.00,-47.79,14.53
640,1.54,2.19,-0.37,29.48,-32.78,57.50
660,1.84,2.24,-0.71,58.41,-0.73,107.36
670,1.95,2.23,-0.77,68.48,-1.40,131.71
680,2.02,2.13,-0.83,83.37,-6.96,157.47
690,1.99,1.91,-0.88,117.37,-23.25,215.33
700,1.76,1.44,-0.96,137.57,-23.44,239.56
710,1.73,1.17,-0.94,160.34,-15.81,256.04
720,1.78,0.90,-0.88,182.80,-4.27,269.29
730,1.79,0.64,-0.80,204.71,2.75,277.16
740,1.77,0.39,-0.72,242.61,8.79,284.79
750,1.73,-0.04,-0.53,257.93,9.09,284.97
760,1.67,-0.25,-0.47,272.95,5.43,282.59
770,1.56,-0.44,-0.43,284.91,-0.06,280.15
780,1.44,-0.64,-0.37,293.21,-3.23,279.54
790,1.30,-0.85,-0.31,301.88,-5.25,272.09
800,1.10,-1.33,-0.08,299.93,-3.72,263.31
810,1.08,-1.56,0.07,294.07,0.67,254.94
820,1.08,-1.86,0.25,282.96,3.66,244.08
830,1.18,-2.02,0.41,267.15,2.01,228.94
840,1.15,-2.22,0.64,223.51,-16.54,224.85
850,0.96,-2.58,0.68,202.27,-28.26,199.89
860,0.75,-2.58,0.71,169.98,-38.09,185.00
870,0.52,-2.52,0.72,135.25,-41.14,175.29
880,0.32,-2.40,0.75,102.11,-37.17,164.61
890,-0.01,-2.13,0.78,48.83,-12.51,144.65
900,-0.18,-2.01,0.79,22.95,4.46,137.21
910,-0.28,-1.85,0.80,-2.62,25.09,127.93
920,-0.31,-1.64,0.83,-25.76,47.24,114.69
930,-0.25,-1.44,0.84,-44.25,67.75,98.75
940,-0.07,-1.04,0.83,-66.28,92.04,70.50
950,0.00,-0.90,0.84,-70.13,97.41,57.80
960,0.10,-0.78,0.84,-72.14,100.89,45.90
970,0.22,-0.68,0.85,-73.61,102.66,33.57
980,0.42,-0.59,0.84,-75.81,100.16,20.81
990,0.61,-0.33,0.83,-80.69,72.33,1.53
1000,0.63,-0.25,0.82,-79.35,56.27,-1.46
1010,0.64,-0.19,0.80,-77.21,44.07,-2.44
1020,0.65,-0.14,0.81,-75.50,37.96,-3.48
1030,0.67,-0.10,0.84,-73.49,36.80,-10.01
1050,0.75,-0.05,0.93,-71.90,37.41,-20.94
1060,0.79,-0.01,0.93,-75.62,34.85,-23.99
1070,0.81,0.04,0.90,-80.08,31.68,-26.86
1080,0.83,0.08,0.85,-83.13,19.04,-32.47
1090,0.85,0.13,0.76,-88.93,10.01,-34.30
1100,0.83,0.14,0.76,-93.02,2.32,-35.71
1110,0.78,0.15,0.77,-97.66,-2.32,-36.62
1120,0.75,0.17,0.77,-102.54,-4.33,-36.93
1130,0.72,0.21,0.77,-112.00,-4.58,-38.02
1140,0.67,0.31,0.80,-116.03,-2.62,-37.96
1150,0.67,0.37,0.80,-118.35,-0.61,-37.78
