timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.32,0.92,0.40,-0.79,2.38,-1.83
10,0.32,0.92,0.40,1.53,4.15,-1.89
20,0.35,0.91,0.41,2.81,4.94,-1.77
30,0.35,0.89,0.41,3.78,4.58,-1.04
40,0.36,0.88,0.41,4.58,3.54,-0.43
50,0.36,0.88,0.41,5.07,2.38,0.12
60,0.32,0.88,0.39,5.55,0.12,1.10
70,0.32,0.88,0.38,5.62,-0.43,1.95
80,0.31,0.86,0.36,5.55,-0.43,2.56
90,0.30,0.85,0.35,5.49,0.49,3.60
100,0.29,0.83,0.34,5.13,1.71,4.33
110,0.28,0.79,0.34,3.66,4.52,3.66
120,0.28,0.79,0.34,2.50,6.47,3.05
130,0.29,0.79,0.34,1.53,7.93,1.59
140,0.30,0.79,0.34,0.73,9.03,0.00
150,0.30,0.80,0.33,-0.06,9.28,-1.34
160,0.31,0.81,0.32,-0.37,9.40,-3.36
170,0.31,0.80,0.32,-0.12,8.61,-3.66
180,0.31,0.80,0.32,-0.24,8.06,-3.66
190,0.31,0.80,0.33,-0.61,8.06,-4.09
200,0.31,0.81,0.33,-0.55,8.54,-5.31
220,0.33,0.82,0.34,0.61,8.73,-6.16
230,0.33,0.82,0.35,0.73,8.73,-6.84
240,0.33,0.81,0.35,0.98,8.61,-7.20
250,0.32,0.81,0.35,1.34,8.00,-8.42
260,0.36,0.80,0.37,2.26,7.26,-9.22
270,0.37,0.81,0.38,2.38,5.62,-9.83
280,0.37,0.81,0.39,1.89,3.36,-10.44
290,0.37,0.81,0.39,1.71,1.22,-11.11
300,0.37,0.80,0.39,0.98,-1.83,-11.29
310,0.36,0.77,0.38,0.18,-2.69,-11.60
320,0.36,0.75,0.38,-0.55,-3.48,-12.39
330,0.36,0.72,0.39,0.00,-3.78,-13.31
340,0.35,0.68,0.40,0.85,-4.46,-14.77
350,0.34,0.64,0.41,5.86,-6.29,-19.84
360,0.27,0.52,0.47,10.19,-7.63,-23.07
370,0.23,0.48,0.52,14.47,-8.61,-26.79
380,0.19,0.42,0.58,19.35,-9.16,-31.56
390,0.17,0.37,0.64,25.21,-9.03,-37.23
400,0.15,0.33,0.76,35.22,-7.39,-52.31
410,0.16,0.26,0.83,39.92,-5.80,-61.04
420,0.20,0.23,0.89,45.04,-5.13,-71.04
430,0.21,0.19,1.01,49.80,-7.81,-80.32
440,0.26,0.16,1.13,52.37,-13.06,-88.13
450,0.38,0.12,1.33,52.00,-23.86,-106.57
460,0.48,0.15,1.37,48.65,-31.49,-116.88
470,0.49,0.17,1.41,44.49,-42.30,-128.42
480,0.45,0.21,1.42,39.61,-52.12,-140.38
490,0.43,0.26,1.38,34.30,-57.92,-151.61
500,0.47,0.28,1.19,24.78,-64.39,-170.35
510,0.49,0.29,1.07,17.09,-66.35,-177.86
520,0.50,0.30,0.99,7.75,-63.17,-185.67
530,0.47,0.29,0.94,-3.85,-53.28,-196.11
540,0.61,0.45,0.79,-16.48,-35.16,-205.57
550,1.04,0.48,0.70,-30.88,-22.58,-240.72
560,1.14,0.62,0.62,-40.04,-29.54,-254.52
570,1.40,0.73,0.52,-43.64,-32.53,-254.09
580,1.66,0.81,0.41,-41.20,-40.77,-250.61
590,1.86,0.85,0.28,-37.41,-71.29,-226.56
610,2.11,1.08,0.05,-38.33,-103.82,-197.69
620,2.12,1.24,0.06,-41.87,-113.53,-178.34
630,2.14,1.38,0.04,-43.27,-119.69,-159.79
640,2.10,1.52,-0.02,-45.10,-125.67,-120.36
650,1.83,1.81,-0.21,-50.48,-120.79,-95.95
660,1.68,1.84,-0.35,-48.46,-110.53,-67.26
670,1.53,1.89,-0.53,-44.13,-95.15,-45.65
680,1.45,1.98,-0.62,-41.20,-74.71,-23.99
690,1.51,1.94,-0.72,-20.39,-44.49,20.63
700,1.32,1.91,-0.75,-12.39,-32.23,47.91
710,1.36,1.89,-0.69,2.38,-17.82,77.94
720,1.37,1.77,-0.66,25.33,-8.12,97.96
730,1.34,1.62,-0.63,48.46,-5.19,115.36
740,1.29,1.53,-0.59,89.54,-3.66,150.15
750,1.11,1.29,-0.51,108.22,-5.55,160.89
760,1.03,1.22,-0.50,123.54,-4.88,171.69
770,0.96,1.15,-0.50,138.31,-1.59,181.09
780,0.89,1.06,-0.51,151.98,4.76,189.88
790,0.85,0.97,-0.54,175.54,27.34,200.99
800,1.01,0.77,-0.53,185.79,37.72,201.35
810,1.12,0.64,-0.49,196.72,44.07,199.34
820,1.20,0.51,-0.44,208.80,46.14,196.72
830,1.28,0.37,-0.40,220.95,45.84,194.09
840,1.42,0.04,-0.36,245.97,39.61,189.51
850,1.48,-0.12,-0.36,256.47,33.57,189.70
860,1.48,-0.27,-0.35,263.79,25.82,190.43
870,1.45,-0.39,-0.33,266.78,18.01,192.38
880,1.39,-0.51,-0.28,268.07,12.27,193.54
890,1.34,-0.83,-0.09,268.19,9.58,192.26
900,1.30,-1.03,0.08,267.58,13.61,193.85
910,1.24,-1.31,0.23,267.76,19.17,192.81
920,1.16,-1.65,0.34,263.67,22.64,187.32
930,1.01,-1.89,0.51,246.89,23.32,179.81
940,0.86,-2.34,0.82,210.14,13.49,187.56
950,0.72,-2.50,0.96,182.19,9.89,167.30
960,0.58,-2.51,1.10,148.62,7.81,147.16
970,0.49,-2.43,1.12,114.69,7.39,136.96
980,0.34,-2.27,1.17,84.17,6.96,118.41
1000,0.10,-1.84,1.11,10.56,19.23,100.22
1010,0.05,-1.69,1.10,-9.03,25.51,88.81
1020,0.01,-1.53,1.07,-28.26,32.47,74.95
1030,-0.01,-1.37,1.04,-62.87,50.35,46.02
1040,0.09,-1.02,0.93,-82.52,62.81,32.96
1050,0.25,-0.82,0.88,-96.37,74.22,20.20
1060,0.40,-0.66,0.81,-104.19,81.12,7.87
1070,0.53,-0.56,0.76,-106.75,82.28,-2.99
1080,0.75,-0.47,0.70,-109.56,65.80,-16.78
1090,0.87,-0.27,0.66,-109.07,50.35,-20.02
1100,0.84,-0.18,0.65,-108.34,39.79,-20.94
1110,0.84,-0.07,0.64,-107.48,37.41,-19.71
