timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.45,0.71,0.59,-4.70,11.17,-5.00
10,0.46,0.72,0.60,-4.21,10.31,-4.94
20,0.47,0.73,0.61,-3.36,9.40,-5.19
30,0.48,0.74,0.62,-2.56,8.48,-7.63
50,0.51,0.73,0.62,0.43,2.69,-10.38
60,0.50,0.72,0.61,0.73,0.79,-10.38
70,0.49,0.71,0.62,0.79,0.24,-9.09
80,0.48,0.71,0.62,0.49,0.79,-5.92
90,0.47,0.73,0.62,0.06,1.46,-5.25
100,0.48,0.73,0.62,0.43,1.71,-4.82
110,0.48,0.73,0.61,0.37,0.61,-4.03
120,0.47,0.74,0.60,-0.06,-1.65,-3.11
130,0.46,0.75,0.58,-0.55,-5.92,-1.59
140,0.42,0.74,0.55,-0.31,-7.26,-0.85
150,0.39,0.73,0.54,-0.31,-8.06,-0.55
160,0.37,0.72,0.52,-0.79,-7.87,-0.67
170,0.36,0.72,0.51,-1.16,-6.53,-0.85
180,0.35,0.73,0.50,-2.81,-2.32,-1.65
190,0.36,0.75,0.47,-3.42,-0.18,-1.89
200,0.36,0.76,0.45,-3.91,1.71,-2.20
210,0.37,0.76,0.44,-4.33,3.30,-2.20
220,0.39,0.75,0.44,-4.46,4.52,-1.95
230,0.41,0.75,0.44,-3.91,3.85,-0.73
240,0.43,0.73,0.44,-3.97,2.44,-0.24
250,0.43,0.74,0.43,-4.03,0.55,-0.18
260,0.42,0.74,0.42,-4.09,-0.92,0.12
270,0.42,0.73,0.42,-3.66,-1.10,0.12
280,0.42,0.72,0.43,-2.99,-0.06,0.12
290,0.42,0.72,0.44,-3.11,0.85,0.00
300,0.42,0.72,0.45,-3.11,2.08,-0.12
310,0.42,0.72,0.46,-3.23,3.11,-0.24
320,0.44,0.71,0.47,-3.17,4.39,-0.31
330,0.44,0.69,0.49,-3.42,3.85,-0.37
340,0.42,0.68,0.51,-3.85,2.99,-0.18
350,0.41,0.67,0.53,-4.03,2.56,-0.24
360,0.40,0.65,0.55,-3.72,2.01,-0.79
370,0.38,0.62,0.59,-2.38,1.46,-1.77
380,0.31,0.52,0.71,2.44,0.67,-4.94
390,0.28,0.49,0.79,4.70,1.46,-7.51
400,0.25,0.47,0.89,7.75,2.81,-11.54
410,0.29,0.43,0.98,12.08,2.75,-16.24
420,0.37,0.38,1.03,18.55,-15.08,-24.60
440,0.53,0.20,1.28,36.62,-27.47,-34.61
450,0.49,0.15,1.35,41.50,-41.99,-41.02
460,0.41,0.10,1.40,47.55,-53.34,-48.16
470,0.34,0.05,1.45,54.63,-67.50,-69.58
480,0.22,0.03,1.45,64.58,-71.53,-82.70
490,0.18,0.05,1.40,67.63,-73.73,-96.56
500,0.19,0.09,1.31,69.21,-74.22,-110.53
510,0.21,0.14,1.21,68.54,-73.73,-124.21
520,0.27,0.21,1.09,62.81,-74.71,-151.86
530,0.30,0.31,0.90,56.27,-76.42,-165.10
540,0.38,0.40,0.81,46.63,-72.20,-176.03
550,0.52,0.56,0.76,34.24,-65.06,-193.54
560,0.66,0.74,0.72,27.40,-61.52,-216.06
570,0.80,0.76,0.75,22.95,-61.40,-245.67
