timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.40,0.87,0.39,4.76,0.24,-9.03
10,0.40,0.87,0.39,5.55,0.18,-9.89
20,0.41,0.87,0.39,6.47,0.55,-9.95
30,0.41,0.87,0.40,7.26,1.16,-8.18
40,0.43,0.88,0.40,7.87,0.67,-6.96
50,0.43,0.89,0.41,8.06,-0.49,-5.55
60,0.41,0.89,0.40,8.30,-2.14,-4.09
70,0.40,0.89,0.40,8.85,-3.48,-2.32
80,0.38,0.89,0.38,8.97,-4.09,0.85
90,0.35,0.87,0.35,9.28,-3.72,1.95
100,0.34,0.85,0.34,9.34,-2.93,2.99
110,0.34,0.83,0.34,8.91,-1.89,3.60
120,0.33,0.82,0.35,8.18,-0.73,3.97
130,0.32,0.81,0.35,6.59,1.46,3.54
140,0.31,0.79,0.35,6.29,2.69,3.11
150,0.30,0.78,0.34,6.04,3.78,2.62
160,0.29,0.77,0.34,5.74,4.64,2.01
170,0.29,0.76,0.33,5.31,5.55,1.04
180,0.29,0.75,0.33,4.46,6.04,-1.46
190,0.29,0.73,0.34,4.09,5.92,-3.05
200,0.30,0.71,0.36,3.91,5.49,-4.58
210,0.32,0.70,0.38,3.72,4.39,-5.68
220,0.33,0.69,0.40,3.05,2.93,-7.20
230,0.34,0.68,0.41,1.22,-0.31,-10.80
240,0.33,0.68,0.40,0.12,-1.04,-12.82
250,0.33,0.69,0.40,-1.65,-0.98,-14.77
260,0.33,0.70,0.40,-3.54,-0.12,-16.91
270,0.34,0.71,0.41,-4.70,0.85,-19.04
280,0.36,0.70,0.42,-6.47,0.79,-22.52
290,0.35,0.69,0.44,-6.65,-0.49,-24.60
300,0.34,0.68,0.46,-6.29,-2.08,-26.98
310,0.30,0.66,0.51,-5.31,-3.42,-29.54
320,0.27,0.65,0.57,-3.85,-2.99,-32.41
330,0.26,0.61,0.73,1.77,0.67,-39.73
340,0.30,0.60,0.79,5.43,1.28,-44.49
350,0.34,0.58,0.86,9.89,-1.04,-49.38
360,0.39,0.56,0.97,14.77,-5.74,-54.20
370,0.43,0.53,1.07,19.71,-29.48,-63.42
390,0.39,0.45,1.25,29.42,-42.54,-74.77
400,0.38,0.42,1.23,31.98,-48.10,-81.97
410,0.37,0.40,1.18,32.90,-52.80,-90.76
420,0.33,0.37,1.12,16.66,-55.42,-107.48
430,0.32,0.34,0.95,26.43,-50.96,-115.72
440,0.33,0.34,0.87,21.55,-46.57,-125.49
450,0.27,0.35,0.80,13.73,-41.63,-134.77
460,0.36,0.45,0.73,5.31,-31.43,-141.24
470,0.51,0.45,0.66,-6.16,-21.12,-170.10
480,0.57,0.55,0.52,-12.45,-19.41,-185.36
490,0.75,0.74,0.47,-18.19,-15.69,-195.01
500,0.86,0.68,0.40,-15.38,-20.39,-211.79
510,0.94,0.68,0.29,-13.37,-30.70,-222.60
520,1.11,0.80,0.18,-20.63,-38.70,-219.48
530,1.40,0.93,-0.01,-22.34,-42.97,-216.92
540,1.59,1.00,-0.09,-23.62,-55.05,-214.48
550,1.66,1.19,-0.09,-29.97,-70.01,-206.73
560,1.74,1.40,-0.09,-34.85,-80.26,-194.27
570,1.78,1.59,-0.23,-34.00,-98.21,-161.74
580,1.93,1.88,-0.41,-26.61,-111.82,-142.88
590,1.80,1.99,-0.56,-23.07,-123.23,-124.02
600,1.64,2.09,-0.70,-19.41,-126.04,-101.38
610,1.56,2.12,-0.82,-13.31,-117.55,-73.06
620,1.35,2.17,-1.01,9.70,-88.50,-27.16
630,1.37,2.16,-1.00,22.22,-63.17,-1.16
640,1.47,2.07,-0.93,42.85,-37.72,23.50
650,1.57,1.98,-0.87,64.45,-17.58,51.03
660,1.73,1.84,-0.75,86.18,-4.52,80.26
670,1.70,1.45,-0.58,132.26,-8.00,120.67
680,1.63,1.25,-0.56,152.04,-14.83,138.24
