timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.32,0.53,0.50,5.55,-6.41,13.06
10,0.31,0.52,0.49,5.43,-5.31,11.66
20,0.30,0.51,0.49,5.49,-1.77,8.18
30,0.31,0.50,0.50,4.94,0.61,6.04
40,0.31,0.50,0.51,4.27,2.32,3.72
50,0.31,0.51,0.53,3.54,3.60,1.28
60,0.31,0.52,0.53,3.17,4.58,-0.92
70,0.31,0.53,0.54,2.14,5.55,-4.27
80,0.31,0.58,0.55,1.46,6.04,-5.25
90,0.33,0.62,0.56,0.92,6.65,-6.35
100,0.35,0.65,0.56,0.67,7.26,-7.51
110,0.36,0.67,0.58,0.67,7.45,-8.12
120,0.37,0.69,0.59,0.61,6.90,-8.67
130,0.38,0.72,0.61,0.92,6.96,-8.79
140,0.39,0.73,0.63,1.22,7.39,-9.16
150,0.39,0.74,0.64,1.65,8.00,-9.70
160,0.40,0.75,0.64,2.32,8.79,-10.19
170,0.43,0.75,0.68,3.42,9.52,-10.44
180,0.46,0.75,0.66,3.72,8.48,-10.31
190,0.46,0.76,0.66,3.78,6.59,-9.83
200,0.46,0.76,0.66,3.91,4.64,-9.28
210,0.46,0.75,0.65,4.58,3.23,-8.24
220,0.45,0.73,0.62,5.74,0.49,-5.43
230,0.42,0.72,0.61,5.31,-0.79,-4.70
240,0.40,0.72,0.59,5.13,-1.28,-3.48
250,0.38,0.71,0.57,4.94,-0.98,-2.44
260,0.37,0.70,0.56,4.76,0.31,-1.77
270,0.36,0.68,0.54,4.64,1.77,-1.34
280,0.35,0.67,0.53,4.33,1.65,-1.40
290,0.35,0.66,0.53,4.15,1.28,-1.71
300,0.34,0.65,0.53,3.91,1.04,-2.38
310,0.32,0.64,0.52,3.97,0.43,-3.17
320,0.30,0.61,0.52,4.39,-0.73,-5.00
330,0.29,0.59,0.54,5.31,-0.98,-5.80
340,0.29,0.56,0.56,6.53,-1.77,-7.32
350,0.26,0.54,0.60,7.93,-3.23,-9.58
360,0.21,0.52,0.65,9.95,-4.70,-15.99
380,0.11,0.46,0.99,17.88,-4.52,-22.95
390,0.14,0.43,1.07,21.36,-5.80,-26.18
400,0.16,0.40,1.12,25.94,-11.05,-29.60
410,0.17,0.37,1.15,30.27,-28.75,-36.25
420,0.09,0.35,1.24,37.11,-38.21,-42.60
430,0.03,0.35,1.26,40.04,-46.75,-49.19
440,-0.01,0.36,1.26,42.66,-53.04,-55.85
450,-0.04,0.38,1.24,44.98,-56.58,-62.74
460,-0.04,0.41,1.22,47.85,-60.79,-79.65
470,0.05,0.50,1.12,48.22,-62.26,-88.62
480,0.09,0.55,1.09,48.28,-62.81,-97.72
490,0.16,0.61,1.06,47.67,-62.62,-107.24
500,0.26,0.68,1.03,48.16,-62.93,-116.94
510,0.38,0.72,1.02,54.75,-66.77,-132.75
520,0.63,0.79,0.95,60.67,-71.59,-138.92
530,0.72,0.81,0.94,65.73,-75.62,-141.48
540,0.91,0.86,0.91,71.66,-79.83,-140.50
550,1.02,0.87,0.86,78.37,-87.83,-140.14
560,1.15,0.89,0.74,83.92,-108.22,-132.93
570,1.29,1.01,0.71,83.13,-115.17,-123.11
580,1.36,1.04,0.69,82.89,-118.71,-111.02
590,1.32,1.05,0.65,81.12,-122.62,-103.82
600,1.29,1.14,0.66,73.79,-121.46,-92.71
610,1.24,1.32,0.58,55.60,-103.27,-69.03
620,1.21,1.41,0.52,44.68,-88.87,-54.20
630,1.20,1.51,0.44,33.94,-73.43,-38.09
640,1.24,1.61,0.33,25.15,-58.47,-20.45
650,1.33,1.69,0.24,18.62,-47.00,-2.38
660,1.44,1.74,0.07,15.26,-42.85,37.66
670,1.39,1.67,0.03,18.68,-46.45,63.29
680,1.29,1.57,-0.01,23.68,-50.78,86.36
690,1.18,1.51,0.03,26.79,-48.40,108.76
700,1.09,1.41,0.05,32.47,-38.27,127.75
710,1.06,1.26,0.01,47.00,-5.92,159.42
720,1.11,1.15,-0.01,56.27,10.25,173.58
730,1.17,1.02,0.00,66.65,22.83,185.49
740,1.19,0.91,0.01,76.29,29.85,196.04
750,1.21,0.80,0.02,86.55,32.47,213.32
770,1.16,0.45,0.02,124.88,28.44,225.16
780,1.13,0.32,0.05,137.15,26.55,233.15
790,1.10,0.19,0.05,149.72,25.33,241.03
800,1.08,0.05,0.07,162.90,21.67,249.63
810,1.02,-0.26,0.10,188.84,21.24,249.51
820,0.97,-0.44,0.17,198.97,21.48,247.25
830,0.96,-0.62,0.24,206.54,25.09,245.54
840,0.94,-0.83,0.29,212.59,27.83,241.70
850,0.94,-1.03,0.37,211.73,24.90,238.53
860,0.89,-1.48,0.58,204.04,21.67,236.27
870,0.82,-1.68,0.72,191.16,18.19,230.29
880,0.69,-1.83,0.90,173.71,17.76,220.70
890,0.68,-1.85,1.03,158.33,19.96,206.67
900,0.64,-2.00,1.03,130.31,7.69,198.73
910,0.49,-2.16,1.09,111.08,1.89,179.63
920,0.36,-2.13,1.08,85.51,-5.86,160.64
930,0.16,-2.06,1.05,61.58,-11.60,145.87
940,-0.05,-2.01,1.04,40.77,-10.62,129.88
950,-0.22,-1.97,1.03,0.24,15.69,99.43
960,-0.35,-1.78,1.02,-22.95,38.09,84.11
970,-0.35,-1.60,1.04,-46.69,60.00,66.35
980,-0.32,-1.38,1.06,-66.89,80.87,47.30
990,-0.17,-1.16,1.04,-79.83,97.60,31.49
1000,0.01,-0.83,1.03,-88.44,105.29,5.86
1010,0.40,-0.70,0.96,-88.01,92.10,-2.44
1020,0.52,-0.62,0.93,-88.07,68.60,-7.75
1030,0.51,-0.52,0.90,-89.05,41.81,-15.69
1040,0.48,-0.45,0.88,-87.89,21.24,-25.45
1050,0.52,-0.33,0.90,-80.63,7.20,-42.18
1060,0.56,-0.29,0.90,-76.84,6.59,-48.95
1070,0.59,-0.26,0.91,-73.97,6.47,-54.14
1080,0.62,-0.22,0.91,-73.24,6.77,-58.04
1090,0.63,-0.18,0.91,-74.16,7.08,-60.49
1100,0.66,-0.06,0.86,-78.31,8.48,-63.54
1110,0.67,-0.00,0.81,-80.38,8.85,-64.09
1120,0.67,0.04,0.77,-82.09,7.87,-64.39
1130,0.66,0.08,0.77,-83.01,6.47,-64.33
1140,0.67,0.11,0.78,-83.07,6.04,-61.04
