timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.47,-0.90,0.16,6.96,-11.60,0.43
10,0.48,-0.90,0.17,6.90,-12.02,0.43
20,0.48,-0.90,0.17,6.65,-12.21,0.55
30,0.48,-0.90,0.17,6.71,-12.27,0.98
40,0.48,-0.90,0.17,6.71,-12.63,1.28
50,0.48,-0.91,0.17,6.41,-12.63,2.01
60,0.47,-0.91,0.17,6.23,-12.63,2.32
70,0.47,-0.90,0.17,5.80,-12.51,2.69
80,0.47,-0.90,0.17,5.62,-12.27,3.23
90,0.47,-0.90,0.17,5.62,-12.33,3.60
100,0.47,-0.89,0.17,5.68,-12.76,4.39
110,0.47,-0.89,0.17,5.68,-13.18,4.76
120,0.46,-0.89,0.17,5.49,-13.79,4.88
130,0.46,-0.89,0.17,5.49,-14.22,4.88
140,0.46,-0.89,0.18,5.43,-14.65,4.94
150,0.46,-0.89,0.18,4.94,-15.26,4.88
160,0.45,-0.90,0.18,4.58,-15.44,4.52
170,0.45,-0.90,0.18,4.27,-15.44,4.33
180,0.45,-0.90,0.18,3.91,-15.32,4.52
190,0.45,-0.90,0.17,3.42,-15.32,4.27
200,0.45,-0.91,0.18,2.75,-14.95,4.09
210,0.45,-0.91,0.18,2.32,-14.89,4.03
220,0.45,-0.92,0.18,1.77,-14.77,3.85
230,0.45,-0.92,0.18,1.28,-14.34,3.60
240,0.44,-0.92,0.18,0.55,-14.16,3.48
260,0.44,-0.91,0.17,-0.18,-13.18,3.54
270,0.44,-0.91,0.17,-0.31,-13.00,3.66
280,0.44,-0.92,0.17,-0.24,-12.57,3.72
290,0.44,-0.93,0.17,-0.06,-12.02,4.15
310,0.45,-0.95,0.18,-0.37,-10.44,3.78
320,0.45,-0.95,0.18,-0.55,-10.50,3.48
330,0.44,-0.94,0.18,-0.61,-10.62,3.30
340,0.44,-0.93,0.18,-0.49,-10.74,3.23
350,0.44,-0.91,0.18,-0.12,-11.11,3.42
360,0.43,-0.89,0.18,0.49,-11.60,3.60
370,0.43,-0.88,0.18,0.85,-12.15,4.09
380,0.43,-0.86,0.18,1.65,-12.57,4.58
390,0.42,-0.86,0.19,3.30,-14.28,5.43
400,0.41,-0.86,0.20,3.72,-15.14,5.74
410,0.41,-0.87,0.20,4.03,-15.93,5.62
420,0.40,-0.88,0.20,3.91,-16.36,5.25
430,0.40,-0.89,0.20,3.72,-16.42,4.82
440,0.40,-0.89,0.20,2.56,-15.62,3.36
450,0.40,-0.91,0.20,1.65,-14.89,2.38
460,0.40,-0.91,0.19,0.85,-14.16,1.59
470,0.40,-0.91,0.20,0.24,-13.49,0.98
480,0.40,-0.91,0.20,-0.12,-12.39,0.67
490,0.40,-0.91,0.20,-0.61,-10.62,-0.24
500,0.41,-0.91,0.20,-0.55,-10.01,-0.18
510,0.41,-0.91,0.21,-0.49,-9.77,0.12
520,0.41,-0.91,0.21,-0.37,-9.52,0.37
530,0.41,-0.91,0.21,-0.12,-9.34,0.43
540,0.41,-0.91,0.21,0.24,-9.16,1.10
550,0.41,-0.91,0.21,0.37,-9.09,1.53
560,0.41,-0.92,0.21,0.55,-8.79,1.77
570,0.40,-0.93,0.22,0.43,-8.36,1.89
580,0.40,-0.93,0.22,0.31,-7.81,2.01
590,0.39,-0.94,0.23,-0.49,-6.84,2.08
600,0.39,-0.93,0.23,-0.92,-6.35,2.20
610,0.39,-0.93,0.23,-1.40,-5.55,2.14
620,0.39,-0.93,0.23,-1.89,-5.19,2.01
630,0.39,-0.92,0.24,-2.08,-4.82,2.08
650,0.38,-0.92,0.25,-2.62,-4.58,2.08
660,0.38,-0.93,0.25,-2.62,-4.52,2.20
670,0.38,-0.93,0.25,-2.99,-4.39,2.14
680,0.38,-0.93,0.25,-3.17,-4.03,2.20
700,0.37,-0.92,0.25,-4.03,-3.60,2.14
710,0.37,-0.92,0.26,-4.21,-3.23,2.14
720,0.37,-0.92,0.26,-4.33,-3.17,2.01
730,0.37,-0.92,0.26,-4.58,-2.69,1.65
740,0.36,-0.93,0.26,-5.07,-2.56,1.34
750,0.36,-0.93,0.26,-5.31,-2.08,1.04
760,0.36,-0.94,0.27,-5.68,-1.46,0.67
770,0.36,-0.94,0.27,-6.16,-1.04,0.18
780,0.36,-0.93,0.27,-6.65,-0.06,-0.79
790,0.36,-0.93,0.27,-6.90,0.06,-1.28
800,0.36,-0.93,0.28,-6.90,0.12,-1.71
810,0.36,-0.93,0.28,-6.96,-0.12,-2.32
820,0.36,-0.93,0.28,-7.02,-0.73,-2.81
830,0.36,-0.93,0.28,-7.02,-1.16,-3.54
840,0.36,-0.93,0.28,-6.77,-1.40,-3.97
850,0.36,-0.93,0.28,-6.90,-1.65,-4.52
860,0.35,-0.93,0.28,-7.02,-1.53,-4.94
870,0.36,-0.93,0.29,-7.14,-1.65,-5.13
880,0.36,-0.93,0.29,-7.69,-1.65,-5.80
890,0.36,-0.92,0.29,-8.00,-1.71,-6.16
900,0.35,-0.92,0.29,-8.30,-1.59,-6.47
910,0.35,-0.91,0.29,-8.79,-1.22,-6.65
920,0.36,-0.91,0.29,-9.09,-0.92,-6.71
930,0.36,-0.90,0.30,-9.58,0.24,-7.02
940,0.36,-0.90,0.30,-9.77,0.73,-6.96
950,0.37,-0.90,0.30,-9.95,1.40,-6.90
960,0.38,-0.89,0.31,-9.89,2.08,-6.71
970,0.38,-0.89,0.32,-9.70,2.08,-6.90
980,0.38,-0.87,0.32,-9.34,2.14,-6.53
990,0.39,-0.86,0.32,-9.16,2.20,-6.41
1000,0.39,-0.85,0.32,-8.79,1.65,-6.47
1010,0.38,-0.84,0.32,-8.48,1.22,-6.47
1020,0.38,-0.83,0.32,-8.12,1.22,-6.71
1040,0.38,-0.84,0.33,-6.29,1.46,-7.51
1050,0.39,-0.84,0.33,-5.80,1.46,-7.63
1060,0.39,-0.84,0.34,-5.31,1.22,-8.06
1070,0.40,-0.84,0.34,-4.82,0.67,-8.48
1090,0.40,-0.82,0.34,-3.48,-0.85,-8.85
1100,0.41,-0.82,0.34,-2.93,-1.53,-8.61
1110,0.41,-0.82,0.34,-2.08,-2.44,-8.67
1120,0.41,-0.81,0.34,-0.85,-3.66,-8.12
1130,0.41,-0.81,0.35,-0.18,-4.21,-7.81
1140,0.41,-0.81,0.35,0.37,-4.70,-7.45
1150,0.41,-0.81,0.35,0.92,-5.07,-7.26
