timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.37,-0.94,0.23,44.86,-36.56,7.75
10,0.38,-0.96,0.22,46.33,-38.45,6.71
20,0.38,-0.98,0.23,47.61,-40.77,5.80
30,0.39,-1.00,0.23,48.52,-42.48,4.88
40,0.39,-1.01,0.22,48.89,-45.96,3.11
50,0.38,-0.99,0.21,47.97,-46.63,2.50
60,0.38,-0.97,0.20,46.94,-46.75,2.08
70,0.37,-0.95,0.18,45.78,-45.84,2.26
80,0.36,-0.93,0.17,44.74,-44.19,2.62
90,0.35,-0.88,0.15,42.60,-39.92,3.54
100,0.36,-0.88,0.15,41.75,-37.11,4.27
110,0.36,-0.88,0.14,41.14,-34.06,4.82
120,0.37,-0.89,0.14,40.34,-31.31,5.13
130,0.38,-0.89,0.14,39.61,-28.81,4.39
150,0.42,-0.95,0.16,37.54,-23.38,2.62
160,0.43,-0.96,0.16,36.25,-22.64,1.65
170,0.44,-0.96,0.16,34.67,-22.64,0.55
180,0.45,-0.96,0.15,33.45,-23.19,-1.65
190,0.45,-0.94,0.13,30.82,-22.89,-2.75
200,0.45,-0.97,0.12,30.33,-21.79,-1.83
210,0.48,-0.98,0.12,28.87,-20.87,-4.33
220,0.47,-0.93,0.12,26.18,-22.89,-5.25
230,0.45,-0.94,0.11,27.34,-19.84,-2.99
240,0.47,-0.96,0.10,27.47,-17.82,-2.50
250,0.48,-0.96,0.10,27.28,-17.03,-2.99
260,0.48,-0.96,0.11,26.86,-17.33,-2.81
270,0.48,-0.96,0.11,26.61,-17.76,-2.26
280,0.49,-0.95,0.11,26.43,-18.49,-1.16
290,0.49,-0.93,0.10,26.55,-19.10,-0.73
300,0.49,-0.92,0.10,26.55,-20.08,-0.43
310,0.49,-0.91,0.10,26.55,-21.61,0.06
320,0.48,-0.90,0.10,26.37,-23.25,0.79
330,0.47,-0.90,0.09,26.73,-25.76,1.53
340,0.46,-0.90,0.09,26.79,-26.86,1.95
350,0.46,-0.91,0.09,26.55,-27.65,2.14
360,0.45,-0.91,0.09,26.37,-28.56,2.20
370,0.45,-0.91,0.09,25.70,-28.87,2.08
380,0.45,-0.91,0.09,24.66,-29.11,1.95
390,0.44,-0.91,0.08,23.68,-28.81,1.83
400,0.44,-0.91,0.08,23.07,-28.75,1.53
410,0.43,-0.92,0.07,22.34,-28.44,1.53
420,0.43,-0.91,0.07,21.67,-28.02,1.53
430,0.43,-0.91,0.06,20.94,-27.22,1.34
440,0.43,-0.92,0.06,20.57,-27.16,1.34
450,0.43,-0.93,0.07,20.63,-27.34,1.53
460,0.43,-0.94,0.07,20.57,-27.59,1.46
470,0.43,-0.95,0.07,20.26,-27.95,1.59
480,0.43,-0.95,0.07,19.35,-28.50,2.01
490,0.42,-0.94,0.07,19.10,-28.93,2.20
500,0.41,-0.94,0.06,18.86,-29.24,2.75
510,0.40,-0.94,0.06,18.62,-29.05,3.23
520,0.40,-0.93,0.05,18.19,-28.93,4.09
540,0.38,-0.93,0.06,17.58,-27.53,4.46
550,0.38,-0.93,0.06,17.27,-27.28,4.64
560,0.37,-0.94,0.06,17.15,-26.79,4.58
570,0.37,-0.95,0.06,16.60,-25.39,4.03
580,0.36,-0.95,0.06,15.44,-24.60,3.23
590,0.36,-0.94,0.05,14.65,-24.11,2.62
600,0.36,-0.93,0.05,14.04,-23.50,2.20
610,0.36,-0.93,0.05,13.92,-22.77,1.65
620,0.36,-0.93,0.05,13.43,-21.85,0.98
630,0.35,-0.93,0.06,13.37,-21.24,0.85
640,0.35,-0.93,0.06,12.82,-20.08,0.43
650,0.36,-0.93,0.06,12.51,-18.74,0.61
660,0.37,-0.94,0.06,12.39,-17.52,0.79
670,0.38,-0.94,0.06,11.90,-15.62,0.61
680,0.40,-0.96,0.06,11.54,-15.14,0.37
690,0.40,-0.96,0.06,10.80,-14.77,0.31
700,0.41,-0.96,0.07,10.25,-14.47,0.12
710,0.41,-0.96,0.07,10.01,-14.16,0.12
720,0.42,-0.96,0.07,9.58,-15.08,0.24
730,0.40,-0.94,0.06,9.40,-15.20,0.24
740,0.41,-0.93,0.06,9.28,-14.71,0.43
750,0.41,-0.93,0.06,9.22,-14.40,0.73
760,0.41,-0.93,0.06,9.22,-14.22,1.10
770,0.38,-0.92,0.06,9.34,-14.83,1.53
780,0.40,-0.91,0.06,9.28,-14.47,1.34
790,0.41,-0.91,0.06,9.40,-14.53,1.28
800,0.41,-0.91,0.06,9.34,-14.77,1.28
810,0.40,-0.92,0.06,9.58,-15.20,1.04
820,0.41,-0.93,0.06,9.46,-16.17,0.37
830,0.42,-0.94,0.06,9.52,-16.78,-0.06
840,0.42,-0.94,0.06,9.52,-17.64,-0.67
850,0.41,-0.94,0.07,9.22,-18.43,-1.10
860,0.42,-0.95,0.07,8.79,-18.86,-1.77
870,0.41,-0.95,0.07,8.06,-19.59,-2.14
880,0.41,-0.94,0.06,7.45,-19.29,-2.01
890,0.42,-0.93,0.06,7.32,-18.98,-1.95
900,0.42,-0.92,0.06,7.26,-18.74,-1.34
910,0.42,-0.92,0.06,7.45,-19.10,-0.49
930,0.42,-0.93,0.07,7.87,-19.47,0.55
