timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.47,-0.89,0.20,-17.15,26.12,-9.95
10,0.47,-0.89,0.21,-17.27,25.51,-9.89
30,0.47,-0.93,0.22,-17.33,24.23,-10.01
40,0.46,-0.93,0.22,-17.76,24.05,-9.95
50,0.46,-0.93,0.22,-18.19,24.17,-9.83
60,0.46,-0.94,0.21,-18.62,24.48,-9.64
70,0.46,-0.94,0.21,-18.68,24.54,-9.95
80,0.46,-0.94,0.21,-18.62,24.54,-10.07
90,0.46,-0.94,0.22,-18.55,24.41,-10.13
100,0.45,-0.94,0.23,-18.49,24.05,-10.19
110,0.45,-0.93,0.23,-18.01,23.68,-10.13
120,0.45,-0.91,0.23,-17.76,23.44,-9.95
130,0.44,-0.90,0.22,-17.21,23.13,-9.52
140,0.44,-0.88,0.22,-16.78,22.58,-8.97
150,0.44,-0.87,0.22,-15.69,21.79,-8.36
160,0.44,-0.86,0.23,-13.55,18.98,-6.53
170,0.44,-0.85,0.25,-12.27,17.21,-5.74
180,0.43,-0.86,0.26,-11.11,14.89,-5.37
190,0.43,-0.87,0.27,-10.19,12.45,-5.19
200,0.42,-0.88,0.27,-9.77,9.89,-5.19
210,0.41,-0.93,0.27,-10.13,6.29,-5.68
220,0.39,-0.92,0.27,-10.74,6.10,-6.29
230,0.38,-0.93,0.27,-11.60,6.84,-7.02
240,0.37,-0.94,0.27,-12.88,8.30,-7.63
250,0.38,-0.93,0.27,-14.10,9.95,-8.18
260,0.36,-0.93,0.27,-16.60,14.47,-8.30
270,0.37,-0.92,0.27,-17.27,17.33,-8.06
280,0.38,-0.92,0.28,-18.07,19.23,-7.51
290,0.39,-0.92,0.28,-18.49,20.26,-6.84
300,0.39,-0.92,0.27,-18.68,20.39,-6.16
310,0.38,-0.94,0.28,-18.19,19.71,-5.25
320,0.37,-0.94,0.28,-18.25,19.53,-5.00
330,0.35,-0.95,0.28,-18.43,19.71,-4.82
340,0.34,-0.95,0.28,-18.62,20.32,-4.64
350,0.33,-0.96,0.29,-18.74,21.61,-4.39
360,0.33,-0.97,0.29,-19.23,24.84,-4.15
370,0.33,-0.96,0.29,-19.84,26.49,-3.97
380,0.34,-0.95,0.30,-20.57,27.59,-3.78
390,0.34,-0.94,0.30,-20.94,28.02,-3.36
400,0.34,-0.93,0.30,-21.24,28.02,-2.20
420,0.33,-0.90,0.30,-21.55,25.70,-0.79
430,0.32,-0.90,0.31,-21.55,24.90,-0.43
440,0.31,-0.90,0.31,-21.48,24.48,0.24
450,0.30,-0.90,0.31,-21.36,25.09,0.92
460,0.30,-0.91,0.31,-21.24,25.63,1.10
470,0.30,-0.91,0.31,-21.36,25.94,1.04
480,0.29,-0.91,0.31,-21.73,26.55,0.79
490,0.30,-0.91,0.32,-21.67,27.53,0.31
500,0.31,-0.90,0.32,-21.12,28.02,-1.10
510,0.31,-0.90,0.33,-20.87,27.28,-1.95
520,0.32,-0.89,0.34,-20.26,26.55,-2.62
530,0.32,-0.88,0.34,-19.71,25.45,-3.42
540,0.32,-0.88,0.35,-19.35,24.35,-4.33
550,0.32,-0.88,0.34,-18.43,21.79,-5.31
560,0.31,-0.87,0.34,-18.07,21.18,-6.04
570,0.32,-0.86,0.34,-17.76,20.75,-6.90
580,0.32,-0.86,0.34,-17.09,20.26,-7.69
590,0.33,-0.86,0.35,-16.60,19.78,-8.42
600,0.34,-0.82,0.36,-15.56,17.58,-9.70
610,0.35,-0.84,0.37,-14.89,16.05,-9.89
620,0.36,-0.84,0.37,-14.34,14.95,-9.77
630,0.36,-0.84,0.37,-13.73,13.73,-9.58
640,0.36,-0.83,0.38,-13.49,12.45,-9.46
650,0.36,-0.83,0.37,-13.18,10.86,-9.09
660,0.36,-0.84,0.37,-13.12,10.86,-9.22
670,0.36,-0.84,0.37,-13.24,11.47,-9.28
680,0.36,-0.85,0.37,-13.43,12.27,-9.46
690,0.36,-0.85,0.38,-13.92,13.12,-9.64
700,0.36,-0.86,0.38,-14.71,15.99,-9.46
710,0.36,-0.86,0.38,-15.14,17.64,-9.22
720,0.37,-0.85,0.38,-15.32,19.35,-8.91
730,0.37,-0.85,0.37,-15.20,20.75,-8.91
740,0.38,-0.85,0.38,-14.71,21.85,-8.61
750,0.39,-0.84,0.39,-13.43,22.46,-7.75
760,0.40,-0.84,0.39,-12.57,22.03,-7.69
770,0.40,-0.84,0.40,-11.35,21.30,-7.69
780,0.40,-0.84,0.40,-10.50,20.20,-7.45
790,0.40,-0.83,0.40,-9.46,19.04,-7.20
810,0.40,-0.81,0.40,-6.77,15.26,-7.14
820,0.40,-0.80,0.40,-5.98,13.92,-6.96
830,0.40,-0.80,0.41,-5.31,12.63,-6.59
840,0.39,-0.80,0.41,-4.52,10.50,-6.04
850,0.39,-0.80,0.42,-3.05,9.70,-5.92
860,0.39,-0.81,0.42,-2.50,8.79,-5.68
870,0.39,-0.81,0.42,-2.08,8.06,-5.43
880,0.38,-0.81,0.42,-1.83,7.63,-5.31
890,0.38,-0.81,0.42,-1.46,7.51,-5.25
900,0.38,-0.81,0.42,-1.16,7.45,-5.25
910,0.38,-0.82,0.42,-1.10,7.26,-5.19
920,0.38,-0.82,0.42,-0.92,7.57,-5.13
930,0.38,-0.83,0.42,-0.67,7.75,-5.13
940,0.38,-0.83,0.41,-0.49,7.81,-4.64
950,0.39,-0.84,0.40,-0.43,7.63,-4.39
960,0.39,-0.84,0.40,-0.12,7.51,-3.85
970,0.39,-0.84,0.40,0.12,7.20,-3.17
980,0.39,-0.83,0.40,0.55,6.96,-2.50
990,0.39,-0.83,0.40,1.28,6.90,-1.16
1000,0.39,-0.83,0.40,1.65,6.71,-0.37
1010,0.39,-0.83,0.39,2.20,6.35,0.49
1020,0.39,-0.83,0.39,2.62,6.23,1.40
1030,0.38,-0.84,0.39,2.93,5.74,2.14
1040,0.38,-0.85,0.38,3.91,5.37,3.17
1050,0.38,-0.85,0.38,4.27,5.49,3.72
1060,0.39,-0.86,0.38,4.70,5.49,3.97
1070,0.39,-0.87,0.38,5.00,4.82,4.15
1080,0.38,-0.87,0.39,5.25,4.33,4.15
1090,0.38,-0.88,0.38,5.62,3.85,4.21
1100,0.38,-0.88,0.38,5.43,3.60,4.33
1110,0.38,-0.88,0.38,5.49,3.60,4.39
1120,0.38,-0.88,0.37,5.49,3.66,4.15
1130,0.38,-0.88,0.37,5.55,3.48,4.15
1140,0.38,-0.89,0.37,5.55,3.30,4.70
1150,0.38,-0.89,0.37,5.37,3.30,5.00
