timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.36,-0.93,0.27,7.26,-21.48,5.86
10,0.35,-0.93,0.26,6.59,-20.08,5.55
20,0.36,-0.93,0.25,6.29,-19.41,5.49
30,0.36,-0.93,0.25,6.10,-18.68,5.62
40,0.36,-0.93,0.25,5.98,-18.19,5.62
50,0.36,-0.93,0.25,5.80,-17.82,5.68
60,0.36,-0.92,0.25,5.49,-17.21,5.92
70,0.35,-0.94,0.25,5.19,-16.78,5.74
80,0.34,-0.94,0.24,4.64,-16.17,5.74
90,0.34,-0.94,0.24,4.15,-15.32,5.62
100,0.33,-0.93,0.23,3.66,-13.92,5.43
110,0.33,-0.93,0.23,2.75,-10.68,5.00
120,0.34,-0.92,0.24,2.44,-9.22,4.88
130,0.34,-0.92,0.24,2.20,-7.87,4.70
140,0.34,-0.92,0.24,2.01,-6.71,4.82
150,0.34,-0.93,0.25,2.01,-5.62,4.70
160,0.34,-0.93,0.24,1.77,-4.39,4.94
170,0.35,-0.93,0.24,1.53,-3.91,5.00
180,0.35,-0.93,0.24,1.34,-3.60,5.07
190,0.34,-0.93,0.24,1.10,-3.17,4.70
200,0.34,-0.93,0.25,0.79,-2.56,4.27
210,0.34,-0.92,0.25,0.24,-1.04,3.42
220,0.33,-0.92,0.25,0.06,-0.37,3.17
230,0.33,-0.92,0.25,-0.18,0.55,2.75
240,0.34,-0.91,0.25,-0.12,1.34,2.14
250,0.34,-0.91,0.25,-0.24,1.95,1.65
260,0.35,-0.92,0.27,0.31,2.08,1.22
270,0.35,-0.93,0.27,0.49,2.08,0.79
280,0.35,-0.93,0.27,0.55,2.14,0.49
290,0.35,-0.93,0.27,0.37,1.89,0.31
300,0.35,-0.93,0.27,0.12,2.01,0.06
320,0.33,-0.93,0.27,-1.77,3.60,-0.55
330,0.33,-0.93,0.27,-2.50,4.58,-0.61
340,0.33,-0.93,0.27,-3.42,5.80,-0.67
350,0.33,-0.93,0.27,-4.15,8.85,-1.22
360,0.33,-0.93,0.27,-5.07,10.31,-1.34
370,0.33,-0.93,0.28,-5.74,11.72,-1.53
380,0.34,-0.93,0.28,-6.04,12.63,-1.59
390,0.34,-0.93,0.28,-6.41,13.06,-1.95
400,0.34,-0.93,0.28,-6.71,13.31,-2.20
410,0.33,-0.94,0.28,-7.26,13.06,-2.38
420,0.32,-0.94,0.27,-7.75,13.37,-2.75
430,0.32,-0.95,0.27,-8.18,14.22,-2.99
440,0.32,-0.94,0.27,-8.85,15.38,-3.36
