timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.30,0.93,0.13,2.56,37.54,7.14
10,0.30,0.93,0.14,3.72,35.64,8.06
20,0.30,0.93,0.14,4.46,34.00,8.54
30,0.29,0.93,0.15,5.07,32.23,8.91
40,0.28,0.93,0.15,5.86,31.07,9.34
50,0.29,0.93,0.15,6.96,30.64,9.52
60,0.29,0.93,0.15,8.54,29.48,10.13
70,0.30,0.94,0.15,8.85,28.44,10.44
80,0.31,0.94,0.15,8.97,27.04,10.68
90,0.31,0.94,0.16,8.85,25.02,10.74
100,0.31,0.94,0.16,8.73,23.19,10.80
110,0.31,0.93,0.16,7.69,20.26,10.01
120,0.31,0.93,0.16,6.77,18.68,9.46
130,0.31,0.93,0.16,5.80,17.33,8.73
140,0.30,0.93,0.16,4.70,15.99,7.93
150,0.30,0.93,0.15,3.97,14.89,7.45
160,0.29,0.93,0.14,2.38,13.73,6.53
170,0.27,0.92,0.14,2.20,13.24,6.23
180,0.27,0.92,0.14,2.01,13.18,5.80
190,0.27,0.91,0.14,1.59,13.00,5.13
200,0.26,0.92,0.14,1.46,12.39,3.97
220,0.27,0.93,0.15,1.65,9.03,3.05
230,0.28,0.94,0.15,1.77,6.90,2.75
240,0.27,0.94,0.15,2.01,4.64,2.93
250,0.26,0.95,0.14,2.56,1.04,3.66
260,0.23,0.95,0.15,3.17,0.37,3.97
270,0.23,0.94,0.15,3.17,0.67,4.15
280,0.24,0.94,0.15,3.05,0.92,4.09
290,0.24,0.94,0.16,2.62,0.73,4.03
300,0.24,0.93,0.16,1.89,-1.53,3.97
310,0.24,0.92,0.16,1.10,-2.44,4.03
320,0.23,0.92,0.15,0.18,-3.48,4.03
330,0.23,0.92,0.15,-0.55,-4.39,3.85
340,0.23,0.92,0.14,-1.40,-4.82,3.78
350,0.22,0.93,0.13,-2.20,-4.94,3.85
360,0.22,0.92,0.13,-2.50,-4.52,3.72
370,0.22,0.92,0.13,-2.69,-3.91,3.66
380,0.22,0.92,0.12,-3.11,-3.78,3.42
390,0.21,0.92,0.12,-3.36,-4.03,2.93
400,0.22,0.92,0.12,-3.54,-4.33,1.71
410,0.24,0.92,0.12,-4.03,-5.25,1.10
420,0.25,0.93,0.12,-4.21,-6.90,0.73
430,0.25,0.94,0.12,-4.27,-9.09,0.37
440,0.24,0.94,0.11,-4.39,-11.29,0.00
450,0.24,0.95,0.11,-4.33,-12.51,-0.61
460,0.24,0.95,0.11,-4.27,-12.27,-0.67
470,0.25,0.95,0.11,-3.97,-11.78,-0.55
480,0.25,0.95,0.12,-3.91,-10.86,-0.49
490,0.25,0.95,0.13,-3.85,-10.07,-0.37
500,0.26,0.95,0.15,-3.30,-8.36,0.12
510,0.26,0.95,0.16,-2.87,-8.42,0.43
520,0.25,0.95,0.16,-2.56,-9.16,0.67
530,0.24,0.95,0.17,-2.56,-10.01,0.73
540,0.23,0.95,0.18,-2.32,-10.38,0.61
550,0.23,0.94,0.19,-1.71,-11.05,-0.24
560,0.23,0.93,0.20,-1.59,-11.60,-0.55
570,0.23,0.93,0.20,-1.65,-12.27,-0.92
580,0.24,0.93,0.21,-1.95,-13.06,-0.98
590,0.23,0.93,0.21,-2.38,-14.04,-1.46
610,0.23,0.94,0.20,-2.99,-13.79,-1.77
620,0.24,0.93,0.19,-3.30,-13.55,-1.89
630,0.24,0.93,0.19,-3.54,-13.31,-1.95
640,0.25,0.93,0.19,-3.97,-13.06,-1.95
650,0.26,0.93,0.19,-3.91,-13.00,-2.26
660,0.26,0.93,0.19,-3.78,-13.24,-2.44
670,0.27,0.93,0.19,-3.48,-13.85,-2.81
680,0.26,0.92,0.20,-3.05,-14.53,-2.93
690,0.27,0.92,0.20,-2.01,-15.69,-3.42
700,0.27,0.92,0.20,-1.71,-16.24,-3.72
710,0.27,0.91,0.20,-1.10,-16.42,-3.91
720,0.27,0.91,0.21,-0.92,-16.78,-4.09
730,0.27,0.90,0.22,-1.04,-17.27,-4.39
740,0.27,0.90,0.22,-0.85,-17.52,-4.82
750,0.28,0.89,0.23,-1.04,-17.88,-4.94
760,0.27,0.90,0.23,-1.28,-18.43,-5.07
770,0.26,0.91,0.22,-1.77,-18.49,-5.37
780,0.26,0.92,0.21,-2.01,-18.31,-5.92
790,0.26,0.92,0.21,-2.87,-17.40,-6.41
800,0.27,0.92,0.22,-3.17,-17.33,-6.29
810,0.28,0.92,0.22,-3.30,-17.76,-6.29
820,0.28,0.92,0.23,-3.17,-18.31,-6.10
830,0.29,0.91,0.23,-2.99,-19.04,-6.04
840,0.29,0.91,0.24,-2.99,-20.81,-6.29
850,0.29,0.92,0.24,-2.75,-21.61,-6.47
860,0.30,0.92,0.25,-2.75,-22.34,-6.35
870,0.30,0.92,0.25,-2.56,-23.01,-6.16
880,0.29,0.92,0.26,-2.26,-23.86,-5.98
890,0.27,0.92,0.27,-1.89,-24.72,-5.74
