timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.42,0.84,0.24,-5.49,-24.35,-5.25
10,0.40,0.85,0.24,-5.13,-24.29,-5.19
20,0.40,0.85,0.25,-4.82,-23.99,-5.00
30,0.40,0.85,0.25,-4.58,-23.19,-4.76
40,0.39,0.86,0.25,-4.39,-22.58,-4.21
50,0.39,0.87,0.25,-3.72,-20.63,-3.17
60,0.38,0.88,0.24,-3.48,-19.47,-2.69
70,0.37,0.89,0.24,-3.23,-18.68,-2.44
80,0.38,0.90,0.24,-2.99,-17.21,-2.26
90,0.39,0.91,0.24,-2.81,-15.99,-2.01
100,0.39,0.91,0.24,-2.26,-15.20,-0.73
110,0.39,0.92,0.24,-2.08,-14.95,0.06
120,0.38,0.92,0.24,-2.01,-14.65,1.28
130,0.38,0.92,0.25,-1.65,-13.85,2.69
140,0.37,0.92,0.25,-1.53,-12.63,5.43
160,0.36,0.92,0.25,-1.22,-8.97,8.00
170,0.35,0.91,0.25,-1.22,-7.87,9.34
180,0.34,0.91,0.25,-0.98,-7.14,10.68
190,0.33,0.90,0.24,-0.92,-5.31,13.18
200,0.32,0.90,0.23,-1.10,-4.52,14.34
210,0.32,0.89,0.22,-1.22,-3.36,15.26
220,0.31,0.89,0.22,-1.40,-2.62,16.11
230,0.31,0.89,0.21,-1.71,-1.77,16.66
240,0.30,0.89,0.20,-1.77,0.55,17.03
250,0.29,0.88,0.20,-1.59,1.77,16.85
260,0.29,0.87,0.20,-1.40,3.17,16.85
270,0.30,0.86,0.21,-0.85,3.91,16.85
280,0.30,0.86,0.21,-0.79,4.21,16.78
290,0.30,0.86,0.21,0.06,4.09,16.17
300,0.28,0.85,0.22,0.67,4.39,15.62
310,0.27,0.85,0.22,1.16,5.07,15.08
320,0.28,0.85,0.23,1.71,6.47,14.04
330,0.29,0.85,0.23,1.71,8.12,12.88
340,0.30,0.85,0.24,1.59,9.40,10.93
350,0.32,0.86,0.25,1.77,9.58,10.25
360,0.32,0.86,0.25,2.08,9.77,9.89
370,0.32,0.85,0.25,2.38,10.25,9.40
380,0.33,0.85,0.26,2.50,11.17,9.28
390,0.33,0.85,0.26,2.44,12.76,9.64
400,0.34,0.85,0.27,2.50,13.06,9.89
410,0.34,0.85,0.27,2.75,13.43,10.13
420,0.33,0.85,0.26,2.87,13.85,10.44
430,0.33,0.85,0.26,2.81,14.53,10.86
440,0.34,0.86,0.25,2.08,16.24,11.84
450,0.34,0.86,0.25,2.14,16.85,12.08
460,0.34,0.86,0.24,2.14,17.33,12.33
470,0.34,0.86,0.23,1.89,17.70,12.33
480,0.34,0.87,0.23,1.89,18.25,12.27
490,0.34,0.87,0.22,2.50,20.02,11.60
500,0.34,0.88,0.22,2.56,20.63,10.74
510,0.34,0.88,0.21,2.87,21.18,9.83
520,0.33,0.88,0.21,3.30,21.30,8.97
530,0.33,0.89,0.21,3.42,21.06,6.96
550,0.32,0.88,0.21,4.39,19.90,5.49
560,0.32,0.88,0.21,4.64,19.84,5.25
570,0.32,0.88,0.21,4.82,19.96,5.19
580,0.31,0.88,0.21,4.70,20.87,5.43
590,0.32,0.89,0.20,4.21,21.12,5.49
600,0.32,0.90,0.19,3.85,21.00,5.74
610,0.32,0.90,0.18,3.23,20.57,5.62
620,0.31,0.90,0.17,2.44,20.26,5.55
630,0.30,0.91,0.16,1.34,21.18,4.52
640,0.30,0.92,0.14,0.85,21.97,3.91
650,0.31,0.93,0.14,0.49,22.16,3.17
660,0.32,0.93,0.14,0.31,21.85,2.26
670,0.32,0.94,0.13,0.24,21.00,1.46
680,0.32,0.95,0.13,0.55,19.47,0.49
690,0.31,0.95,0.14,0.79,19.17,-0.24
700,0.32,0.95,0.14,0.98,18.98,-0.61
710,0.32,0.95,0.14,1.28,18.74,-0.67
720,0.32,0.95,0.15,1.65,18.31,-0.49
730,0.33,0.94,0.15,1.83,17.58,0.73
740,0.32,0.96,0.15,1.71,16.91,1.65
750,0.33,0.96,0.15,1.83,16.36,2.75
760,0.35,0.96,0.15,1.83,15.69,3.85
770,0.35,0.96,0.16,1.77,14.34,5.25
780,0.36,0.96,0.16,1.10,10.80,7.81
790,0.35,0.96,0.15,0.61,9.34,9.03
800,0.33,0.96,0.15,0.12,8.54,9.58
810,0.34,0.95,0.15,-0.37,8.48,10.01
820,0.35,0.94,0.15,-1.22,8.42,10.68
830,0.35,0.94,0.15,-2.14,6.29,11.84
840,0.33,0.93,0.15,-2.32,5.07,12.51
850,0.31,0.93,0.14,-2.38,4.21,12.94
860,0.29,0.93,0.14,-2.14,4.15,13.00
870,0.28,0.93,0.14,-2.14,4.58,12.94
880,0.29,0.93,0.14,-1.71,4.70,12.39
890,0.30,0.94,0.14,-1.28,3.66,12.33
900,0.30,0.94,0.14,-1.04,2.08,12.51
910,0.29,0.94,0.14,-0.92,0.43,12.76
920,0.27,0.94,0.13,-0.67,-1.34,12.45
940,0.26,0.92,0.14,-0.31,-2.93,11.35
950,0.26,0.93,0.13,-0.55,-3.30,10.68
960,0.27,0.92,0.13,-0.55,-3.60,9.64
970,0.28,0.92,0.13,-0.73,-4.58,7.69
980,0.28,0.92,0.12,-1.10,-4.94,6.96
990,0.28,0.92,0.12,-1.28,-5.25,6.53
1000,0.28,0.91,0.12,-1.40,-5.55,6.04
1010,0.28,0.91,0.12,-1.16,-6.04,5.86
1020,0.29,0.91,0.12,-1.04,-7.02,6.04
1030,0.28,0.91,0.13,-0.85,-7.45,6.23
1040,0.26,0.92,0.13,-0.67,-7.51,6.53
1050,0.25,0.92,0.13,-0.61,-7.20,6.71
1060,0.26,0.92,0.12,-0.49,-6.53,6.53
1070,0.26,0.92,0.13,-1.04,-6.71,6.59
1080,0.25,0.93,0.13,-1.28,-7.08,6.59
1090,0.24,0.93,0.13,-1.71,-7.51,6.77
1100,0.24,0.93,0.13,-1.83,-7.87,6.96
1110,0.23,0.93,0.13,-2.14,-7.63,7.08
1120,0.23,0.93,0.12,-3.36,-6.41,7.14
1130,0.21,0.94,0.11,-3.78,-5.31,7.02
1140,0.21,0.93,0.11,-4.15,-4.64,6.84
1150,0.20,0.93,0.12,-4.52,-3.78,6.65
