timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.14,0.97,-0.11,-0.49,-67.14,-6.84
10,0.12,0.97,-0.12,-0.24,-70.56,-5.86
20,0.12,0.97,-0.12,-0.06,-70.56,-5.80
30,0.12,0.97,-0.11,0.49,-69.76,-5.92
40,0.10,0.97,-0.11,1.04,-68.48,-5.86
50,0.09,0.98,-0.09,1.46,-66.89,-6.23
70,0.13,1.01,-0.07,1.46,-59.63,-7.51
80,0.12,1.02,-0.07,1.40,-58.41,-8.73
90,0.12,1.02,-0.08,1.40,-57.07,-9.95
100,0.11,1.02,-0.08,1.16,-54.50,-13.18
110,0.10,1.00,-0.04,1.59,-52.92,-14.59
120,0.11,1.00,-0.01,1.89,-51.15,-15.75
130,0.12,1.00,0.01,2.08,-49.74,-16.30
140,0.14,1.00,0.03,1.89,-49.62,-16.36
150,0.14,1.00,0.03,1.83,-52.86,-15.26
160,0.17,0.99,0.03,1.59,-55.54,-14.53
170,0.17,0.98,0.03,0.92,-58.96,-13.85
180,0.17,0.96,0.03,0.06,-62.19,-13.49
190,0.18,0.95,0.04,-1.04,-65.12,-13.79
200,0.20,0.94,0.05,-3.60,-71.84,-15.56
210,0.23,0.92,0.07,-4.27,-75.32,-17.03
220,0.23,0.91,0.07,-4.82,-78.43,-18.74
230,0.23,0.91,0.06,-5.25,-80.63,-20.26
240,0.24,0.90,0.06,-5.43,-81.67,-21.55
250,0.24,0.90,0.06,-6.04,-81.36,-23.74
260,0.24,0.90,0.05,-6.47,-79.83,-24.90
270,0.24,0.91,0.05,-6.90,-77.88,-26.06
280,0.25,0.91,0.06,-7.32,-76.17,-27.04
290,0.28,0.91,0.06,-7.51,-75.20,-27.34
300,0.29,0.92,0.06,-7.81,-74.95,-26.79
310,0.30,0.92,0.06,-7.81,-74.95,-26.73
320,0.30,0.92,0.05,-8.00,-74.95,-26.67
330,0.29,0.91,0.05,-8.00,-74.52,-26.31
340,0.28,0.91,0.05,-7.87,-73.43,-26.00
350,0.29,0.91,0.06,-7.02,-67.87,-25.27
360,0.30,0.91,0.07,-6.47,-65.00,-24.48
370,0.30,0.91,0.07,-5.74,-62.62,-23.68
380,0.29,0.92,0.08,-4.82,-60.79,-23.01
390,0.30,0.93,0.09,-4.09,-58.96,-22.16
400,0.31,0.94,0.10,-1.95,-57.25,-20.32
410,0.32,0.95,0.10,-1.22,-57.13,-19.53
420,0.31,0.96,0.11,-0.92,-57.92,-18.80
430,0.30,0.96,0.11,-0.43,-58.96,-18.31
440,0.29,0.97,0.11,0.00,-59.51,-17.76
460,0.30,0.98,0.13,0.43,-57.92,-16.60
470,0.30,0.99,0.13,0.49,-56.70,-15.99
480,0.30,0.99,0.14,0.49,-55.42,-15.32
490,0.31,0.99,0.14,0.49,-52.61,-13.24
500,0.31,0.99,0.15,0.00,-50.96,-12.02
510,0.32,0.98,0.16,-0.31,-48.95,-10.68
520,0.33,0.98,0.16,-0.98,-47.61,-9.16
530,0.33,0.98,0.16,-1.71,-46.94,-7.39
540,0.32,0.97,0.15,-2.93,-45.23,-4.88
550,0.31,0.96,0.15,-3.78,-44.25,-3.72
560,0.30,0.96,0.15,-4.33,-43.21,-1.95
570,0.29,0.96,0.15,-4.64,-42.05,-0.55
580,0.28,0.95,0.15,-5.13,-40.59,0.24
590,0.27,0.95,0.15,-5.31,-37.41,2.08
600,0.26,0.94,0.15,-5.43,-36.25,2.99
610,0.25,0.94,0.15,-5.37,-35.28,3.42
620,0.26,0.93,0.15,-5.13,-34.24,3.85
630,0.25,0.93,0.15,-4.82,-33.33,4.39
640,0.24,0.93,0.14,-4.33,-31.19,5.07
650,0.23,0.92,0.15,-4.27,-30.52,5.25
660,0.22,0.91,0.15,-4.09,-29.91,5.74
670,0.22,0.91,0.16,-4.03,-29.66,5.98
680,0.23,0.90,0.17,-3.91,-29.36,6.29
690,0.22,0.90,0.17,-3.60,-29.42,6.71
700,0.19,0.89,0.18,-3.42,-28.93,6.41
710,0.19,0.89,0.18,-3.17,-27.77,5.86
720,0.18,0.89,0.18,-3.30,-26.43,5.37
730,0.17,0.89,0.18,-3.36,-24.72,4.82
740,0.18,0.89,0.18,-3.48,-20.57,3.36
750,0.18,0.88,0.18,-3.97,-18.80,2.69
760,0.19,0.88,0.18,-4.33,-17.52,2.32
770,0.19,0.88,0.18,-4.88,-16.24,1.95
780,0.20,0.89,0.18,-5.74,-15.08,1.59
790,0.21,0.90,0.17,-7.14,-13.49,1.28
800,0.21,0.90,0.17,-7.51,-12.57,1.40
810,0.22,0.91,0.17,-7.63,-11.96,1.77
820,0.23,0.91,0.17,-7.75,-11.47,2.08
830,0.22,0.91,0.17,-7.69,-11.29,3.17
850,0.22,0.92,0.18,-6.77,-8.42,4.27
860,0.22,0.92,0.18,-6.53,-7.08,4.58
870,0.23,0.93,0.17,-6.29,-5.98,4.82
880,0.23,0.93,0.16,-6.23,-4.82,4.88
890,0.22,0.92,0.17,-6.16,-3.97,4.52
900,0.22,0.92,0.18,-6.04,-3.11,4.39
910,0.21,0.92,0.18,-5.74,-1.83,4.09
920,0.21,0.92,0.18,-5.31,-0.12,3.85
930,0.21,0.92,0.17,-4.70,2.87,3.54
940,0.20,0.94,0.16,-4.64,4.15,3.23
950,0.22,0.94,0.16,-4.94,5.25,2.69
960,0.23,0.95,0.16,-5.37,5.74,2.38
970,0.23,0.96,0.16,-5.68,4.94,1.77
980,0.22,0.97,0.16,-6.71,3.05,-0.98
990,0.20,0.98,0.13,-6.84,3.11,-2.38
1000,0.18,0.98,0.11,-7.14,3.97,-3.05
1010,0.17,0.98,0.09,-7.69,5.62,-3.23
1020,0.18,0.98,0.08,-8.48,7.45,-2.62
1030,0.18,0.98,0.07,-9.64,10.86,0.98
1040,0.19,0.96,0.07,-9.64,11.72,3.30
1050,0.18,0.97,0.06,-9.46,11.72,5.74
1060,0.16,0.97,0.06,-8.85,12.39,7.32
1070,0.15,0.97,0.04,-8.73,13.73,7.81
1080,0.15,0.98,0.01,-8.61,17.58,6.77
1090,0.15,0.98,-0.00,-8.73,19.35,5.62
1100,0.14,0.99,-0.02,-8.97,20.69,4.27
1110,0.15,1.00,-0.03,-8.61,22.03,2.81
1120,0.16,1.00,-0.04,-8.18,22.64,1.77
1130,0.18,1.01,-0.04,-6.35,21.18,0.98
1140,0.18,1.01,-0.03,-5.43,19.53,1.16
1150,0.18,1.01,-0.03,-4.46,17.52,1.34
