timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.23,0.97,0.12,1.04,-40.28,-4.70
10,0.22,0.95,0.12,0.98,-38.45,-3.78
20,0.21,0.94,0.12,0.98,-36.68,-2.87
30,0.20,0.93,0.13,0.61,-34.36,-2.26
40,0.20,0.92,0.14,0.67,-31.68,-2.01
50,0.21,0.90,0.16,0.49,-27.77,-1.22
60,0.21,0.88,0.17,0.49,-26.98,-0.73
70,0.21,0.88,0.18,0.43,-26.25,-0.61
80,0.20,0.87,0.17,0.06,-25.45,-0.55
90,0.19,0.86,0.16,-0.24,-24.29,-0.37
100,0.19,0.86,0.16,-1.46,-21.48,-1.10
110,0.19,0.86,0.17,-2.01,-20.08,-2.01
120,0.20,0.86,0.17,-2.69,-18.55,-3.23
130,0.21,0.87,0.16,-3.17,-17.09,-4.27
140,0.20,0.88,0.16,-3.72,-15.81,-5.19
150,0.20,0.93,0.14,-4.46,-12.39,-7.93
160,0.22,0.92,0.13,-4.39,-11.05,-9.03
170,0.23,0.91,0.14,-4.15,-10.13,-9.52
180,0.24,0.92,0.14,-4.27,-9.46,-9.40
190,0.24,0.94,0.15,-4.27,-9.34,-9.46
200,0.23,0.98,0.14,-3.23,-8.73,-8.91
210,0.23,0.99,0.14,-2.38,-8.18,-8.67
220,0.24,0.99,0.14,-1.40,-7.63,-8.67
230,0.25,0.99,0.15,-0.61,-7.14,-8.48
240,0.27,0.99,0.17,0.00,-7.14,-8.00
250,0.26,0.98,0.18,1.46,-8.48,-5.98
260,0.24,0.99,0.18,1.95,-8.73,-5.31
270,0.22,0.99,0.18,2.62,-7.75,-4.94
280,0.21,0.98,0.18,3.42,-6.04,-4.76
290,0.22,0.98,0.18,3.60,-3.97,-4.27
300,0.23,0.98,0.18,3.72,0.49,-4.27
310,0.24,0.98,0.19,3.91,1.77,-3.97
320,0.25,0.97,0.19,3.97,2.81,-3.72
330,0.25,0.97,0.18,3.78,3.72,-3.66
340,0.24,0.97,0.17,3.48,4.58,-4.64
360,0.26,0.96,0.13,2.69,8.06,-5.00
370,0.26,0.96,0.12,2.26,8.73,-4.52
380,0.26,0.95,0.12,2.01,8.79,-3.66
390,0.25,0.94,0.11,2.01,8.42,-1.77
400,0.22,0.93,0.10,3.23,9.40,-1.04
410,0.21,0.93,0.09,3.54,10.44,-0.49
420,0.21,0.93,0.08,3.66,11.35,-0.12
430,0.21,0.94,0.07,3.60,11.41,0.06
440,0.22,0.93,0.06,3.30,8.97,1.10
450,0.21,0.93,0.05,3.23,7.20,1.77
460,0.18,0.94,0.04,3.36,5.68,2.14
470,0.17,0.94,0.02,3.48,5.55,2.38
480,0.16,0.94,0.01,3.05,6.29,2.44
490,0.16,0.95,0.00,1.40,9.95,1.28
500,0.19,0.95,0.00,0.61,11.72,0.55
510,0.21,0.95,0.00,-0.18,12.21,0.00
520,0.21,0.96,-0.00,-1.16,11.66,0.06
530,0.22,0.96,-0.00,-2.01,10.93,-0.12
540,0.22,0.96,-0.02,-3.17,9.89,-0.67
550,0.21,0.96,-0.03,-3.17,10.38,-1.10
560,0.21,0.97,-0.05,-3.54,11.60,-1.71
570,0.21,0.98,-0.06,-3.91,13.37,-2.38
580,0.21,0.99,-0.08,-4.33,15.50,-3.05
590,0.26,1.01,-0.09,-5.07,18.68,-3.54
600,0.27,1.01,-0.08,-5.13,18.74,-2.87
610,0.29,1.01,-0.07,-5.00,17.70,-1.71
620,0.29,1.01,-0.06,-4.52,15.81,-0.37
630,0.29,1.01,-0.05,-3.36,13.79,1.04
640,0.28,0.99,-0.03,-0.85,10.68,3.54
650,0.28,0.98,-0.03,0.43,9.95,4.39
660,0.27,0.97,-0.02,1.28,9.09,5.25
670,0.27,0.97,-0.02,1.65,8.30,5.86
680,0.26,0.97,-0.01,2.01,7.87,6.16
690,0.23,0.97,-0.01,2.14,7.08,6.90
700,0.23,0.96,-0.01,2.14,7.75,6.71
710,0.23,0.95,0.00,1.89,8.24,6.53
720,0.22,0.95,0.00,1.34,8.36,6.77
730,0.22,0.94,-0.00,0.85,8.85,6.10
750,0.22,0.94,-0.04,-1.53,10.99,5.80
760,0.23,0.94,-0.05,-2.56,11.35,5.92
770,0.22,0.94,-0.05,-3.60,11.29,5.92
780,0.24,0.94,-0.05,-4.46,9.70,5.80
790,0.23,0.94,-0.04,-4.76,8.06,5.80
800,0.22,0.93,-0.04,-4.46,7.02,5.62
810,0.21,0.92,-0.04,-3.78,6.47,5.07
820,0.20,0.92,-0.05,-2.62,6.29,4.82
830,0.18,0.92,-0.06,-0.37,7.69,3.60
840,0.17,0.91,-0.06,0.67,8.67,2.62
850,0.18,0.91,-0.06,2.01,9.70,2.08
860,0.19,0.91,-0.06,2.93,9.95,1.59
870,0.21,0.91,-0.05,3.85,9.64,1.04
880,0.22,0.91,-0.04,6.41,7.26,0.06
890,0.23,0.90,-0.01,7.39,5.74,-0.31
900,0.23,0.89,0.01,8.42,4.33,-0.73
910,0.23,0.90,0.01,9.52,2.81,-1.22
920,0.21,0.90,0.00,10.25,1.53,-1.46
930,0.20,0.94,0.00,10.56,0.06,-2.50
940,0.19,0.91,0.01,10.19,-0.18,-3.30
950,0.20,0.91,0.02,9.95,-0.49,-4.15
960,0.19,0.93,0.02,9.22,-0.79,-5.07
970,0.20,0.94,0.02,7.93,-0.55,-6.10
980,0.20,0.95,0.00,5.25,0.00,-8.24
990,0.23,0.96,-0.01,3.11,0.18,-9.16
1000,0.24,0.97,-0.01,1.10,-0.12,-9.77
1010,0.25,0.97,-0.01,-0.79,-1.22,-9.77
1020,0.26,0.97,0.00,-2.20,-2.50,-9.09
1030,0.30,0.97,0.02,-3.97,-5.49,-7.93
1040,0.30,0.97,0.02,-4.39,-7.51,-6.96
1050,0.30,0.97,0.03,-4.39,-9.46,-6.35
1060,0.30,0.96,0.03,-4.27,-10.86,-6.04
1070,0.30,0.96,0.03,-4.15,-11.90,-5.49
1080,0.31,0.96,0.05,-3.85,-13.79,-5.19
1090,0.31,0.97,0.06,-3.60,-15.26,-5.13
1100,0.32,0.97,0.06,-3.11,-17.09,-5.07
1110,0.32,0.98,0.07,-2.81,-19.04,-5.19
1120,0.32,0.98,0.07,-2.81,-21.18,-6.35
1140,0.34,0.97,0.10,-2.99,-26.25,-8.73
1150,0.34,0.96,0.12,-3.23,-27.59,-9.64
