timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.19,0.67,0.60,-3.60,0.31,21.12
10,0.20,0.66,0.59,-3.48,4.09,20.51
20,0.23,0.65,0.58,-3.30,8.91,17.94
30,0.24,0.65,0.58,-2.62,9.58,16.42
40,0.24,0.64,0.58,-1.77,9.34,14.53
50,0.24,0.65,0.59,-0.92,9.09,13.12
60,0.24,0.65,0.59,-0.12,8.54,11.96
70,0.24,0.63,0.59,1.95,8.36,9.22
80,0.24,0.63,0.59,2.75,8.12,7.93
90,0.23,0.62,0.59,3.42,8.12,7.14
100,0.23,0.61,0.59,4.27,8.73,6.90
110,0.23,0.61,0.61,4.76,9.64,6.16
130,0.22,0.62,0.62,4.70,11.60,5.31
140,0.23,0.63,0.63,4.09,11.72,4.94
150,0.23,0.64,0.63,3.60,11.60,4.46
160,0.25,0.65,0.63,3.05,8.73,3.11
170,0.26,0.67,0.63,1.77,5.80,2.08
180,0.27,0.67,0.64,0.92,2.50,1.22
190,0.26,0.68,0.64,0.06,-0.92,0.31
200,0.26,0.69,0.64,-0.55,-3.36,-0.61
210,0.26,0.69,0.65,-1.95,-5.86,-2.50
220,0.27,0.71,0.66,-2.87,-6.47,-3.54
230,0.26,0.72,0.66,-3.78,-6.65,-4.39
240,0.26,0.73,0.66,-4.58,-5.98,-4.94
250,0.27,0.74,0.67,-4.88,-4.58,-5.37
260,0.28,0.74,0.68,-5.43,-2.26,-6.59
270,0.29,0.74,0.69,-5.43,-1.22,-7.14
280,0.29,0.74,0.70,-5.43,0.00,-7.39
290,0.30,0.74,0.70,-5.25,0.73,-7.39
300,0.30,0.73,0.71,-4.76,1.59,-7.26
310,0.30,0.73,0.71,-3.66,2.81,-6.16
320,0.29,0.73,0.71,-3.11,3.23,-5.37
330,0.29,0.73,0.71,-2.44,3.36,-4.88
340,0.28,0.72,0.71,-2.26,2.99,-3.72
350,0.27,0.72,0.71,-1.77,2.44,-2.26
360,0.28,0.69,0.71,-1.34,1.59,0.61
370,0.26,0.68,0.71,-1.83,0.43,1.71
380,0.25,0.67,0.71,-2.20,-0.55,2.56
390,0.26,0.65,0.70,-2.87,-1.59,2.99
400,0.26,0.64,0.70,-3.30,-2.87,2.93
410,0.24,0.61,0.68,-4.27,-5.68,2.08
420,0.24,0.61,0.67,-4.76,-6.59,1.34
430,0.23,0.61,0.67,-5.31,-6.77,0.49
440,0.22,0.61,0.66,-5.80,-6.59,-0.61
450,0.22,0.61,0.65,-5.74,-5.68,-1.65
460,0.23,0.62,0.64,-5.62,-3.72,-3.30
470,0.24,0.63,0.63,-5.07,-3.30,-3.91
480,0.23,0.63,0.64,-4.39,-3.72,-4.27
490,0.22,0.64,0.64,-3.36,-3.97,-4.52
500,0.21,0.65,0.65,-1.89,-3.60,-4.70
520,0.22,0.72,0.66,3.05,-3.42,-4.88
530,0.23,0.73,0.66,5.00,-4.39,-4.82
540,0.23,0.74,0.67,6.84,-5.92,-4.46
550,0.23,0.74,0.67,8.36,-9.64,-3.48
560,0.20,0.75,0.68,10.44,-11.11,-2.93
570,0.18,0.76,0.67,11.29,-11.47,-2.32
580,0.16,0.78,0.67,12.02,-10.56,-1.59
590,0.15,0.81,0.68,12.70,-8.73,-0.61
600,0.16,0.84,0.70,15.08,-5.07,2.81
610,0.18,0.91,0.72,16.78,-3.97,5.07
620,0.20,0.94,0.71,18.37,-3.66,7.14
630,0.21,0.97,0.71,19.53,-5.31,8.12
640,0.20,1.01,0.70,20.32,-9.89,8.54
650,0.18,1.06,0.69,23.50,-24.41,10.80
660,0.11,1.18,0.69,25.94,-30.03,11.60
670,0.11,1.24,0.69,28.75,-33.81,11.54
680,0.10,1.32,0.69,31.25,-37.90,10.74
690,0.07,1.39,0.70,34.97,-41.99,10.68
700,0.04,1.43,0.67,46.75,-45.90,14.95
710,-0.02,1.50,0.64,50.72,-47.18,17.70
720,-0.04,1.57,0.59,52.12,-48.52,19.23
730,-0.10,1.66,0.52,51.27,-51.09,18.37
740,-0.16,1.74,0.41,49.07,-55.60,14.71
750,-0.23,1.96,0.02,36.80,-64.09,-1.22
760,-0.28,2.05,-0.19,25.57,-72.51,-14.65
770,-0.33,2.29,-0.39,10.68,-79.28,-29.66
780,-0.32,2.55,-0.54,0.67,-78.12,-40.83
790,-0.23,2.53,-0.65,12.33,-72.02,-46.45
800,-0.14,2.35,-0.71,67.20,-73.85,-39.49
810,-0.15,2.04,-0.71,105.22,-82.58,-29.66
820,-0.23,1.62,-0.71,140.69,-96.19,-20.75
830,-0.35,1.19,-0.62,170.90,-113.95,-17.82
840,-0.47,0.84,-0.39,194.89,-131.23,-39.00
850,-0.69,0.19,0.15,259.03,-161.56,-53.77
860,-0.74,-0.20,0.32,318.05,-180.85,-69.70
870,-0.80,-0.65,0.47,396.67,-193.60,-79.59
880,-0.93,-1.74,0.44,494.63,-186.58,-88.50
890,-1.09,-2.61,0.53,569.09,-89.29,-85.45
910,2.21,-4.00,0.27,417.05,50.84,-54.02
920,1.63,-4.00,0.80,214.84,71.66,-165.41
