timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.19,0.59,0.58,4.03,7.87,5.49
10,0.20,0.60,0.58,4.21,8.42,4.52
20,0.21,0.61,0.59,4.52,8.42,3.36
30,0.24,0.62,0.60,4.82,7.32,1.83
40,0.25,0.62,0.63,4.76,1.83,-0.98
50,0.23,0.62,0.64,4.21,-1.65,-2.08
60,0.21,0.63,0.65,3.11,-4.33,-3.11
70,0.19,0.64,0.65,2.26,-5.07,-3.85
80,0.18,0.64,0.65,1.22,-5.00,-4.33
90,0.18,0.67,0.65,-1.77,-2.75,-5.19
100,0.20,0.68,0.66,-3.23,-1.22,-5.62
110,0.22,0.69,0.67,-4.46,-0.12,-6.35
120,0.23,0.69,0.68,-5.19,0.67,-7.02
130,0.23,0.69,0.70,-5.92,0.37,-7.45
140,0.23,0.71,0.73,-6.96,-0.31,-8.48
150,0.24,0.72,0.73,-7.20,-0.61,-8.73
160,0.24,0.73,0.73,-6.96,-1.10,-9.09
170,0.23,0.74,0.72,-6.53,-1.34,-9.28
180,0.23,0.75,0.72,-5.98,-0.79,-9.34
190,0.22,0.76,0.73,-4.64,1.65,-8.97
200,0.21,0.74,0.73,-3.72,3.23,-7.81
210,0.22,0.72,0.74,-2.93,4.94,-6.23
220,0.23,0.71,0.74,-2.20,5.92,-5.07
230,0.23,0.71,0.74,-1.65,5.80,-1.04
250,0.18,0.70,0.74,0.24,3.78,3.54
260,0.18,0.70,0.74,1.22,3.17,5.49
270,0.17,0.70,0.74,2.20,1.95,7.08
280,0.17,0.69,0.74,2.87,-1.22,8.91
290,0.17,0.67,0.74,3.97,-2.99,8.97
300,0.16,0.66,0.73,3.91,-4.39,8.79
310,0.15,0.64,0.73,3.78,-5.19,8.18
320,0.14,0.63,0.72,3.72,-5.00,7.45
330,0.13,0.63,0.71,2.56,-2.38,6.04
340,0.14,0.63,0.69,1.95,-0.61,5.19
350,0.15,0.64,0.68,1.65,0.98,4.46
360,0.16,0.64,0.67,1.53,2.01,3.78
370,0.15,0.66,0.67,1.71,2.81,3.48
380,0.14,0.67,0.66,3.30,4.03,3.85
390,0.14,0.70,0.65,4.70,4.58,4.64
400,0.14,0.73,0.65,6.47,4.33,5.13
410,0.13,0.76,0.65,8.42,2.75,5.68
420,0.11,0.79,0.64,11.17,0.92,6.23
430,0.09,0.82,0.63,16.05,-1.77,7.87
440,0.07,0.91,0.64,18.37,-3.66,8.18
450,0.05,0.94,0.64,21.97,-6.10,9.70
460,0.01,0.99,0.66,25.15,-8.91,11.29
470,-0.03,1.06,0.69,27.04,-11.35,12.51
480,-0.10,1.34,0.65,25.57,-12.82,14.47
490,-0.11,1.53,0.58,23.68,-13.06,15.50
500,-0.12,1.73,0.48,20.81,-15.08,15.81
510,-0.19,1.92,0.39,18.37,-19.41,15.44
520,-0.22,2.03,0.26,15.26,-25.45,13.79
530,-0.37,2.34,-0.10,-4.21,-40.22,7.69
540,-0.42,2.55,-0.26,-14.47,-46.81,4.21
550,-0.45,2.86,-0.38,-22.71,-49.44,-1.83
560,-0.42,3.22,-0.46,-17.76,-48.22,-11.41
570,-0.28,3.14,-0.57,11.90,-44.68,-17.88
580,-0.12,2.44,-0.74,101.44,-65.12,-12.21
590,-0.13,2.09,-0.74,134.34,-87.59,-3.30
