timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.31,0.66,0.58,2.26,1.53,7.69
10,0.31,0.65,0.58,3.42,2.93,7.20
20,0.31,0.64,0.59,4.21,4.27,6.35
30,0.33,0.62,0.61,5.37,6.35,4.94
40,0.35,0.61,0.62,5.43,6.77,4.33
50,0.36,0.61,0.64,5.43,6.53,3.72
60,0.36,0.60,0.65,5.19,5.68,3.48
70,0.36,0.59,0.65,5.07,4.21,3.54
80,0.34,0.58,0.67,4.15,2.26,4.94
90,0.33,0.58,0.67,3.30,1.40,5.62
100,0.32,0.58,0.67,2.26,0.98,5.86
110,0.30,0.60,0.66,0.73,0.79,5.98
120,0.29,0.62,0.65,-0.79,1.10,5.31
140,0.29,0.67,0.64,-4.33,3.60,2.99
150,0.30,0.69,0.64,-5.07,4.33,1.22
160,0.31,0.70,0.65,-5.37,5.25,-1.10
170,0.32,0.70,0.66,-5.25,5.86,-4.94
180,0.33,0.69,0.68,-4.82,6.47,-5.80
190,0.33,0.69,0.69,-4.82,6.65,-6.29
200,0.33,0.69,0.68,-4.39,6.96,-6.23
210,0.32,0.70,0.68,-3.97,7.57,-5.55
220,0.31,0.71,0.68,-2.99,8.12,-2.93
230,0.33,0.74,0.68,-2.26,8.48,-0.55
240,0.34,0.75,0.68,-1.46,7.93,1.89
250,0.34,0.75,0.68,-0.49,6.29,3.91
260,0.34,0.75,0.68,0.37,3.91,5.86
270,0.33,0.74,0.68,1.65,-1.46,8.36
280,0.30,0.74,0.67,2.32,-3.54,9.16
290,0.29,0.73,0.66,2.69,-4.46,9.52
300,0.27,0.73,0.64,2.75,-4.76,9.46
310,0.26,0.74,0.63,2.56,-4.46,9.09
320,0.25,0.75,0.62,2.08,-2.81,8.85
330,0.25,0.80,0.63,2.20,-2.01,9.03
340,0.24,0.84,0.65,2.99,-1.95,9.40
350,0.24,0.88,0.68,3.54,-3.30,9.70
360,0.23,0.95,0.71,4.39,-5.86,10.07
370,0.24,1.13,0.72,4.46,-15.50,10.99
380,0.23,1.23,0.70,4.76,-21.91,11.11
390,0.21,1.32,0.68,5.19,-28.63,11.66
400,0.18,1.40,0.68,5.98,-35.46,12.88
410,0.15,1.47,0.67,8.06,-42.24,14.77
420,0.10,1.58,0.61,15.26,-56.52,18.31
430,0.09,1.62,0.58,19.65,-63.60,19.47
440,0.06,1.67,0.53,23.93,-70.98,20.51
450,0.01,1.70,0.46,28.93,-78.49,21.48
460,-0.04,1.66,0.37,36.13,-82.09,22.40
470,-0.06,1.79,0.21,45.47,-78.43,20.81
480,0.01,1.83,0.17,55.30,-77.03,19.10
490,0.05,1.75,0.14,69.76,-80.87,18.55
500,0.05,1.66,0.15,85.88,-87.65,21.91
510,0.06,1.55,0.13,101.38,-93.63,43.21
530,0.07,1.18,0.17,129.94,-112.06,34.73
540,0.04,1.07,0.19,138.55,-119.32,31.68
550,0.01,0.94,0.23,148.07,-126.34,26.61
560,-0.05,0.83,0.26,155.64,-141.24,10.38
570,-0.19,0.59,0.31,171.51,-147.34,1.22
580,-0.27,0.45,0.31,180.42,-152.59,-7.02
590,-0.35,0.28,0.30,189.45,-157.35,-15.44
600,-0.41,0.09,0.29,198.79,-161.32,-23.50
610,-0.45,-0.12,0.32,224.85,-153.26,-35.58
620,-0.52,-0.66,0.39,234.38,-137.08,-40.41
630,-0.54,-0.95,0.46,246.58,-113.53,-49.32
640,-0.55,-1.37,0.50,252.69,-82.89,-66.04
650,-0.56,-1.45,0.55,243.23,-46.94,-77.64
660,-0.49,-1.86,0.62,225.40,37.48,-117.68
670,-0.04,-2.38,0.74,197.69,89.72,-127.38
680,0.27,-2.52,0.78,167.11,136.17,-109.13
690,0.60,-2.43,0.93,120.67,168.15,-110.78
700,0.87,-2.01,1.06,67.38,181.70,-117.68
710,1.09,-1.49,1.11,11.90,154.91,-90.58
720,0.98,-1.02,0.98,5.68,128.05,-54.26
730,0.81,-1.00,0.93,-1.65,100.71,-14.95
740,0.56,-0.91,0.91,-14.89,77.58,27.47
750,0.39,-0.79,0.90,-29.85,65.19,65.67
760,0.29,-0.72,0.92,-46.08,68.36,105.77
770,0.21,-0.69,0.97,-52.80,71.11,113.10
780,0.22,-0.64,1.01,-59.08,69.46,114.20
790,0.24,-0.59,1.03,-63.42,62.50,108.40
800,0.23,-0.55,1.04,-67.50,50.05,98.57
810,0.08,-0.51,1.07,-73.97,25.88,86.85
820,0.06,-0.52,1.06,-76.05,23.44,81.73
830,0.05,-0.51,1.04,-78.49,27.04,77.21
840,0.03,-0.47,1.01,-81.60,33.75,73.97
850,0.05,-0.40,1.00,-85.14,40.89,71.84
860,0.13,-0.21,1.06,-88.87,52.25,71.17
870,0.17,-0.13,1.11,-88.32,53.22,71.84
880,0.18,-0.10,1.15,-85.82,49.44,72.39
890,0.13,-0.06,1.19,-83.13,43.21,73.30
900,0.05,-0.01,1.21,-80.93,36.74,72.75
920,0.00,0.12,1.13,-80.20,30.46,65.12
930,0.02,0.18,1.05,-80.26,30.70,61.16
940,0.03,0.28,0.98,-81.05,32.04,56.34
950,0.08,0.39,0.95,-81.73,36.93,46.75
960,0.17,0.44,0.93,-73.79,38.02,45.84
970,0.20,0.41,0.90,-69.27,36.80,44.37
980,0.20,0.41,0.91,-67.14,35.34,42.54
990,0.15,0.41,0.94,-66.22,34.42,40.53
1000,0.10,0.40,0.97,-67.87,34.42,35.16
1010,0.09,0.46,0.93,-69.89,38.02,31.56
1020,0.11,0.50,0.89,-71.53,42.66,27.34
1030,0.13,0.52,0.83,-71.72,46.14,23.13
1040,0.14,0.54,0.78,-71.66,48.16,19.59
1050,0.15,0.58,0.75,-72.08,49.56,12.08
1060,0.19,0.62,0.75,-71.23,48.77,9.03
1070,0.18,0.62,0.78,-70.68,46.94,6.47
1080,0.16,0.64,0.79,-70.43,44.86,3.91
1090,0.14,0.68,0.78,-70.07,43.46,0.61
1100,0.14,0.72,0.72,-66.65,43.58,-7.14
1110,0.09,0.74,0.68,-63.60,45.96,-10.62
1120,0.08,0.76,0.61,-61.71,49.80,-13.73
1130,0.10,0.79,0.57,-59.75,53.65,-15.75
1140,0.14,0.80,0.57,-57.80,56.82,-17.82
1150,0.21,0.79,0.59,-55.73,62.32,-21.24
