timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.26,0.82,0.81,13.73,11.66,-9.22
10,0.27,0.81,0.84,15.50,7.87,-9.52
20,0.27,0.80,0.87,16.66,4.21,-8.73
30,0.27,0.81,0.87,16.97,-1.34,-4.94
40,0.24,0.82,0.86,16.42,-2.38,-2.81
50,0.23,0.83,0.85,15.99,-1.71,-0.61
60,0.23,0.84,0.83,15.38,0.12,1.71
70,0.23,0.84,0.83,14.59,2.69,3.97
80,0.25,0.82,0.83,12.21,5.98,8.00
90,0.26,0.80,0.83,10.99,5.92,9.83
100,0.26,0.79,0.81,9.16,4.03,11.54
110,0.26,0.79,0.79,7.26,1.16,12.76
120,0.24,0.78,0.75,5.31,-2.20,13.79
130,0.20,0.76,0.67,1.46,-6.16,15.14
140,0.20,0.74,0.64,-0.31,-6.84,15.08
150,0.20,0.72,0.62,-1.83,-6.84,14.34
160,0.20,0.70,0.60,-3.11,-6.29,13.61
170,0.21,0.68,0.58,-3.97,-5.43,11.35
190,0.22,0.62,0.56,-4.70,-4.82,9.22
200,0.21,0.61,0.55,-4.58,-4.70,8.42
210,0.20,0.60,0.55,-4.27,-4.27,7.57
220,0.20,0.58,0.54,-3.54,-2.01,5.55
230,0.18,0.56,0.54,-2.26,-0.43,4.15
240,0.18,0.57,0.53,-1.65,1.04,2.50
250,0.18,0.57,0.53,-1.04,2.01,0.73
260,0.19,0.58,0.53,-0.31,3.11,-1.22
270,0.19,0.59,0.54,1.22,4.09,-4.46
280,0.20,0.62,0.55,1.59,3.36,-5.19
290,0.21,0.62,0.57,2.14,1.65,-5.86
300,0.20,0.62,0.58,2.62,-0.37,-6.10
310,0.20,0.62,0.60,2.75,-2.32,-6.10
320,0.20,0.63,0.62,1.83,-5.92,-5.98
330,0.18,0.64,0.66,1.16,-7.14,-5.86
340,0.15,0.66,0.68,0.31,-7.51,-5.62
350,0.15,0.69,0.68,-0.92,-6.53,-5.62
360,0.15,0.71,0.69,-2.08,-4.33,-6.10
370,0.17,0.73,0.70,-3.05,0.31,-8.36
380,0.20,0.74,0.71,-3.17,1.89,-9.83
390,0.20,0.74,0.73,-3.17,2.75,-11.17
400,0.20,0.74,0.75,-3.54,3.17,-12.02
410,0.19,0.75,0.75,-3.85,3.85,-12.02
420,0.18,0.79,0.75,-3.48,5.00,-10.31
430,0.17,0.82,0.73,-2.99,5.62,-8.73
440,0.17,0.84,0.72,-2.32,5.98,-7.02
450,0.18,0.87,0.72,-1.28,5.43,-5.43
460,0.19,0.89,0.72,0.12,3.78,-4.21
470,0.19,0.90,0.72,3.05,-2.87,-0.67
480,0.17,0.91,0.71,4.39,-6.23,1.34
490,0.15,0.92,0.70,5.68,-9.52,3.54
500,0.13,0.94,0.69,6.53,-12.51,5.68
510,0.13,0.96,0.68,7.81,-14.22,7.75
530,0.14,1.03,0.64,11.05,-20.02,12.51
540,0.11,1.08,0.62,12.39,-23.86,14.16
550,0.06,1.15,0.60,13.37,-26.73,15.56
560,-0.01,1.26,0.56,14.04,-27.28,15.44
580,-0.27,1.81,0.42,2.99,-19.47,5.31
590,-0.28,2.00,0.29,-3.42,-16.78,-3.78
600,-0.29,2.11,0.17,0.24,-17.82,-14.40
610,-0.24,2.13,0.08,28.44,-26.49,-25.76
620,-0.15,2.14,-0.15,37.96,-37.66,-25.33
630,-0.22,2.11,-0.23,50.23,-55.73,-24.23
640,-0.30,2.07,-0.29,63.84,-73.30,-22.95
650,-0.33,1.99,-0.33,78.61,-83.98,-22.77
660,-0.28,1.88,-0.39,115.91,-95.34,-24.78
670,-0.33,1.55,-0.46,137.57,-104.92,-23.99
680,-0.40,1.39,-0.42,159.97,-113.46,-23.56
690,-0.43,1.11,-0.34,189.58,-117.80,-27.59
700,-0.43,0.80,-0.22,222.47,-122.38,-35.77
710,-0.41,0.48,-0.06,295.41,-144.53,-49.93
720,-0.23,-0.15,0.19,336.49,-158.69,-53.71
730,-0.17,-0.54,0.20,381.47,-172.18,-59.39
740,-0.21,-1.17,0.11,427.12,-182.92,-68.48
750,-0.40,-1.92,0.03,458.25,-193.54,-83.74
760,-0.57,-2.70,0.52,451.48,-182.98,-73.55
770,-0.47,-3.53,0.83,458.25,-129.64,-51.03
780,0.29,-4.00,1.17,440.86,-56.70,-39.49
790,0.52,-4.00,1.50,338.93,4.46,-73.91
800,0.58,-4.00,1.68,194.09,73.73,-123.66
810,1.25,-1.65,0.91,-29.66,155.52,-97.96
820,1.28,-1.16,0.67,-70.80,146.73,-29.66
830,0.91,-1.29,0.69,-85.45,119.63,47.36
840,0.40,-1.63,0.77,-99.43,97.47,109.62
850,0.13,-1.73,0.87,-127.01,98.02,150.94
860,0.18,-1.41,0.93,-169.37,124.51,192.63
870,0.14,-1.38,0.95,-174.19,122.62,192.20
880,-0.05,-1.36,0.97,-178.53,110.53,182.19
890,-0.23,-1.26,0.94,-182.98,101.81,164.49
900,-0.27,-1.09,0.90,-185.12,103.33,132.39
910,-0.12,-0.78,0.88,-178.10,115.60,137.70
920,0.08,-0.69,0.85,-173.10,110.84,135.07
930,0.14,-0.61,0.83,-172.00,90.76,127.81
940,0.07,-0.50,0.80,-174.07,65.06,115.66
950,0.01,-0.33,0.77,-177.67,46.57,79.71
970,0.02,0.31,0.84,-171.88,38.33,56.15
980,-0.03,0.41,0.86,-160.10,39.12,49.19
990,-0.03,0.47,0.87,-150.27,41.56,43.70
1000,-0.06,0.59,0.87,-146.30,50.35,35.34
1010,-0.03,0.83,0.75,-137.08,56.34,32.90
1020,0.04,0.89,0.66,-130.55,55.60,30.52
1030,0.04,0.96,0.62,-125.85,46.26,27.04
1040,0.01,1.05,0.63,-121.28,35.34,22.46
1050,0.02,1.10,0.60,-102.36,29.11,20.57
1060,0.07,1.12,0.63,-93.69,26.86,16.48
1070,0.10,1.26,0.63,-87.65,26.79,3.23
1080,0.16,1.33,0.64,-77.51,29.48,-3.23
1090,0.13,1.36,0.64,-67.50,27.83,-5.19
1100,0.08,1.37,0.66,-51.51,18.80,-10.74
1110,0.03,1.34,0.69,-44.31,16.66,-8.12
1120,0.04,1.31,0.72,-36.62,14.59,-3.48
1130,0.08,1.22,0.74,-28.02,11.96,1.53
1140,0.12,1.14,0.75,-21.00,7.81,6.29
1150,0.13,1.09,0.82,-14.47,-1.83,12.45
