timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.30,0.67,0.59,2.01,-4.82,7.93
10,0.29,0.66,0.58,1.71,-4.82,8.06
30,0.27,0.61,0.56,1.65,-3.54,8.00
40,0.26,0.60,0.55,1.40,-2.93,7.93
50,0.26,0.60,0.55,1.22,-2.56,7.87
60,0.26,0.60,0.56,0.92,-2.75,7.26
70,0.26,0.60,0.55,0.18,-3.30,6.53
80,0.25,0.61,0.54,-0.37,-3.97,5.68
90,0.23,0.62,0.53,-0.85,-4.52,4.46
100,0.23,0.63,0.52,-1.46,-4.46,2.93
110,0.23,0.64,0.52,-2.87,-2.87,-0.92
120,0.24,0.66,0.54,-3.78,-1.28,-3.11
130,0.25,0.66,0.56,-4.52,0.49,-5.00
140,0.27,0.67,0.58,-4.94,1.77,-6.47
150,0.28,0.67,0.60,-5.55,2.69,-8.12
160,0.29,0.68,0.62,-6.53,3.60,-10.50
170,0.30,0.71,0.66,-6.96,3.17,-11.11
180,0.30,0.73,0.68,-7.45,2.99,-11.60
190,0.31,0.75,0.68,-7.75,2.87,-11.84
200,0.32,0.77,0.68,-7.81,2.93,-12.21
210,0.34,0.78,0.69,-7.14,3.11,-12.57
220,0.40,0.76,0.71,-6.59,2.50,-12.39
230,0.41,0.75,0.73,-6.29,0.85,-11.90
240,0.41,0.74,0.74,-5.92,-1.40,-10.56
250,0.40,0.72,0.75,-5.37,-2.81,-8.61
260,0.38,0.71,0.74,-4.82,-3.36,-4.88
270,0.34,0.70,0.73,-4.58,-2.44,-3.11
280,0.33,0.70,0.72,-4.52,-0.98,-1.53
290,0.33,0.70,0.70,-4.52,0.06,0.06
300,0.33,0.69,0.69,-4.39,0.49,0.92
310,0.33,0.68,0.67,-3.91,-1.34,2.32
320,0.32,0.66,0.67,-3.78,-2.99,2.75
330,0.31,0.66,0.66,-3.54,-4.27,3.23
340,0.29,0.65,0.65,-3.23,-5.13,3.42
350,0.29,0.63,0.64,-2.93,-5.68,3.30
360,0.27,0.62,0.62,-2.75,-5.68,2.75
370,0.26,0.61,0.61,-2.69,-5.07,2.32
380,0.27,0.60,0.60,-2.62,-4.21,1.65
390,0.27,0.60,0.60,-2.62,-3.17,1.16
400,0.28,0.60,0.61,-2.62,-1.95,0.12
420,0.27,0.62,0.61,-2.08,0.55,-0.12
430,0.28,0.62,0.61,-1.59,1.22,-0.06
440,0.28,0.63,0.61,-0.79,1.59,0.06
450,0.28,0.65,0.61,-0.18,2.08,0.18
460,0.28,0.67,0.63,1.22,2.87,0.00
470,0.28,0.69,0.63,2.20,3.78,-0.12
480,0.28,0.70,0.64,3.23,4.46,-0.49
490,0.28,0.72,0.65,4.52,5.13,-1.04
500,0.28,0.73,0.66,6.65,6.65,-2.26
510,0.29,0.76,0.68,7.81,6.90,-2.69
520,0.29,0.77,0.69,8.85,6.90,-3.11
530,0.29,0.78,0.69,9.64,6.41,-3.11
540,0.29,0.79,0.69,10.31,5.49,-3.05
550,0.28,0.80,0.69,11.23,3.78,-2.14
560,0.27,0.82,0.68,11.60,2.75,-1.28
570,0.26,0.84,0.68,11.66,1.40,-0.43
580,0.25,0.85,0.66,11.96,-0.31,0.85
590,0.24,0.87,0.64,12.63,-2.08,2.62
600,0.23,0.89,0.63,15.56,-4.76,6.77
610,0.20,0.94,0.63,17.82,-6.35,8.54
620,0.16,0.96,0.64,20.32,-9.28,10.13
630,0.10,1.00,0.64,23.25,-12.51,12.39
640,0.04,1.05,0.63,26.43,-15.44,13.92
650,-0.00,1.20,0.57,31.56,-16.24,14.89
660,-0.09,1.28,0.53,33.87,-15.32,14.10
670,-0.12,1.34,0.49,36.56,-14.59,11.96
680,-0.14,1.39,0.44,39.73,-14.77,9.28
690,-0.16,1.45,0.42,42.30,-15.38,6.71
700,-0.16,1.55,0.34,48.95,-20.14,-3.11
710,-0.12,1.61,0.30,52.37,-24.48,-7.45
720,-0.05,1.64,0.25,56.70,-31.98,-12.15
730,-0.00,1.68,0.20,60.85,-43.15,-17.21
740,-0.00,1.71,0.17,66.53,-57.25,-22.22
750,-0.13,1.66,0.11,88.75,-81.36,-30.21
760,-0.18,1.61,0.07,103.15,-87.89,-33.75
770,-0.25,1.54,0.03,118.23,-90.76,-38.64
780,-0.29,1.41,0.03,136.78,-91.25,-45.23
790,-0.29,1.24,0.04,155.76,-90.21,-59.33
810,-0.28,0.55,0.20,210.14,-97.84,-77.70
820,-0.25,0.32,0.22,226.93,-104.06,-88.81
830,-0.21,0.01,0.26,246.89,-113.53,-98.27
840,-0.19,-0.33,0.32,267.52,-131.35,-103.03
850,-0.12,-1.13,0.61,308.78,-131.53,-103.27
860,-0.09,-1.58,0.84,327.09,-120.18,-109.62
870,0.01,-2.13,1.05,339.48,-98.33,-115.54
880,0.30,-2.49,1.34,331.24,-69.89,-124.39
890,0.98,-3.23,1.49,274.54,-20.51,-136.96
900,1.33,-3.59,1.48,197.45,-7.87,-154.05
910,1.33,-2.87,1.31,105.53,-1.10,-152.40
920,1.25,-2.13,1.09,28.26,4.64,-130.80
930,1.06,-1.62,0.95,-18.80,13.98,-79.53
940,0.74,-1.49,0.85,-63.84,50.17,65.55
950,0.21,-1.62,0.75,-86.79,70.13,133.73
960,0.16,-1.48,0.78,-112.43,90.45,176.27
970,0.25,-1.28,0.77,-134.89,108.40,194.64
980,0.35,-1.11,0.83,-148.93,118.53,195.13
990,0.32,-1.05,0.93,-153.87,100.59,168.15
1000,0.12,-0.93,0.88,-158.02,81.36,152.95
1010,0.05,-0.79,0.83,-161.80,69.09,135.44
1020,0.02,-0.59,0.79,-166.20,63.35,120.36
1030,0.09,-0.39,0.76,-168.64,64.51,109.13
1040,0.17,-0.09,0.76,-161.25,61.40,101.20
1050,0.22,0.01,0.78,-154.42,56.64,99.98
1060,0.15,0.08,0.81,-147.64,52.67,96.86
1070,0.13,0.21,0.84,-142.70,50.60,89.60
1080,0.13,0.28,0.84,-136.11,49.13,79.71
1090,0.12,0.42,0.85,-125.85,36.62,64.21
1100,0.07,0.58,0.87,-126.22,30.52,59.75
1110,0.03,0.71,0.88,-123.35,27.65,57.92
1120,0.00,0.75,0.86,-116.09,25.15,58.47
1130,-0.01,0.77,0.83,-108.22,20.87,58.41
1140,-0.07,0.76,0.75,-99.55,16.54,51.57
1150,-0.06,0.82,0.71,-98.45,20.26,46.69
