timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.37,0.65,0.66,5.98,10.07,5.55
10,0.38,0.63,0.66,5.55,9.34,5.80
20,0.38,0.62,0.66,5.25,8.42,6.35
30,0.38,0.61,0.67,4.58,7.14,7.20
40,0.36,0.60,0.66,4.33,5.86,8.06
50,0.35,0.60,0.66,3.54,3.85,9.09
60,0.32,0.60,0.64,2.75,3.30,9.34
70,0.32,0.61,0.63,2.14,3.17,8.91
80,0.32,0.62,0.63,1.53,3.11,8.24
90,0.32,0.62,0.63,1.04,2.99,7.26
100,0.33,0.62,0.64,-0.12,1.95,4.88
110,0.33,0.60,0.65,-0.98,0.73,3.85
120,0.33,0.59,0.65,-1.83,0.00,2.93
130,0.32,0.59,0.65,-2.69,-0.18,1.89
140,0.32,0.58,0.64,-3.42,-0.55,1.04
150,0.32,0.60,0.63,-5.31,0.24,-0.49
160,0.32,0.60,0.63,-6.10,1.40,-1.04
170,0.33,0.61,0.63,-6.65,2.75,-1.46
180,0.35,0.62,0.63,-6.90,3.66,-1.71
190,0.36,0.63,0.63,-7.08,3.72,-2.01
200,0.35,0.64,0.64,-6.71,2.32,-2.50
210,0.35,0.64,0.64,-6.41,1.71,-2.69
220,0.34,0.64,0.65,-5.80,1.46,-2.93
230,0.35,0.65,0.65,-5.19,1.46,-3.36
240,0.35,0.66,0.65,-4.52,1.71,-3.85
250,0.36,0.66,0.67,-3.30,2.14,-4.64
260,0.37,0.66,0.67,-2.81,2.26,-4.64
270,0.37,0.67,0.68,-2.20,2.32,-4.52
280,0.36,0.67,0.69,-1.59,2.14,-4.33
290,0.35,0.68,0.69,-1.22,2.26,-2.44
310,0.34,0.73,0.67,-0.37,4.88,-0.55
320,0.34,0.74,0.67,0.24,5.92,0.73
330,0.34,0.75,0.68,0.92,6.53,2.14
340,0.34,0.75,0.68,1.34,5.98,4.21
350,0.34,0.76,0.68,2.50,4.64,5.19
360,0.34,0.76,0.67,3.23,2.62,6.29
370,0.33,0.76,0.67,4.27,0.31,7.39
380,0.32,0.78,0.68,5.31,-2.38,8.18
390,0.30,0.81,0.69,8.00,-7.08,9.77
400,0.27,0.85,0.70,9.95,-9.16,11.05
410,0.27,0.88,0.70,12.15,-10.62,12.45
420,0.28,0.91,0.70,13.92,-11.47,13.06
430,0.29,0.94,0.70,15.93,-13.67,13.06
440,0.28,0.97,0.71,20.75,-23.62,15.32
450,0.26,1.05,0.78,22.52,-29.97,16.36
460,0.26,1.13,0.80,23.62,-36.50,17.33
470,0.25,1.22,0.79,24.41,-42.91,18.07
480,0.19,1.32,0.75,24.35,-49.19,18.49
490,0.13,1.44,0.62,24.84,-55.73,19.17
500,0.06,1.64,0.51,26.37,-57.43,18.98
510,-0.01,1.71,0.40,29.79,-63.60,17.94
520,-0.12,1.78,0.31,33.57,-72.02,16.17
530,-0.16,1.90,0.25,33.02,-76.42,11.96
540,-0.04,2.25,0.01,15.56,-79.71,-14.10
550,-0.05,2.45,-0.15,8.36,-86.73,-33.57
560,-0.18,2.61,-0.26,9.46,-97.84,-55.11
570,-0.42,2.66,-0.44,25.27,-111.39,-73.67
580,-0.64,2.50,-0.60,52.67,-122.86,-80.93
590,-0.76,2.09,-0.74,106.26,-133.24,-62.74
600,-0.87,1.88,-0.72,134.70,-138.73,-62.19
610,-0.97,1.51,-0.65,173.58,-147.46,-72.14
620,-1.00,1.01,-0.55,218.87,-153.93,-85.94
630,-0.95,0.49,-0.47,260.56,-156.86,-116.70
640,-0.86,-0.43,-0.37,331.05,-181.40,-126.40
650,-0.84,-0.96,-0.32,372.31,-207.34,-129.70
660,-0.99,-1.73,-0.21,420.53,-218.69,-122.44
670,-1.14,-2.47,0.04,469.91,-199.89,-103.52
680,-0.98,-3.38,0.19,535.16,-39.31,-113.10
700,2.36,-4.00,1.60,187.32,170.29,-144.47
710,2.46,-3.28,1.51,92.29,202.70,-207.58
720,2.74,-2.34,1.28,87.89,156.62,-100.28
730,2.30,-1.80,1.10,-16.78,-32.65,99.55
740,0.24,-1.93,0.72,-70.31,-86.30,148.13
750,-0.41,-2.10,0.60,-110.78,-76.54,168.09
760,-0.63,-2.17,0.60,-154.48,-26.98,165.89
770,-0.69,-1.95,0.75,-199.58,24.72,161.80
780,-0.65,-1.60,0.88,-231.93,104.19,178.96
790,-0.24,-1.29,0.95,-222.96,132.93,187.81
800,-0.03,-1.08,0.86,-206.60,144.23,184.33
810,0.01,-0.86,0.74,-185.67,143.74,170.53
820,0.10,-0.66,0.61,-165.53,138.61,154.05
830,0.20,-0.51,0.48,-136.11,114.07,141.11
840,0.39,-0.40,0.49,-132.45,77.82,134.83
850,0.18,-0.14,0.58,-137.88,39.98,122.25
860,0.06,0.15,0.67,-145.51,15.38,105.29
870,-0.07,0.43,0.75,-147.09,6.53,89.60
880,-0.19,0.67,0.96,-132.02,10.07,64.88
890,-0.43,1.08,1.09,-124.88,13.73,52.06
900,-0.58,1.27,1.17,-115.30,23.56,44.80
910,-0.62,1.28,1.17,-99.30,41.32,43.70
920,-0.54,1.18,1.09,-83.31,62.32,42.66
930,-0.09,1.01,0.90,-73.43,76.35,22.71
940,0.06,0.99,0.83,-75.68,69.89,15.69
950,0.13,1.03,0.78,-78.37,61.22,8.42
960,0.15,1.07,0.74,-80.32,52.37,-0.79
970,0.11,1.13,0.70,-80.99,44.25,-10.80
980,0.07,1.14,0.76,-77.45,33.69,-34.30
990,0.09,1.15,0.86,-72.51,32.90,-31.25
1000,0.11,1.15,0.94,-66.47,31.92,-26.86
1010,0.13,1.10,0.99,-57.92,30.15,-23.38
1020,0.15,1.02,1.00,-47.73,26.55,-1.16
1030,0.16,0.91,0.95,-34.18,18.55,-1.59
1040,0.17,0.87,0.90,-29.11,16.05,3.72
1050,0.19,0.81,0.86,-25.09,13.61,7.63
1060,0.21,0.78,0.80,-22.28,11.60,10.68
1070,0.23,0.79,0.77,-20.20,11.29,13.18
1090,0.23,0.66,0.82,-15.08,7.02,14.95
1100,0.23,0.64,0.83,-16.60,3.23,14.71
1110,0.22,0.64,0.83,-19.10,1.59,12.21
1120,0.22,0.63,0.81,-21.97,1.95,6.16
1130,0.17,0.61,0.74,-25.94,2.38,3.54
1140,0.16,0.61,0.69,-28.02,4.33,1.28
1150,0.14,0.62,0.63,-30.09,8.30,-0.37
