timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.61,0.85,0.06,-4.39,3.97,-2.69
10,0.62,0.85,0.06,-3.30,3.23,-2.62
20,0.63,0.85,0.05,-2.50,1.34,-2.99
30,0.63,0.85,0.06,-1.77,-0.85,-5.07
40,0.61,0.84,0.07,0.12,-4.15,-6.35
50,0.59,0.83,0.07,1.28,-4.82,-7.45
60,0.58,0.83,0.08,1.95,-4.88,-7.51
70,0.56,0.82,0.08,2.62,-4.46,-7.26
80,0.54,0.82,0.09,4.09,-3.17,-5.92
90,0.51,0.80,0.10,4.64,-2.26,-5.43
100,0.50,0.80,0.10,5.00,-1.71,-5.37
110,0.49,0.79,0.10,5.00,-1.89,-5.19
120,0.47,0.79,0.09,5.25,-1.89,-5.43
130,0.45,0.78,0.09,5.43,-0.73,-7.51
140,0.47,0.75,0.09,5.00,-0.12,-9.09
150,0.47,0.75,0.10,3.85,-0.24,-10.74
160,0.50,0.76,0.11,2.56,-0.73,-12.33
170,0.52,0.76,0.11,1.95,-1.59,-13.31
180,0.52,0.77,0.12,-0.55,-4.27,-12.88
190,0.51,0.78,0.11,-1.53,-4.82,-12.27
200,0.49,0.78,0.11,-2.44,-4.82,-11.41
210,0.48,0.78,0.10,-3.54,-4.27,-10.74
220,0.47,0.78,0.09,-4.33,-2.99,-10.38
230,0.47,0.77,0.06,-5.25,0.73,-10.68
240,0.48,0.76,0.05,-6.10,2.81,-11.29
250,0.48,0.75,0.05,-6.90,4.58,-11.84
260,0.47,0.74,0.05,-7.20,6.10,-12.63
270,0.45,0.71,0.05,-7.08,8.36,-13.49
280,0.41,0.65,0.06,-5.68,14.47,-16.85
290,0.40,0.62,0.06,-4.94,17.64,-18.86
300,0.43,0.60,0.08,-3.78,20.39,-21.00
310,0.45,0.58,0.09,-2.81,21.67,-23.32
320,0.45,0.56,0.11,-2.32,20.69,-25.88
330,0.41,0.52,0.14,-2.38,16.91,-32.29
340,0.39,0.50,0.16,-2.56,14.65,-35.89
350,0.38,0.49,0.17,-3.05,12.15,-39.61
360,0.36,0.47,0.18,-3.97,9.09,-43.21
370,0.33,0.44,0.19,-4.88,6.16,-47.18
390,0.29,0.42,0.21,-11.84,2.93,-62.56
400,0.25,0.42,0.19,-15.08,2.20,-69.34
410,0.21,0.41,0.15,-17.76,2.62,-75.87
420,0.17,0.40,0.11,-19.71,9.28,-88.32
430,0.08,0.38,0.02,-25.45,18.07,-94.73
440,0.07,0.41,-0.05,-29.30,31.25,-101.68
450,0.06,0.45,-0.09,-33.02,46.02,-108.09
460,0.05,0.42,-0.12,-35.58,59.75,-112.06
470,0.07,0.41,-0.14,-56.09,89.17,-128.78
480,0.18,0.49,-0.23,-51.88,99.12,-132.63
490,0.19,0.50,-0.28,-55.48,110.90,-137.94
500,0.24,0.53,-0.34,-61.28,123.29,-141.30
510,0.32,0.60,-0.42,-65.98,133.36,-140.44
520,0.39,0.63,-0.48,-72.63,146.36,-138.49
530,0.43,0.72,-0.63,-77.58,153.32,-135.13
540,0.38,0.78,-0.71,-80.14,163.88,-131.35
550,0.34,0.79,-0.77,-80.38,179.99,-127.38
560,0.37,0.83,-0.83,-79.22,201.05,-124.82
570,0.45,0.86,-0.88,-71.90,240.72,-120.73
580,0.62,0.97,-0.95,-69.27,253.30,-116.64
590,0.76,0.97,-1.03,-60.73,258.36,-105.16
600,0.87,0.99,-1.06,-51.64,254.46,-101.01
610,0.87,1.13,-1.12,-45.96,243.04,-101.38
620,0.88,1.18,-1.24,-25.63,217.77,-92.16
630,0.84,1.18,-1.29,-13.67,204.47,-92.35
640,0.82,1.18,-1.40,-1.95,191.04,-90.27
650,0.89,1.16,-1.50,11.72,180.54,-86.06
660,0.92,1.14,-1.52,27.47,169.56,-77.70
670,0.92,1.08,-1.59,62.68,150.39,-50.29
680,0.99,1.00,-1.60,80.93,143.13,-38.76
690,1.03,0.93,-1.59,95.40,135.19,-29.91
700,1.09,0.86,-1.62,106.14,126.89,-23.93
710,1.17,0.79,-1.65,114.62,117.49,-21.18
720,1.25,0.70,-1.64,127.75,96.31,-17.82
730,1.29,0.67,-1.66,133.91,85.45,-14.28
740,1.32,0.64,-1.67,139.22,73.36,-9.40
750,1.31,0.62,-1.68,143.13,61.89,-2.32
760,1.24,0.60,-1.72,147.03,53.34,22.95
780,1.25,0.45,-1.69,162.29,54.08,32.65
790,1.28,0.42,-1.66,166.20,57.68,40.65
800,1.32,0.39,-1.62,170.17,59.63,47.55
810,1.30,0.36,-1.54,173.77,58.72,58.72
820,1.25,0.18,-1.46,180.73,44.86,59.81
830,1.18,0.36,-1.41,175.54,38.15,56.27
840,1.17,0.43,-1.35,182.50,35.77,76.66
850,1.04,0.32,-1.27,196.41,35.40,98.27
860,0.94,0.20,-1.17,201.78,43.09,110.23
870,0.85,0.18,-1.00,194.70,44.37,103.88
880,0.79,0.19,-0.94,187.74,42.11,94.97
890,0.77,0.19,-0.88,181.52,37.72,89.66
900,0.70,0.18,-0.84,175.90,32.47,86.67
910,0.67,0.09,-0.78,159.24,20.39,69.52
920,0.50,0.32,-0.70,150.09,25.39,71.41
930,0.59,0.27,-0.64,155.21,31.80,82.52
940,0.61,0.16,-0.59,161.32,28.56,88.07
950,0.49,0.18,-0.55,157.10,19.84,89.66
960,0.41,0.22,-0.51,144.84,15.50,85.21
970,0.42,0.25,-0.45,141.78,16.05,80.57
980,0.38,0.23,-0.44,137.02,12.21,76.66
990,0.35,0.23,-0.38,130.19,6.65,72.75
