timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.57,0.85,0.15,1.22,0.06,-0.12
10,0.55,0.85,0.15,1.34,-1.10,1.53
20,0.53,0.85,0.14,1.28,-2.38,2.87
30,0.51,0.85,0.12,0.98,-3.23,3.97
40,0.49,0.85,0.11,0.61,-3.17,5.00
50,0.47,0.84,0.10,0.55,-1.10,6.53
60,0.46,0.82,0.10,0.49,0.61,6.65
70,0.46,0.81,0.10,0.00,2.32,6.59
80,0.46,0.80,0.09,-0.24,3.66,6.35
90,0.45,0.81,0.09,-0.85,4.88,4.82
110,0.48,0.81,0.09,-1.71,7.81,3.11
120,0.46,0.80,0.09,-2.08,6.90,2.87
130,0.44,0.80,0.08,-2.62,6.71,2.38
140,0.45,0.80,0.08,-2.81,8.79,1.10
150,0.46,0.79,0.09,-2.08,10.07,0.55
160,0.49,0.79,0.10,-1.77,11.11,0.06
170,0.49,0.79,0.10,-2.20,10.07,-0.92
180,0.50,0.80,0.10,-2.50,8.97,-1.34
190,0.52,0.80,0.10,-1.83,6.96,-2.75
200,0.54,0.81,0.10,-1.65,5.19,-3.11
210,0.53,0.82,0.09,-1.59,3.78,-3.60
220,0.55,0.82,0.10,-1.46,3.66,-4.03
230,0.56,0.82,0.10,-1.28,3.66,-4.09
240,0.56,0.81,0.11,-1.04,3.05,-3.54
250,0.55,0.82,0.12,-1.16,3.48,-3.60
260,0.55,0.83,0.12,-0.98,4.27,-3.36
270,0.55,0.82,0.12,-0.55,4.88,-2.99
280,0.56,0.82,0.12,-0.24,5.55,-2.44
290,0.55,0.83,0.12,-0.18,5.13,-1.65
300,0.55,0.83,0.12,-0.12,4.15,-1.16
310,0.54,0.82,0.12,-0.24,2.99,-0.67
320,0.52,0.81,0.12,-0.31,1.46,-0.37
330,0.51,0.80,0.12,-0.12,0.31,-0.31
340,0.50,0.80,0.12,0.31,-1.28,-1.16
350,0.47,0.77,0.12,0.37,-1.65,-1.77
360,0.46,0.75,0.12,0.31,-1.71,-2.81
370,0.45,0.74,0.12,0.00,-1.34,-3.72
380,0.44,0.73,0.13,-0.18,-0.92,-4.70
390,0.41,0.69,0.13,0.67,0.49,-7.26
400,0.39,0.67,0.14,1.22,1.28,-8.91
410,0.35,0.66,0.14,1.22,2.75,-10.86
420,0.31,0.65,0.14,1.22,5.07,-13.18
430,0.28,0.62,0.14,2.20,8.54,-16.42
440,0.20,0.56,0.16,3.85,16.36,-23.38
450,0.16,0.54,0.16,4.15,22.03,-26.61
460,0.13,0.51,0.17,4.46,28.69,-30.33
470,0.08,0.47,0.16,4.21,35.22,-34.30
480,0.00,0.44,0.15,4.09,43.40,-41.14
500,-0.14,0.43,0.09,0.43,75.68,-53.10
510,-0.19,0.45,0.05,-1.77,87.95,-57.86
520,-0.20,0.48,0.01,-3.72,101.26,-61.83
530,-0.27,0.50,-0.03,-5.31,126.71,-70.68
540,-0.32,0.62,-0.14,-10.99,143.13,-75.81
550,-0.30,0.69,-0.21,-13.31,158.02,-82.89
560,-0.35,0.80,-0.27,-18.25,174.01,-90.82
570,-0.37,0.93,-0.36,-23.38,190.49,-98.27
580,-0.32,0.98,-0.44,-23.62,221.98,-112.18
590,-0.07,1.09,-0.58,-23.80,235.60,-114.87
600,0.11,1.09,-0.60,-21.36,242.43,-106.57
610,0.31,1.03,-0.62,-16.85,238.40,-99.49
620,0.46,0.99,-0.61,-16.91,227.17,-96.74
630,0.51,1.01,-0.61,-23.25,200.74,-86.73
640,0.46,1.11,-0.65,-21.79,193.48,-77.21
650,0.42,1.15,-0.68,-16.48,192.81,-68.36
660,0.37,1.15,-0.72,-9.03,198.85,-62.99
670,0.36,1.15,-0.78,-2.69,212.22,-59.81
680,0.43,1.15,-0.95,8.06,245.18,-57.43
690,0.75,1.18,-1.05,10.80,255.74,-55.85
700,0.86,1.23,-1.15,12.63,260.25,-53.53
710,0.97,1.29,-1.24,13.98,259.22,-53.77
720,1.09,1.35,-1.38,15.50,254.39,-54.93
730,1.26,1.43,-1.74,22.83,231.02,-52.80
740,1.57,1.41,-1.88,30.88,209.84,-44.62
750,1.64,1.43,-1.96,40.95,184.81,-32.78
760,1.67,1.41,-2.03,53.47,160.03,-19.17
770,1.69,1.34,-2.04,71.53,136.72,-4.88
780,1.72,1.17,-2.00,110.41,96.44,22.09
790,1.75,1.09,-1.98,129.03,81.18,33.20
800,1.74,1.01,-1.98,146.55,66.77,43.15
810,1.68,0.93,-2.00,162.41,53.83,52.55
820,1.58,0.87,-2.00,175.66,43.82,61.34
830,1.47,0.74,-1.88,198.49,35.83,75.68
840,1.45,0.68,-1.76,207.09,35.16,83.50
850,1.41,0.62,-1.59,214.48,33.51,92.22
860,1.33,0.54,-1.42,220.83,30.21,101.44
870,1.24,0.47,-1.28,224.85,26.79,118.47
890,0.87,0.20,-0.98,228.21,21.12,122.25
900,0.76,0.23,-0.89,221.80,21.85,120.61
910,0.69,0.20,-0.74,219.67,26.49,125.18
920,0.62,0.13,-0.62,218.87,27.59,124.94
930,0.48,0.03,-0.47,202.82,22.09,120.67
940,0.39,0.00,-0.41,191.16,15.99,116.39
950,0.31,-0.03,-0.33,179.08,11.54,110.17
960,0.22,-0.07,-0.26,165.89,8.30,100.28
970,0.13,-0.09,-0.22,136.84,4.27,74.83
980,-0.03,-0.09,-0.14,123.05,4.15,61.71
990,-0.08,-0.09,-0.05,111.27,6.90,50.05
1000,-0.08,-0.10,0.03,101.14,12.27,39.55
1010,-0.05,-0.10,0.11,91.98,16.54,32.53
1020,-0.02,-0.12,0.19,76.54,11.90,27.40
1030,-0.03,-0.10,0.34,69.52,5.74,27.65
1040,-0.04,-0.09,0.39,62.01,-1.89,26.31
1050,-0.05,-0.03,0.42,53.34,-9.77,23.74
1060,-0.05,-0.00,0.42,46.26,-18.92,21.12
1070,-0.07,0.00,0.47,29.36,-39.12,8.97
1080,-0.14,0.06,0.49,18.01,-44.92,0.18
1090,-0.12,0.10,0.50,6.23,-46.63,-9.46
1100,-0.10,0.13,0.51,-4.82,-47.06,-19.84
1110,-0.07,0.17,0.51,-15.50,-47.00,-28.87
1120,-0.02,0.25,0.47,-36.50,-47.61,-44.13
1130,0.02,0.30,0.41,-46.81,-48.89,-49.80
1140,0.02,0.33,0.33,-56.27,-49.32,-55.30
1150,0.04,0.38,0.23,-65.00,-49.13,-60.55
