timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.52,0.88,-0.02,-0.37,12.94,5.92
10,0.50,0.87,-0.03,3.36,9.58,5.86
20,0.51,0.86,-0.03,4.82,7.81,5.07
30,0.52,0.84,-0.04,6.16,5.80,3.72
40,0.52,0.82,-0.03,7.63,3.05,2.50
50,0.52,0.80,-0.03,8.67,-0.18,1.77
60,0.56,0.76,-0.01,9.22,-5.31,0.12
70,0.54,0.75,-0.00,8.67,-7.87,-0.24
80,0.52,0.73,0.00,8.12,-9.89,-0.37
90,0.50,0.72,0.00,7.32,-10.62,-0.79
100,0.48,0.71,-0.00,6.16,-9.77,-1.83
110,0.47,0.72,-0.02,2.38,-4.33,-4.39
120,0.48,0.74,-0.03,-0.43,-1.10,-5.55
130,0.50,0.75,-0.04,-2.81,1.89,-6.71
140,0.51,0.76,-0.04,-4.52,4.09,-7.39
150,0.52,0.76,-0.04,-6.04,5.74,-7.26
170,0.54,0.78,-0.03,-10.74,5.62,-6.53
180,0.54,0.81,-0.04,-11.84,4.64,-6.29
190,0.54,0.83,-0.05,-12.70,3.42,-6.23
200,0.53,0.85,-0.07,-13.06,2.50,-7.08
210,0.54,0.87,-0.11,-13.06,2.93,-7.26
220,0.55,0.88,-0.11,-12.76,3.30,-7.20
230,0.56,0.88,-0.11,-11.72,4.09,-6.71
240,0.57,0.88,-0.10,-10.56,4.94,-5.74
250,0.58,0.87,-0.08,-9.34,5.25,-4.64
260,0.59,0.87,-0.07,-6.53,4.52,-3.11
270,0.60,0.87,-0.06,-5.07,4.09,-2.01
280,0.61,0.88,-0.06,-3.91,2.87,-0.49
290,0.60,0.87,-0.06,-2.26,1.53,0.92
300,0.59,0.87,-0.05,1.46,-1.34,3.17
310,0.58,0.84,-0.04,2.87,-2.62,4.15
320,0.57,0.82,-0.04,4.21,-3.97,4.64
330,0.56,0.80,-0.03,5.37,-5.13,5.07
340,0.55,0.77,-0.03,6.41,-6.35,5.00
350,0.53,0.73,-0.01,8.42,-8.48,3.42
