timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.51,0.71,0.15,-7.51,-5.62,-6.84
10,0.49,0.72,0.14,-7.75,-1.22,-7.02
20,0.53,0.80,0.12,-7.26,1.65,-7.93
30,0.55,0.81,0.11,-6.10,4.27,-7.69
40,0.57,0.82,0.11,-5.25,7.51,-6.53
50,0.60,0.83,0.11,-4.70,10.56,-5.25
60,0.61,0.87,0.11,-3.05,13.31,-3.72
70,0.67,0.85,0.11,-1.53,14.95,-2.44
80,0.69,0.85,0.11,0.24,15.81,-0.85
90,0.68,0.84,0.11,1.77,15.69,0.85
100,0.68,0.83,0.12,3.05,15.26,2.44
110,0.63,0.85,0.11,5.49,15.08,4.39
120,0.61,0.85,0.10,7.02,16.36,4.88
130,0.59,0.85,0.09,8.67,18.68,4.88
140,0.57,0.84,0.08,9.89,21.18,4.03
150,0.55,0.84,0.07,10.86,23.68,2.75
160,0.52,0.82,0.06,11.84,27.71,-0.67
170,0.51,0.80,0.06,12.27,29.30,-2.01
180,0.49,0.78,0.07,12.63,29.79,-3.05
190,0.46,0.77,0.07,12.27,29.24,-3.91
200,0.45,0.75,0.07,12.45,28.69,-4.64
210,0.41,0.74,0.07,13.18,28.02,-5.49
220,0.39,0.73,0.06,13.31,27.89,-6.53
230,0.37,0.74,0.06,13.06,28.63,-8.36
240,0.38,0.75,0.06,11.90,29.54,-10.80
250,0.40,0.76,0.06,10.99,30.15,-16.72
270,0.55,0.73,0.07,8.00,22.64,-20.51
280,0.58,0.73,0.08,5.13,16.54,-21.42
290,0.57,0.73,0.09,1.89,9.95,-22.40
300,0.56,0.74,0.09,-1.04,3.36,-24.35
310,0.52,0.77,0.07,-5.49,3.23,-25.09
320,0.49,0.77,0.07,-7.02,5.43,-25.57
330,0.48,0.77,0.06,-8.67,10.68,-26.18
340,0.49,0.76,0.06,-10.38,17.09,-27.40
350,0.50,0.75,0.06,-12.45,26.86,-29.60
360,0.47,0.71,0.08,-13.24,30.40,-31.13
370,0.44,0.68,0.09,-13.92,33.81,-32.96
380,0.42,0.67,0.09,-13.98,37.66,-35.64
390,0.43,0.64,0.09,-13.18,40.83,-38.51
400,0.44,0.60,0.10,-9.64,43.03,-44.25
410,0.37,0.52,0.12,-8.54,43.46,-47.24
420,0.33,0.47,0.13,-7.45,45.59,-50.84
430,0.31,0.45,0.13,-6.96,49.26,-54.44
440,0.30,0.41,0.13,-6.10,53.53,-58.11
450,0.28,0.37,0.12,-6.65,66.04,-68.54
460,0.24,0.31,0.12,-7.20,75.13,-73.36
470,0.32,0.29,0.12,-8.67,81.67,-78.86
480,0.30,0.27,0.10,-12.27,83.01,-85.27
490,0.22,0.24,0.07,-16.97,83.19,-90.15
500,0.16,0.27,0.00,-27.16,96.44,-100.16
510,0.22,0.27,-0.04,-31.68,102.78,-105.59
520,0.17,0.25,-0.05,-37.05,105.35,-108.95
530,0.10,0.25,-0.11,-43.76,107.42,-112.37
540,0.10,0.31,-0.16,-49.99,111.94,-115.11
550,0.16,0.30,-0.28,-59.88,126.77,-120.85
560,0.13,0.33,-0.33,-69.70,133.48,-129.46
570,0.13,0.43,-0.40,-79.28,139.71,-132.20
580,0.12,0.55,-0.51,-85.75,144.65,-133.85
590,0.16,0.65,-0.61,-89.42,150.39,-136.23
610,0.23,1.02,-0.85,-92.41,167.36,-137.88
620,0.38,1.16,-0.88,-90.21,175.78,-139.89
630,0.53,1.34,-0.93,-87.46,180.42,-138.61
640,0.58,1.51,-1.01,-82.89,179.02,-124.82
660,0.77,1.89,-1.38,-57.62,165.04,-125.98
670,0.85,1.91,-1.58,-48.03,162.29,-131.29
680,0.82,2.17,-1.81,-42.18,162.84,-133.30
690,0.88,2.29,-2.08,11.47,182.07,-117.80
700,1.29,1.98,-2.36,47.24,193.97,-79.83
710,1.40,2.08,-2.45,76.11,198.49,-38.15
720,1.58,1.79,-2.47,119.75,194.89,-11.54
730,1.74,1.36,-2.45,165.53,184.08,6.29
740,1.88,1.10,-2.47,205.81,135.56,35.95
750,1.90,0.82,-2.65,218.93,102.29,44.56
760,1.79,0.68,-2.73,232.54,73.61,52.73
770,1.70,0.57,-2.78,245.91,56.70,62.81
780,1.69,0.47,-2.81,260.74,51.64,73.36
790,1.75,0.33,-2.76,295.10,61.28,98.39
800,1.91,0.05,-2.50,309.51,66.89,112.55
810,1.95,-0.07,-2.36,320.43,67.14,124.39
820,1.92,-0.21,-2.21,327.70,62.44,134.83
830,1.85,-0.32,-2.07,330.26,54.69,142.33
840,1.76,-0.48,-1.78,320.31,36.38,148.50
850,1.53,-0.49,-1.61,310.85,28.81,148.68
860,1.42,-0.52,-1.45,300.48,21.36,148.56
870,1.32,-0.54,-1.29,288.70,14.22,150.57
880,1.21,-0.53,-1.13,276.25,8.54,154.30
890,0.88,-0.55,-0.72,255.13,3.72,161.13
900,0.68,-0.61,-0.58,243.47,5.74,164.00
910,0.47,-0.66,-0.47,229.68,12.21,165.10
920,0.33,-0.70,-0.36,215.21,23.86,163.09
930,0.26,-0.73,-0.23,199.95,37.60,155.82
940,0.15,-0.76,0.06,162.29,52.98,132.02
950,0.08,-0.76,0.20,142.40,52.67,116.21
960,0.07,-0.76,0.32,123.17,48.22,94.73
970,0.05,-0.76,0.45,103.27,37.11,71.78
980,0.01,-0.73,0.56,81.05,21.24,34.97
1000,-0.25,-0.46,0.74,19.65,-15.38,11.23
1010,-0.22,-0.34,0.72,8.79,-13.37,12.51
1020,-0.16,-0.33,0.73,3.23,-12.51,13.55
1030,-0.15,-0.30,0.70,-6.35,-28.08,0.12
1050,0.10,-0.03,0.48,-56.21,-53.96,-33.51
1060,0.14,0.10,0.37,-74.65,-68.42,-49.87
1070,0.15,0.23,0.24,-90.82,-82.09,-64.94
1080,0.15,0.35,0.09,-121.22,-97.60,-89.84
1090,0.20,0.53,-0.16,-126.77,-99.67,-99.30
1100,0.25,0.59,-0.29,-133.30,-100.16,-106.63
1110,0.25,0.66,-0.42,-139.65,-99.06,-112.73
1120,0.30,0.77,-0.54,-146.36,-94.79,-116.88
1130,0.42,0.84,-0.64,-148.56,-83.74,-121.95
1140,0.65,0.94,-0.76,-147.16,-78.92,-119.32
1150,0.74,0.97,-0.82,-143.55,-78.00,-114.14
