timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.61,0.79,0.00,-3.23,0.79,-3.60
10,0.62,0.80,0.02,-2.38,1.46,-3.66
20,0.63,0.81,0.03,-0.37,-0.79,-2.56
30,0.61,0.82,0.02,0.24,-2.32,-2.08
40,0.61,0.83,0.01,0.73,-3.66,-1.89
50,0.61,0.83,0.00,1.40,-4.58,-1.83
60,0.60,0.83,-0.00,1.89,-4.82,-1.65
70,0.59,0.83,-0.00,2.26,-3.85,-1.53
80,0.60,0.81,0.01,2.62,-2.69,-1.04
90,0.60,0.80,0.02,2.75,-1.71,-0.43
100,0.60,0.79,0.02,2.87,-1.40,0.61
110,0.60,0.79,0.02,2.44,-1.53,1.65
120,0.59,0.79,0.01,1.89,-1.71,3.36
130,0.56,0.79,-0.01,1.59,-1.34,4.03
140,0.54,0.79,-0.01,1.46,-0.43,4.64
150,0.54,0.79,-0.01,1.34,0.79,5.00
160,0.54,0.78,-0.01,1.16,2.01,5.25
170,0.54,0.78,-0.01,1.22,2.75,5.07
180,0.53,0.76,-0.01,1.28,2.62,5.07
190,0.52,0.77,-0.02,0.92,2.26,4.82
200,0.51,0.77,-0.02,0.43,1.89,4.46
210,0.50,0.78,-0.03,0.06,1.95,3.48
220,0.50,0.78,-0.03,-0.31,2.87,2.26
230,0.51,0.77,-0.03,-0.31,3.60,2.14
240,0.52,0.77,-0.02,-0.61,4.21,1.95
250,0.52,0.77,-0.02,-0.92,4.82,1.71
260,0.52,0.78,-0.02,-1.10,5.43,1.16
270,0.53,0.79,-0.03,-1.53,6.10,0.24
280,0.53,0.78,-0.03,-1.22,6.35,-0.06
290,0.54,0.78,-0.03,-0.98,6.41,-0.24
300,0.55,0.78,-0.02,-1.46,6.16,-0.49
310,0.56,0.78,-0.02,-1.59,6.16,-1.10
330,0.57,0.78,0.01,-1.53,4.70,-1.04
340,0.57,0.79,0.01,-1.71,4.15,-1.16
350,0.56,0.79,0.00,-1.89,3.66,-1.10
360,0.55,0.79,-0.01,-2.01,3.05,-1.22
370,0.54,0.79,-0.01,-2.93,3.36,-1.71
380,0.53,0.78,-0.01,-3.17,3.36,-2.32
390,0.52,0.78,-0.01,-3.30,3.66,-2.81
400,0.51,0.76,0.00,-3.42,3.91,-3.48
410,0.50,0.74,0.01,-2.44,4.27,-4.88
420,0.48,0.69,0.03,-2.08,4.03,-5.55
430,0.45,0.67,0.04,-1.46,3.66,-7.08
440,0.40,0.65,0.04,-0.73,3.48,-9.52
450,0.34,0.63,0.04,0.00,3.78,-12.57
460,0.30,0.60,0.04,2.20,8.85,-20.87
470,0.20,0.55,0.04,2.99,12.70,-25.70
480,0.16,0.52,0.04,3.91,17.58,-30.58
490,0.14,0.48,0.05,5.13,22.89,-35.34
500,0.13,0.44,0.06,5.68,27.47,-39.61
510,0.10,0.41,0.04,3.78,35.03,-48.65
