timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.51,0.71,-0.06,3.91,-0.55,-1.65
10,0.51,0.71,-0.08,1.89,2.01,-4.09
20,0.55,0.72,-0.08,0.49,3.23,-4.64
30,0.56,0.72,-0.07,-1.04,3.72,-4.94
40,0.56,0.73,-0.07,-2.08,4.09,-5.00
50,0.56,0.74,-0.07,-2.81,4.21,-5.13
60,0.56,0.77,-0.09,-4.27,5.92,-5.68
70,0.59,0.78,-0.10,-4.58,6.53,-5.86
80,0.60,0.77,-0.10,-4.88,6.84,-5.86
90,0.61,0.77,-0.09,-5.00,6.96,-5.43
100,0.61,0.77,-0.09,-5.07,6.90,-5.00
110,0.59,0.79,-0.07,-5.31,6.77,-3.23
120,0.58,0.80,-0.07,-5.31,6.41,-2.14
130,0.58,0.81,-0.08,-5.31,6.04,-1.16
140,0.58,0.82,-0.09,-4.64,5.80,-0.43
150,0.58,0.82,-0.09,-4.39,5.25,0.67
160,0.56,0.80,-0.09,-3.54,3.36,3.42
170,0.54,0.79,-0.08,-2.99,2.50,4.70
180,0.53,0.77,-0.07,-2.38,1.89,5.37
190,0.52,0.75,-0.06,-1.71,1.83,5.80
200,0.51,0.72,-0.06,-1.04,1.77,5.62
220,0.48,0.68,-0.04,-2.38,-1.71,4.21
230,0.46,0.69,-0.05,-3.78,-3.17,2.93
240,0.43,0.73,-0.06,-5.13,-3.23,1.10
250,0.44,0.78,-0.07,-6.77,0.49,-3.17
260,0.46,0.81,-0.10,-8.48,1.89,-4.39
270,0.46,0.80,-0.10,-9.22,2.56,-4.64
280,0.45,0.79,-0.10,-10.56,3.23,-4.58
290,0.44,0.78,-0.10,-12.33,4.46,-4.70
300,0.44,0.77,-0.13,-14.22,8.61,-5.07
310,0.45,0.71,-0.12,-14.77,12.70,-5.13
320,0.45,0.70,-0.10,-16.42,17.27,-5.31
330,0.46,0.70,-0.09,-17.88,21.85,-5.80
340,0.48,0.68,-0.07,-17.82,25.94,-6.65
350,0.49,0.65,-0.06,-16.66,30.82,-8.54
360,0.52,0.56,-0.00,-15.50,30.64,-9.89
370,0.53,0.51,0.03,-14.40,27.47,-10.86
380,0.53,0.45,0.07,-14.22,22.03,-12.27
390,0.50,0.39,0.11,-14.40,16.17,-14.34
400,0.47,0.33,0.17,-16.36,5.25,-19.96
410,0.42,0.21,0.20,-18.55,0.31,-23.25
420,0.37,0.16,0.21,-21.18,-3.17,-28.08
430,0.33,0.12,0.23,-24.17,-3.91,-33.63
440,0.30,0.08,0.25,-27.10,-2.56,-39.67
450,0.19,0.01,0.26,-37.60,5.86,-56.82
460,0.17,-0.01,0.21,-45.04,13.43,-65.98
470,0.16,0.02,0.16,-53.41,23.50,-74.71
480,0.20,0.13,0.11,-61.22,32.84,-83.80
490,0.20,0.11,0.02,-66.47,39.73,-82.58
500,0.23,0.25,-0.16,-85.82,55.24,-103.15
510,0.21,0.40,-0.29,-97.96,58.78,-116.39
520,0.14,0.60,-0.46,-109.62,61.52,-122.74
530,0.11,0.78,-0.65,-114.93,68.48,-124.39
540,0.10,0.95,-0.84,-114.99,80.26,-126.95
550,0.12,1.35,-1.11,-112.24,121.03,-135.19
560,0.24,1.61,-1.23,-107.36,142.52,-133.85
570,0.24,1.99,-1.38,-101.50,158.81,-129.88
580,0.33,2.44,-1.50,-93.44,176.09,-127.14
590,0.51,2.88,-1.65,-71.72,192.02,-91.00
610,1.29,2.80,-2.00,-3.72,188.90,-103.94
620,1.39,3.18,-2.21,-0.24,173.52,-77.15
630,1.58,3.03,-2.44,27.59,158.57,-60.18
640,1.77,2.84,-2.60,67.63,142.76,10.01
650,1.74,2.54,-2.75,153.87,144.65,42.79
660,1.87,1.99,-2.66,216.19,152.04,70.86
670,2.01,1.60,-2.66,263.85,155.82,95.58
680,2.23,1.31,-2.67,295.59,149.41,112.92
690,2.37,1.00,-2.62,340.88,104.92,120.61
700,2.36,0.49,-2.57,347.72,79.04,129.52
710,2.15,0.32,-2.53,351.38,54.81,144.23
720,1.96,0.13,-2.42,355.10,39.37,160.77
730,1.84,-0.08,-2.27,357.24,33.94,171.57
740,1.68,-0.27,-2.10,351.20,41.56,179.08
750,1.24,-0.70,-1.56,344.54,52.92,178.34
760,1.12,-0.90,-1.23,333.19,68.05,175.96
770,1.11,-1.02,-0.93,316.28,82.70,169.62
780,1.12,-1.09,-0.74,299.01,86.73,159.97
790,1.03,-1.15,-0.49,263.43,54.44,151.06
800,0.66,-1.37,-0.40,243.16,34.12,151.61
810,0.45,-1.38,-0.26,221.44,18.49,146.36
820,0.29,-1.48,-0.09,203.80,11.54,129.46
830,0.20,-1.56,0.07,181.88,11.66,107.12
840,0.23,-1.54,0.31,120.67,13.31,56.88
850,0.18,-1.45,0.39,84.11,7.87,22.77
860,0.12,-1.26,0.43,45.41,2.20,-9.83
870,0.16,-1.05,0.45,9.77,-1.46,-40.47
880,0.19,-0.91,0.43,-20.32,-5.80,-71.90
890,0.25,-0.60,0.35,-75.20,-18.13,-129.27
900,0.25,-0.33,0.29,-97.35,-22.16,-146.42
910,0.24,0.03,0.24,-110.05,-23.62,-144.71
920,0.29,0.38,0.19,-108.28,-20.51,-119.81
930,0.45,0.51,0.17,-92.53,-17.52,-85.69
940,0.60,0.37,0.07,-68.05,-28.08,-45.41
950,0.58,0.41,-0.01,-77.15,-34.85,-39.12
960,0.58,0.52,-0.10,-90.33,-37.23,-36.32
970,0.59,0.62,-0.18,-102.42,-36.68,-37.84
980,0.62,0.73,-0.28,-113.65,-35.77,-45.59
1000,0.50,1.04,-0.60,-129.70,-35.34,-53.83
1010,0.53,1.02,-0.64,-126.65,-27.83,-60.18
1020,0.60,0.99,-0.69,-124.63,-19.29,-64.21
1030,0.70,1.04,-0.72,-126.71,-11.41,-64.94
1040,0.81,1.13,-0.76,-130.19,-11.90,-63.23
1050,0.85,1.19,-0.76,-130.07,-14.59,-60.24
1060,0.83,1.21,-0.78,-128.05,-20.39,-56.52
1070,0.80,1.21,-0.81,-124.82,-28.20,-51.64
1080,0.81,1.20,-0.83,-116.15,-45.17,-43.09
1090,0.62,1.14,-0.83,-110.41,-49.38,-38.45
1100,0.62,1.14,-0.82,-104.74,-48.16,-34.30
1110,0.64,1.14,-0.78,-99.43,-45.84,-31.86
1120,0.60,1.15,-0.75,-94.67,-44.74,-29.17
1130,0.55,1.17,-0.73,-86.12,-41.75,-24.11
1140,0.57,1.18,-0.60,-81.79,-38.76,-25.57
1150,0.63,1.17,-0.56,-78.80,-36.68,-27.40
