timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.59,0.73,-0.02,3.78,-3.30,-1.04
10,0.56,0.74,-0.03,2.08,-1.77,-0.24
20,0.56,0.74,-0.04,0.79,-0.92,-0.18
30,0.56,0.75,-0.05,-0.12,0.06,-0.49
40,0.55,0.75,-0.06,-0.98,0.85,-0.61
50,0.55,0.75,-0.07,-1.83,1.71,-0.49
60,0.58,0.76,-0.07,-3.85,2.75,-0.06
70,0.58,0.77,-0.06,-4.64,2.50,0.18
80,0.57,0.78,-0.06,-4.82,2.14,0.61
90,0.57,0.78,-0.06,-4.58,1.59,1.10
100,0.57,0.78,-0.06,-4.46,1.53,2.26
120,0.56,0.77,-0.06,-4.09,1.34,2.32
130,0.56,0.77,-0.06,-3.91,1.34,2.01
140,0.57,0.77,-0.06,-3.66,1.71,1.53
150,0.58,0.77,-0.06,-3.66,2.32,0.73
160,0.58,0.79,-0.06,-4.27,2.20,0.43
170,0.58,0.79,-0.07,-4.27,2.26,0.55
180,0.58,0.78,-0.06,-4.03,2.62,1.16
190,0.58,0.78,-0.06,-4.09,2.81,2.01
200,0.58,0.78,-0.05,-4.15,2.87,3.30
210,0.57,0.78,-0.05,-4.09,2.44,3.66
220,0.56,0.78,-0.05,-4.21,1.89,3.72
230,0.55,0.78,-0.06,-4.33,1.65,3.23
240,0.55,0.77,-0.07,-4.39,1.59,2.75
250,0.54,0.78,-0.08,-5.13,1.89,1.40
260,0.55,0.81,-0.09,-5.43,2.75,0.49
270,0.57,0.80,-0.09,-5.49,3.54,0.06
280,0.58,0.78,-0.09,-5.13,4.09,0.12
290,0.59,0.77,-0.08,-5.13,4.09,0.43
300,0.59,0.77,-0.07,-5.68,2.75,1.16
310,0.57,0.77,-0.06,-5.55,2.08,1.46
320,0.55,0.77,-0.06,-5.25,1.83,1.34
330,0.53,0.76,-0.07,-5.00,2.01,0.92
340,0.53,0.75,-0.07,-4.64,2.32,0.12
350,0.53,0.71,-0.06,-4.09,2.26,-2.62
360,0.53,0.69,-0.04,-3.48,1.04,-4.21
370,0.52,0.67,-0.02,-3.11,-0.61,-5.92
380,0.51,0.65,0.00,-2.87,-2.38,-8.73
390,0.49,0.62,0.03,-2.32,-4.27,-12.39
400,0.41,0.52,0.07,0.85,-7.87,-19.59
410,0.37,0.47,0.10,2.08,-8.85,-24.05
420,0.36,0.42,0.13,2.87,-8.24,-29.54
430,0.35,0.37,0.17,2.56,-7.63,-36.44
440,0.31,0.32,0.19,2.01,-8.00,-45.17
450,0.22,0.25,0.23,-0.49,-5.98,-60.12
460,0.19,0.22,0.24,-2.93,-3.36,-67.44
470,0.16,0.19,0.24,-5.37,-0.92,-74.83
480,0.14,0.16,0.23,-8.61,2.32,-82.76
490,0.14,0.14,0.22,-13.18,5.37,-99.98
510,0.20,0.17,0.12,-27.89,12.70,-101.56
520,0.20,0.13,0.10,-33.14,14.89,-105.47
530,0.15,0.14,0.04,-40.16,14.22,-118.10
540,0.08,0.19,-0.02,-49.01,25.94,-134.03
550,-0.06,0.29,-0.18,-62.81,40.89,-138.73
560,-0.05,0.33,-0.26,-66.53,60.73,-143.68
570,-0.00,0.38,-0.38,-69.46,78.80,-151.00
580,0.07,0.39,-0.48,-73.18,94.30,-156.37
590,0.15,0.44,-0.59,-84.11,117.80,-158.14
600,0.37,0.51,-0.78,-86.36,125.00,-157.04
610,0.48,0.55,-0.82,-89.42,129.64,-157.59
620,0.54,0.62,-0.87,-92.77,131.23,-157.84
630,0.54,0.72,-0.91,-94.54,131.23,-157.41
640,0.52,0.84,-0.98,-91.92,137.51,-154.79
650,0.58,1.07,-1.19,-85.94,146.36,-152.34
660,0.61,1.20,-1.33,-79.53,156.74,-150.57
670,0.69,1.33,-1.53,-71.23,167.24,-148.86
680,0.83,1.42,-1.76,-58.65,177.86,-146.55
690,0.92,1.54,-1.99,-27.16,194.21,-133.42
700,1.19,1.67,-2.08,-0.49,201.17,-117.25
710,1.36,1.45,-2.09,24.48,204.16,-113.22
720,1.46,1.61,-2.13,38.21,195.92,-128.11
730,1.57,1.60,-2.22,67.08,186.28,-107.60
740,1.69,1.36,-2.42,132.51,164.86,-71.84
750,1.86,1.31,-2.53,162.84,148.13,-51.21
760,1.87,1.20,-2.62,195.56,131.35,-29.72
770,1.92,1.06,-2.71,227.11,116.33,-7.75
780,2.04,0.91,-2.76,253.78,103.64,9.03
790,2.38,0.64,-2.66,288.76,83.13,35.77
800,2.48,0.61,-2.57,296.57,71.66,52.12
810,2.51,0.59,-2.53,304.50,60.42,72.69
820,2.50,0.48,-2.52,315.86,50.78,96.86
830,2.44,0.36,-2.51,327.09,43.21,121.52
840,2.18,0.04,-2.42,349.24,38.76,157.78
850,2.16,-0.09,-2.34,355.41,42.97,171.02
860,2.11,-0.21,-2.23,357.48,46.20,181.03
870,2.03,-0.32,-2.09,354.86,44.49,187.87
880,1.92,-0.43,-1.95,349.00,37.48,189.21
900,1.37,-0.79,-1.42,321.04,9.46,177.31
910,1.18,-0.88,-1.15,310.79,5.68,168.95
920,0.99,-0.89,-0.87,300.72,5.37,163.33
930,0.82,-0.97,-0.60,294.74,9.16,160.28
940,0.51,-1.13,-0.19,277.10,11.84,161.56
950,0.34,-1.21,0.03,260.56,13.37,157.41
960,0.19,-1.26,0.21,237.30,14.16,149.60
